DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-10-03 00:00:00;18;16;16;7;12;10;11;7
2020-10-03 00:15:00;12;18;18;3;6;6;24;7
2020-10-03 00:30:00;9;11;11;2;6;10;15;15
2020-10-03 00:45:00;8;15;14;3;6;3;7;4
2020-10-03 01:00:00;13;13;15;4;4;7;19;8
2020-10-03 01:15:00;10;16;15;2;3;5;13;9
2020-10-03 01:30:00;6;8;7;0;2;7;14;1
2020-10-03 01:45:00;6;8;8;0;1;3;13;4
2020-10-03 02:00:00;2;7;7;3;3;4;15;4
2020-10-03 02:15:00;4;12;13;0;3;5;13;7
2020-10-03 02:30:00;7;13;14;3;6;3;8;2
2020-10-03 02:45:00;1;5;5;1;2;3;6;2
2020-10-03 03:00:00;3;8;9;0;2;4;3;3
2020-10-03 03:15:00;3;9;10;1;4;3;8;3
2020-10-03 03:30:00;5;3;4;2;2;2;1;4
2020-10-03 03:45:00;2;9;9;0;1;0;4;3
2020-10-03 04:00:00;1;3;3;2;4;1;3;0
2020-10-03 04:15:00;3;5;6;0;2;1;1;3
2020-10-03 04:30:00;1;3;3;1;1;1;5;3
2020-10-03 04:45:00;3;3;4;1;2;2;4;1
2020-10-03 05:00:00;2;3;3;1;5;5;4;5
2020-10-03 05:15:00;2;3;3;1;4;5;4;1
2020-10-03 05:30:00;4;8;7;7;6;5;11;4
2020-10-03 05:45:00;4;8;9;20;25;6;20;14
2020-10-03 06:00:00;4;6;7;33;44;7;36;30
2020-10-03 06:15:00;4;11;11;17;29;10;22;15
2020-10-03 06:30:00;12;8;9;7;8;9;11;9
2020-10-03 06:45:00;3;8;8;8;10;7;13;5
2020-10-03 07:00:00;9;16;15;4;5;5;9;9
2020-10-03 07:15:00;10;7;8;5;6;4;11;4
2020-10-03 07:30:00;7;10;11;4;11;10;12;11
2020-10-03 07:45:00;7;12;11;6;10;5;15;1
2020-10-03 08:00:00;12;11;14;6;8;10;15;12
2020-10-03 08:15:00;7;9;9;5;6;4;13;10
2020-10-03 08:30:00;16;15;14;6;10;11;28;10
2020-10-03 08:45:00;14;25;26;3;11;7;17;13
2020-10-03 09:00:00;21;28;28;5;4;10;31;19
2020-10-03 09:15:00;23;22;20;9;14;3;25;14
2020-10-03 09:30:00;18;26;24;8;9;13;31;14
2020-10-03 09:45:00;40;32;35;10;11;11;34;30
2020-10-03 10:00:00;31;40;40;12;14;11;48;18
2020-10-03 10:15:00;41;32;31;13;20;12;51;25
2020-10-03 10:30:00;47;39;36;15;11;8;38;23
2020-10-03 10:45:00;64;52;51;15;21;14;36;27
2020-10-03 11:00:00;48;36;34;12;18;14;34;21
2020-10-03 11:15:00;37;39;39;10;7;14;42;28
2020-10-03 11:30:00;43;47;49;11;11;12;43;29
2020-10-03 11:45:00;58;42;37;18;21;16;46;30
2020-10-03 12:00:00;61;50;48;17;21;23;47;29
2020-10-03 12:15:00;56;49;51;12;14;11;41;34
2020-10-03 12:30:00;49;43;43;21;27;11;58;27
2020-10-03 12:45:00;59;47;44;13;17;13;60;35
