DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-10-05 00:00:00;0;2;1;0;1;2;0;6;0;0;4;4;3
2020-10-05 00:15:00;0;5;3;3;0;8;2;3;3;0;5;8;1
2020-10-05 00:30:00;0;5;1;0;2;6;2;7;1;0;4;7;5
2020-10-05 00:45:00;0;1;0;0;0;6;2;4;0;5;2;6;4
2020-10-05 01:00:00;0;4;2;0;1;6;2;5;1;0;2;3;3
2020-10-05 01:15:00;0;4;2;1;1;1;3;5;3;2;2;1;2
2020-10-05 01:30:00;0;2;2;1;0;2;3;3;1;0;2;3;2
2020-10-05 01:45:00;0;0;0;0;1;8;0;1;2;0;1;1;2
2020-10-05 02:00:00;0;1;1;0;0;0;0;0;3;0;0;0;3
2020-10-05 02:15:00;0;0;0;0;1;1;0;2;0;1;4;5;3
2020-10-05 02:30:00;0;1;0;0;2;5;0;1;0;0;1;3;0
2020-10-05 02:45:00;0;2;2;0;1;5;1;2;1;0;1;4;1
2020-10-05 03:00:00;0;1;1;0;1;5;1;1;0;0;2;1;1
2020-10-05 03:15:00;0;4;0;1;1;2;0;1;3;2;1;0;0
2020-10-05 03:30:00;0;1;1;1;2;2;2;3;0;0;3;3;2
2020-10-05 03:45:00;0;3;2;0;0;2;0;2;0;1;4;4;2
2020-10-05 04:00:00;0;1;2;0;2;6;2;2;1;0;3;2;3
2020-10-05 04:15:00;0;4;3;1;3;7;1;8;3;1;6;0;1
2020-10-05 04:30:00;0;1;2;0;4;10;3;8;1;0;13;12;5
2020-10-05 04:45:00;0;8;4;2;4;12;6;12;5;1;21;21;6
2020-10-05 05:00:00;0;8;8;0;5;13;6;30;12;6;49;70;13
2020-10-05 05:15:00;0;12;8;0;7;24;10;52;36;3;73;89;17
2020-10-05 05:30:00;0;19;21;2;10;33;17;58;44;2;72;80;31
2020-10-05 05:45:00;0;13;14;0;16;26;7;58;52;3;61;54;23
2020-10-05 06:00:00;0;20;16;1;18;34;13;49;41;3;45;58;18
2020-10-05 06:15:00;0;27;25;3;23;43;13;65;64;4;66;75;16
2020-10-05 06:30:00;0;35;26;5;24;54;21;89;97;4;87;88;35
2020-10-05 06:45:00;0;33;28;2;30;52;17;98;96;4;62;75;47
2020-10-05 07:00:00;0;40;45;2;37;53;17;89;104;7;68;63;46
2020-10-05 07:15:00;0;43;29;8;46;71;20;140;150;10;74;89;47
2020-10-05 07:30:00;0;58;63;8;53;73;35;140;152;10;95;106;80
2020-10-05 07:45:00;0;54;47;4;54;65;32;103;117;10;92;88;68
2020-10-05 08:00:00;0;64;66;11;59;85;31;95;99;11;97;87;70
2020-10-05 08:15:00;0;42;47;4;56;66;15;90;86;6;64;75;47
2020-10-05 08:30:00;0;50;52;12;43;72;26;100;90;15;69;81;65
2020-10-05 08:45:00;0;55;40;11;41;58;23;89;64;16;64;68;59
2020-10-05 09:00:00;0;48;33;6;38;46;20;73;62;14;46;57;45
2020-10-05 09:15:00;0;45;45;8;39;60;23;80;76;14;63;45;51
2020-10-05 09:30:00;0;54;41;11;37;46;23;80;58;17;64;54;50
2020-10-05 09:45:00;0;65;51;7;61;68;33;65;50;15;48;50;36
2020-10-05 10:00:00;0;56;44;11;47;65;28;63;50;11;65;67;42
2020-10-05 10:15:00;0;56;51;8;47;62;27;65;50;16;58;62;40
2020-10-05 10:30:00;0;52;51;8;60;62;33;72;49;16;63;48;47
