DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-11-09 00:00:00;12;9;7;4;14;9;0
2019-11-09 00:15:00;7;7;6;1;13;5;0
2019-11-09 00:30:00;10;6;4;0;15;7;0
2019-11-09 00:45:00;9;7;6;2;18;12;0
2019-11-09 01:00:00;10;9;9;1;8;8;0
2019-11-09 01:15:00;4;6;5;2;18;7;0
2019-11-09 01:30:00;9;5;4;4;12;2;0
2019-11-09 01:45:00;5;6;5;4;17;11;0
2019-11-09 02:00:00;8;5;3;2;6;2;0
2019-11-09 02:15:00;6;9;2;1;9;3;0
2019-11-09 02:30:00;5;1;0;1;3;4;0
2019-11-09 02:45:00;2;2;1;0;4;4;0
2019-11-09 03:00:00;3;4;3;0;5;2;0
2019-11-09 03:15:00;4;1;0;2;2;2;0
2019-11-09 03:30:00;3;3;2;4;4;2;0
2019-11-09 03:45:00;9;7;3;0;2;4;0
2019-11-09 04:00:00;1;1;1;1;5;7;0
2019-11-09 04:15:00;5;3;0;1;6;6;0
2019-11-09 04:30:00;7;6;3;0;4;4;0
2019-11-09 04:45:00;2;3;1;1;7;5;0
2019-11-09 05:00:00;4;1;2;1;2;4;0
2019-11-09 05:15:00;7;6;4;4;8;6;0
2019-11-09 05:30:00;9;8;4;0;14;5;0
2019-11-09 05:45:00;8;16;15;5;17;4;0
2019-11-09 06:00:00;10;6;4;5;12;6;0
2019-11-09 06:15:00;22;12;7;7;15;4;0
2019-11-09 06:30:00;17;7;3;4;13;7;0
2019-11-09 06:45:00;16;8;4;7;28;12;0
2019-11-09 07:00:00;16;14;11;1;13;3;0
2019-11-09 07:15:00;22;17;13;4;16;7;0
2019-11-09 07:30:00;33;22;19;17;18;10;0
2019-11-09 07:45:00;24;21;18;17;26;12;1
2019-11-09 08:00:00;21;15;12;14;32;10;0
2019-11-09 08:15:00;29;23;18;12;37;11;0
2019-11-09 08:30:00;46;21;18;132;29;15;0
2019-11-09 08:45:00;35;23;19;17;43;18;0
2019-11-09 09:00:00;41;19;19;13;43;18;0
2019-11-09 09:15:00;58;31;23;27;49;24;0
2019-11-09 09:30:00;69;42;40;32;58;28;1
2019-11-09 09:45:00;71;39;34;32;60;41;3
2019-11-09 10:00:00;74;45;41;23;60;35;1
2019-11-09 10:15:00;62;30;31;40;69;44;1
2019-11-09 10:30:00;63;36;34;17;63;46;3
2019-11-09 10:45:00;92;37;34;60;82;68;0
2019-11-09 11:00:00;80;79;64;22;78;54;1
2019-11-09 11:15:00;84;46;40;61;94;68;0
2019-11-09 11:30:00;108;60;52;33;95;68;1
2019-11-09 11:45:00;74;34;32;27;79;49;1
2019-11-09 12:00:00;94;42;44;27;102;88;2
2019-11-09 12:15:00;83;38;34;39;80;79;2
2019-11-09 12:30:00;75;51;44;22;113;118;4
2019-11-09 12:45:00;69;49;47;40;98;116;3
2019-11-09 13:00:00;82;51;55;66;111;148;2
2019-11-09 13:15:00;80;57;51;100;123;130;7
2019-11-09 13:30:00;89;60;57;67;106;128;2
2019-11-09 13:45:00;77;53;54;40;81;72;3
2019-11-09 14:00:00;75;44;39;23;79;52;2
2019-11-09 14:15:00;92;46;41;38;68;52;0
2019-11-09 14:30:00;80;41;36;20;62;47;0
2019-11-09 14:45:00;77;38;28;16;61;56;1
2019-11-09 15:00:00;97;60;52;19;64;49;0
2019-11-09 15:15:00;80;38;31;17;81;63;0
2019-11-09 15:30:00;77;54;47;19;60;57;2
2019-11-09 15:45:00;120;96;94;19;74;46;1
2019-11-09 16:00:00;222;194;190;18;78;44;6
2019-11-09 16:15:00;129;137;132;20;89;46;5
2019-11-09 16:30:00;114;71;64;16;72;33;4
2019-11-09 16:45:00;98;66;52;16;78;40;1
2019-11-09 17:00:00;73;53;46;16;56;38;0
2019-11-09 17:15:00;80;45;36;13;84;44;2
2019-11-09 17:30:00;68;37;34;13;79;34;0
2019-11-09 17:45:00;66;39;31;8;73;40;0
2019-11-09 18:00:00;61;43;38;15;73;32;0
2019-11-09 18:15:00;59;23;20;10;69;30;0
2019-11-09 18:30:00;50;34;34;15;46;22;0
2019-11-09 18:45:00;58;35;29;5;47;28;0
2019-11-09 19:00:00;64;20;16;7;34;18;0
2019-11-09 19:15:00;34;17;15;3;51;19;0
2019-11-09 19:30:00;35;18;16;9;38;11;3
2019-11-09 19:45:00;33;16;11;3;49;23;0
2019-11-09 20:00:00;20;14;13;2;42;21;0
2019-11-09 20:15:00;45;18;11;4;34;14;0
2019-11-09 20:30:00;23;14;10;2;30;17;0
2019-11-09 20:45:00;33;14;9;8;38;16;0
2019-11-09 21:00:00;29;18;12;8;21;16;0
2019-11-09 21:15:00;27;12;7;4;26;14;0
2019-11-09 21:30:00;19;9;6;11;25;12;0
2019-11-09 21:45:00;41;10;6;3;33;14;0
2019-11-09 22:00:00;23;13;9;8;24;6;0
2019-11-09 22:15:00;16;12;8;10;39;11;0
2019-11-09 22:30:00;21;10;6;10;27;9;0
2019-11-09 22:45:00;15;8;7;9;31;18;0
2019-11-09 23:00:00;16;6;4;4;25;9;0
2019-11-09 23:15:00;12;8;6;5;35;17;0
2019-11-09 23:30:00;13;4;0;2;24;11;0
2019-11-09 23:45:00;13;7;3;4;21;8;0
