DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-18 00:00:00;1;1;0;21;18;6;7;11;11;4;1
2020-07-18 00:15:00;2;2;0;21;29;15;11;12;21;4;2
2020-07-18 00:30:00;4;7;0;15;14;4;6;15;10;5;2
2020-07-18 00:45:00;1;4;1;15;5;3;7;18;18;4;4
2020-07-18 01:00:00;2;3;0;13;14;6;5;11;10;5;4
2020-07-18 01:15:00;4;1;0;16;18;5;7;16;13;3;3
2020-07-18 01:30:00;0;1;0;8;6;3;8;10;7;2;1
2020-07-18 01:45:00;1;0;0;9;9;4;4;8;8;3;1
2020-07-18 02:00:00;0;1;0;8;12;5;1;5;4;1;1
2020-07-18 02:15:00;0;1;0;6;3;0;3;1;3;0;0
2020-07-18 02:30:00;0;1;0;10;7;3;1;4;1;0;0
2020-07-18 02:45:00;1;2;0;6;7;4;5;5;6;1;1
2020-07-18 03:00:00;0;0;0;11;8;3;4;3;3;0;0
2020-07-18 03:15:00;0;0;0;7;6;2;3;4;3;0;0
2020-07-18 03:30:00;0;1;0;1;1;0;3;2;3;1;0
2020-07-18 03:45:00;0;1;0;6;4;1;1;3;2;2;2
2020-07-18 04:00:00;1;3;0;7;8;5;0;5;4;0;0
2020-07-18 04:15:00;0;0;0;6;3;1;2;4;4;2;2
2020-07-18 04:30:00;0;2;0;6;4;1;0;1;2;1;1
2020-07-18 04:45:00;0;2;0;7;4;2;0;5;2;0;0
2020-07-18 05:00:00;0;4;0;10;6;1;2;7;6;0;0
2020-07-18 05:15:00;0;4;0;15;7;4;4;12;12;4;3
2020-07-18 05:30:00;4;2;0;19;14;6;5;13;13;5;5
2020-07-18 05:45:00;0;5;0;22;13;5;6;11;8;1;2
2020-07-18 06:00:00;2;3;1;36;23;9;3;10;7;1;1
2020-07-18 06:15:00;0;5;0;21;17;8;5;11;13;4;4
2020-07-18 06:30:00;3;5;1;24;12;6;7;24;17;4;2
2020-07-18 06:45:00;2;2;3;17;18;8;8;14;17;2;2
2020-07-18 07:00:00;4;4;1;25;17;4;11;17;12;2;2
2020-07-18 07:15:00;0;3;1;28;13;5;7;13;9;2;2
2020-07-18 07:30:00;5;10;1;26;13;2;10;21;28;4;2
2020-07-18 07:45:00;5;7;1;27;19;6;10;20;29;8;6
