DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-07-12 00:00:00;4;8;0;23;17;40;14;12;9;2;1
2020-07-12 00:15:00;7;7;1;26;32;43;15;17;12;7;5
2020-07-12 00:30:00;0;1;2;18;20;20;4;16;20;3;2
2020-07-12 00:45:00;2;3;0;23;27;16;6;14;14;3;3
2020-07-12 01:00:00;2;2;0;15;15;4;11;5;10;4;3
2020-07-12 01:15:00;2;4;0;15;17;6;6;13;8;3;1
2020-07-12 01:30:00;1;4;1;12;13;6;8;6;8;4;2
2020-07-12 01:45:00;1;0;0;7;9;4;8;6;3;1;1
2020-07-12 02:00:00;0;0;0;19;5;1;2;6;4;4;4
2020-07-12 02:15:00;1;5;0;8;10;5;0;3;4;0;0
2020-07-12 02:30:00;0;2;0;7;7;2;1;11;4;1;1
2020-07-12 02:45:00;1;2;0;11;5;2;3;6;8;0;0
2020-07-12 03:00:00;1;1;0;10;5;2;3;2;2;0;0
2020-07-12 03:15:00;0;0;0;4;7;2;1;3;2;1;1
2020-07-12 03:30:00;0;0;0;6;6;2;1;3;6;1;1
2020-07-12 03:45:00;0;1;0;4;11;6;4;3;1;1;1
2020-07-12 04:00:00;1;2;0;3;1;0;2;3;5;1;1
2020-07-12 04:15:00;1;2;0;5;2;1;1;3;3;1;1
2020-07-12 04:30:00;1;0;2;6;2;0;1;3;4;2;1
2020-07-12 04:45:00;0;1;1;7;6;2;1;6;4;2;1
2020-07-12 05:00:00;1;1;0;4;3;0;3;1;3;3;3
2020-07-12 05:15:00;0;1;0;4;5;2;1;5;7;0;0
2020-07-12 05:30:00;0;2;1;8;4;1;2;7;12;3;1
2020-07-12 05:45:00;1;2;1;9;6;3;1;12;7;0;0
2020-07-12 06:00:00;0;1;1;9;5;0;0;6;3;2;1
2020-07-12 06:15:00;0;1;0;15;13;6;2;8;5;0;0
2020-07-12 06:30:00;0;0;2;6;2;2;2;9;10;1;1
2020-07-12 06:45:00;0;3;1;8;7;52;3;4;11;2;1
2020-07-12 07:00:00;2;2;0;13;11;100;4;10;9;0;0
2020-07-12 07:15:00;0;1;0;12;11;65;0;7;4;0;0
2020-07-12 07:30:00;0;2;0;10;9;159;5;7;4;2;2
2020-07-12 07:45:00;0;2;3;16;8;71;8;15;11;3;3
2020-07-12 08:00:00;2;5;0;18;12;5;7;10;13;4;3
2020-07-12 08:15:00;3;3;0;20;15;8;4;13;13;6;6
2020-07-12 08:30:00;2;3;0;21;12;1;1;12;10;3;2
2020-07-12 08:45:00;1;8;0;26;19;10;3;31;23;9;6
2020-07-12 09:00:00;2;2;1;34;18;4;7;26;12;2;1
2020-07-12 09:15:00;2;4;4;37;13;5;9;23;14;4;2
2020-07-12 09:30:00;3;11;0;28;12;4;10;25;21;6;4
2020-07-12 09:45:00;5;16;6;31;22;5;19;41;31;4;3
2020-07-12 10:00:00;5;7;0;35;20;12;16;30;20;1;0
2020-07-12 10:15:00;5;7;1;32;18;5;5;31;28;6;6
2020-07-12 10:30:00;0;12;0;40;29;11;12;30;31;9;5
2020-07-12 10:45:00;2;11;4;47;26;11;16;48;26;5;4
2020-07-12 11:00:00;10;10;0;55;28;11;17;32;28;11;6
2020-07-12 11:15:00;8;10;3;41;29;7;19;43;32;7;6
2020-07-12 11:30:00;2;9;1;59;43;11;22;42;32;4;4
2020-07-12 11:45:00;13;13;5;51;35;4;16;48;34;6;2
2020-07-12 12:00:00;8;20;3;51;37;7;22;37;27;7;7
2020-07-12 12:15:00;4;12;1;56;25;7;27;33;23;5;5
2020-07-12 12:30:00;6;17;0;59;37;11;24;48;40;11;9
2020-07-12 12:45:00;4;12;3;55;37;4;27;55;30;4;1
2020-07-12 13:00:00;9;13;0;57;41;11;26;48;34;7;3
2020-07-12 13:15:00;5;15;5;48;37;9;22;43;38;10;6
2020-07-12 13:30:00;7;10;3;55;37;30;27;47;32;3;3
2020-07-12 13:45:00;7;16;3;61;45;27;20;49;41;11;7
2020-07-12 14:00:00;7;13;1;51;36;27;18;49;28;5;5
2020-07-12 14:15:00;8;9;1;64;38;39;26;50;39;7;4
2020-07-12 14:30:00;7;7;0;55;37;8;22;58;47;10;7
2020-07-12 14:45:00;8;12;5;55;36;26;21;43;42;8;5
2020-07-12 15:00:00;10;17;2;66;34;12;23;53;37;5;5
2020-07-12 15:15:00;8;13;1;49;38;16;32;50;47;11;9
2020-07-12 15:30:00;9;16;0;56;41;35;17;33;28;3;1
2020-07-12 15:45:00;9;18;7;41;26;7;26;40;40;8;8
2020-07-12 16:00:00;11;16;0;67;38;11;18;55;37;6;6
2020-07-12 16:15:00;6;17;1;53;41;11;29;39;39;9;7
2020-07-12 16:30:00;9;19;0;69;51;11;38;40;44;6;7
2020-07-12 16:45:00;9;15;3;66;48;10;33;56;39;9;5
2020-07-12 17:00:00;6;18;0;63;41;7;18;54;47;8;7
2020-07-12 17:15:00;6;17;4;59;34;7;19;44;43;9;8
2020-07-12 17:30:00;7;16;0;50;44;5;27;45;43;11;8
2020-07-12 17:45:00;6;12;4;61;38;13;21;59;51;4;3
2020-07-12 18:00:00;6;12;0;57;41;11;33;49;53;8;5
2020-07-12 18:15:00;7;14;2;59;43;18;24;56;48;10;8
2020-07-12 18:30:00;9;12;1;46;29;10;42;43;35;9;8
2020-07-12 18:45:00;11;15;4;54;46;14;20;43;44;16;12
2020-07-12 19:00:00;5;16;0;67;47;10;37;67;45;8;5
2020-07-12 19:15:00;5;14;4;55;31;8;29;42;50;10;6
2020-07-12 19:30:00;6;12;1;52;36;15;31;49;34;6;7
2020-07-12 19:45:00;7;15;2;58;43;30;32;44;42;8;4
2020-07-12 20:00:00;5;14;0;59;48;10;24;34;29;5;5
2020-07-12 20:15:00;4;15;2;46;32;12;23;40;39;2;3
2020-07-12 20:30:00;2;17;0;40;33;6;14;41;38;6;8
2020-07-12 20:45:00;3;16;5;48;37;20;23;40;37;7;6
2020-07-12 21:00:00;4;13;0;42;30;17;22;40;35;10;8
2020-07-12 21:15:00;5;12;1;45;36;9;28;38;29;7;5
2020-07-12 21:30:00;3;11;0;37;29;21;19;32;28;15;11
2020-07-12 21:45:00;9;11;1;35;38;12;24;23;31;8;11
2020-07-12 22:00:00;3;7;0;33;32;18;16;23;26;13;12
2020-07-12 22:15:00;3;6;3;42;26;9;13;24;24;10;7
2020-07-12 22:30:00;5;7;0;22;14;24;14;17;17;5;3
2020-07-12 22:45:00;3;6;0;34;25;128;16;16;13;4;4
2020-07-12 23:00:00;2;4;0;12;13;13;10;11;16;6;4
2020-07-12 23:15:00;2;4;2;11;10;5;14;18;13;2;2
2020-07-12 23:30:00;2;2;1;7;6;3;7;7;7;3;2
2020-07-12 23:45:00;5;2;2;8;11;1;4;13;8;3;3
