2020-04-22 00:00:00;1;2;1;1;0;0;0;1;0;0
2020-04-22 00:15:00;2;4;2;1;1;1;0;2;0;0
2020-04-22 00:30:00;0;1;0;0;0;0;0;0;0;0
2020-04-22 00:45:00;5;7;7;2;0;0;0;0;0;0
2020-04-22 01:00:00;5;2;5;2;1;0;0;3;0;0
2020-04-22 01:15:00;4;5;1;1;0;0;0;1;0;0
2020-04-22 01:30:00;2;3;1;0;0;0;0;0;0;0
2020-04-22 01:45:00;2;2;1;1;0;0;0;1;0;0
2020-04-22 02:00:00;0;0;2;0;0;0;0;0;0;0
2020-04-22 02:15:00;1;1;4;1;0;0;0;1;0;0
2020-04-22 02:30:00;2;3;3;0;0;0;0;0;0;0
2020-04-22 02:45:00;2;2;2;0;0;0;0;0;0;0
2020-04-22 03:00:00;1;1;0;0;0;0;0;0;0;0
2020-04-22 03:15:00;3;3;2;3;0;0;0;1;0;0
2020-04-22 03:30:00;1;6;4;3;0;0;0;0;0;0
2020-04-22 03:45:00;4;5;3;0;0;0;0;0;0;0
2020-04-22 04:00:00;3;3;1;0;0;0;0;1;0;0
2020-04-22 04:15:00;3;2;1;0;0;0;0;0;0;0
2020-04-22 04:30:00;4;3;2;1;0;0;0;0;0;0
2020-04-22 04:45:00;9;5;3;1;0;0;0;2;0;0
2020-04-22 05:00:00;5;3;9;0;0;0;0;2;0;0
2020-04-22 05:15:00;16;10;16;1;0;0;1;2;0;0
2020-04-22 05:30:00;29;11;34;1;0;0;0;1;0;0
2020-04-22 05:45:00;27;11;33;1;1;2;2;4;0;0
2020-04-22 06:00:00;18;14;27;2;2;0;2;3;0;0
2020-04-22 06:15:00;25;23;41;2;0;1;1;9;0;0
2020-04-22 06:30:00;45;28;52;1;0;1;0;4;0;0
2020-04-22 06:45:00;29;26;42;4;2;0;5;5;0;0
2020-04-22 07:00:00;34;25;40;2;1;2;1;6;0;0
2020-04-22 07:15:00;29;21;28;3;1;1;2;4;0;0
2020-04-22 07:30:00;36;30;52;3;4;5;1;8;3;0
2020-04-22 07:45:00;41;40;44;2;1;2;5;7;0;0
2020-04-22 08:00:00;31;23;57;5;3;4;2;7;1;0
2020-04-22 08:15:00;35;31;39;1;1;2;1;6;1;0
2020-04-22 08:30:00;26;29;35;4;1;3;6;10;0;0
2020-04-22 08:45:00;33;35;23;7;11;8;13;6;4;0
2020-04-22 09:00:00;35;27;32;2;5;3;1;10;2;0
2020-04-22 09:15:00;26;40;35;5;2;3;6;3;0;0
2020-04-22 09:30:00;35;32;31;2;4;4;3;11;0;0
2020-04-22 09:45:00;37;34;42;2;8;4;5;6;2;1
2020-04-22 10:00:00;21;39;43;4;6;6;9;6;1;0
2020-04-22 10:15:00;27;37;41;5;4;1;13;8;1;0
2020-04-22 10:30:00;34;37;57;4;6;5;9;9;1;0
2020-04-22 10:45:00;38;38;45;2;4;1;8;13;1;1
2020-04-22 11:00:00;34;44;51;2;3;3;7;5;1;26
2020-04-22 11:15:00;34;81;48;7;8;3;9;10;1;0
2020-04-22 11:30:00;48;52;51;7;3;3;15;11;1;5
2020-04-22 11:45:00;33;42;43;2;9;6;11;6;5;0
2020-04-22 12:00:00;28;32;53;3;2;5;11;13;0;0
2020-04-22 12:15:00;26;36;48;7;3;7;14;12;0;0
2020-04-22 12:30:00;39;48;52;6;6;3;12;8;1;0
2020-04-22 12:45:00;35;37;45;3;3;1;8;7;1;2
2020-04-22 13:00:00;28;39;50;4;2;1;8;9;0;0
2020-04-22 13:15:00;31;41;40;4;7;4;10;10;5;1
2020-04-22 13:30:00;31;46;49;10;4;4;12;8;2;0
2020-04-22 13:45:00;37;45;47;10;7;3;12;11;1;2
2020-04-22 14:00:00;26;51;81;2;9;3;15;8;2;2
2020-04-22 14:15:00;37;47;51;4;8;4;36;19;6;0
2020-04-22 14:30:00;44;71;64;8;5;4;15;13;1;1
2020-04-22 14:45:00;32;53;53;3;3;3;13;14;5;39
2020-04-22 15:00:00;36;55;47;8;6;4;14;13;1;0
2020-04-22 15:15:00;30;62;45;6;9;4;11;13;0;0
2020-04-22 15:30:00;40;47;60;9;4;2;17;16;3;17
2020-04-22 15:45:00;28;56;49;5;4;1;6;12;2;1
2020-04-22 16:00:00;43;59;67;8;7;2;21;10;1;3
2020-04-22 16:15:00;32;37;42;6;8;4;17;13;1;0
2020-04-22 16:30:00;46;60;65;4;5;5;15;16;2;0
2020-04-22 16:45:00;39;41;55;11;9;6;15;15;2;0
2020-04-22 17:00:00;37;46;58;7;6;8;19;13;2;6
2020-04-22 17:15:00;31;43;49;5;3;3;15;19;9;3
2020-04-22 17:30:00;35;48;53;6;6;4;12;12;1;2
2020-04-22 17:45:00;33;33;39;7;2;2;9;11;1;0
2020-04-22 18:00:00;30;42;55;9;3;3;12;11;0;0
2020-04-22 18:15:00;36;32;36;2;5;0;5;8;0;0
2020-04-22 18:30:00;22;38;39;2;2;2;11;7;0;0
2020-04-22 18:45:00;15;22;46;6;2;1;10;11;1;2
2020-04-22 19:00:00;19;28;53;3;3;3;6;12;3;4
2020-04-22 19:15:00;23;27;34;4;5;1;6;3;3;5
2020-04-22 19:30:00;32;25;41;4;2;3;5;9;3;1
2020-04-22 19:45:00;15;23;47;5;2;0;4;4;4;7
2020-04-22 20:00:00;14;15;33;2;0;0;1;8;0;0
2020-04-22 20:15:00;15;13;19;6;0;1;5;6;0;0
2020-04-22 20:30:00;11;14;13;2;1;0;2;11;0;0
2020-04-22 20:45:00;4;12;26;5;0;2;0;11;0;0
2020-04-22 21:00:00;12;13;14;0;0;0;1;6;0;0
2020-04-22 21:15:00;7;7;19;2;0;0;2;3;0;0
2020-04-22 21:30:00;10;7;10;2;0;0;0;5;0;0
2020-04-22 21:45:00;4;9;8;0;0;0;4;5;0;0
2020-04-22 22:00:00;12;17;7;4;0;0;3;4;0;0
2020-04-22 22:15:00;9;13;10;3;3;0;0;4;0;0
2020-04-22 22:30:00;5;5;4;0;0;1;1;3;0;0
2020-04-22 22:45:00;5;9;5;1;0;0;2;2;0;0
2020-04-22 23:00:00;5;8;8;0;1;0;0;1;0;0
2020-04-22 23:15:00;2;3;4;1;1;1;0;2;0;0
2020-04-22 23:30:00;6;4;3;3;0;0;1;1;0;0
2020-04-22 23:45:00;2;5;5;2;0;0;3;1;0;0
