DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-10-25 00:00:00;28;12;7;2;0;1;0;20;0;0;0;0;0
2020-10-25 00:15:00;28;11;9;3;0;0;0;38;0;0;0;0;0
2020-10-25 00:30:00;24;13;5;3;1;1;1;27;0;0;0;0;0
2020-10-25 00:45:00;22;5;4;0;2;1;1;15;0;0;0;0;0
2020-10-25 01:00:00;21;13;10;5;3;3;1;29;0;0;0;0;0
2020-10-25 01:15:00;17;9;5;3;1;1;0;16;0;0;0;0;0
2020-10-25 01:30:00;15;2;2;1;1;0;1;24;0;0;0;0;0
2020-10-25 01:45:00;12;3;1;0;0;0;0;10;0;0;0;0;0
2020-10-25 02:00:00;12;6;3;2;0;0;0;8;0;0;0;0;0
2020-10-25 02:15:00;12;2;1;0;2;2;0;7;0;0;0;0;0
2020-10-25 02:30:00;9;0;0;0;0;0;0;8;0;0;0;0;0
2020-10-25 02:45:00;6;5;3;0;2;2;0;5;0;0;0;0;0
2020-10-25 02:00:00;25;12;7;3;0;0;0;14;0;0;0;0;0
2020-10-25 02:15:00;16;5;4;0;2;2;1;11;0;0;0;0;0
2020-10-25 02:30:00;15;3;2;1;0;0;0;12;0;0;0;0;0
2020-10-25 02:45:00;12;6;3;0;2;2;0;8;0;0;0;0;0
2020-10-25 03:00:00;4;2;2;0;0;0;0;2;0;0;0;0;0
2020-10-25 03:15:00;3;4;5;0;0;0;2;4;0;0;0;0;0
2020-10-25 03:30:00;5;2;2;1;0;0;0;0;0;0;0;0;0
2020-10-25 03:45:00;1;2;2;1;0;0;1;7;0;0;0;0;0
2020-10-25 04:00:00;4;2;1;0;0;0;1;6;0;0;0;0;0
2020-10-25 04:15:00;2;1;1;2;0;0;2;3;0;0;0;0;0
2020-10-25 04:30:00;4;4;3;1;2;1;1;5;0;0;0;0;0
2020-10-25 04:45:00;5;1;0;0;0;0;0;3;0;0;0;0;0
2020-10-25 05:00:00;10;6;4;1;0;0;0;3;0;0;0;0;0
2020-10-25 05:15:00;5;10;8;7;0;0;0;12;0;0;0;0;0
2020-10-25 05:30:00;14;4;2;0;2;1;1;14;0;0;0;0;0
2020-10-25 05:45:00;18;10;4;3;1;1;1;24;0;0;0;0;0
2020-10-25 06:00:00;5;3;1;0;0;0;0;8;0;0;0;0;0
2020-10-25 06:15:00;8;5;5;4;0;0;2;11;0;0;0;0;0
2020-10-25 06:30:00;18;8;7;4;0;0;0;14;0;0;0;0;0
2020-10-25 06:45:00;16;4;4;0;0;0;1;16;0;0;0;0;0
2020-10-25 07:00:00;15;7;4;2;1;1;0;26;0;0;0;0;0
2020-10-25 07:15:00;19;11;13;4;1;1;0;23;0;0;0;0;0
2020-10-25 07:30:00;14;8;9;3;3;3;0;27;0;0;0;0;0
2020-10-25 07:45:00;35;9;10;4;4;5;2;34;0;0;0;0;0
2020-10-25 08:00:00;33;10;9;2;1;1;3;27;0;0;0;0;0
2020-10-25 08:15:00;26;11;10;2;1;1;0;39;0;0;0;0;0
2020-10-25 08:30:00;41;10;9;3;5;5;0;34;0;0;0;0;0
2020-10-25 08:45:00;43;7;9;3;4;4;0;48;0;0;0;0;0
2020-10-25 09:00:00;48;18;8;4;6;8;6;50;0;0;0;0;0
2020-10-25 09:15:00;63;10;6;2;6;5;2;51;0;0;0;0;0
2020-10-25 09:30:00;72;29;23;7;7;9;1;66;0;0;0;0;0
2020-10-25 09:45:00;84;23;16;11;6;7;2;79;0;0;0;0;0
2020-10-25 10:00:00;76;30;20;6;5;5;10;107;0;0;0;0;0
2020-10-25 10:15:00;91;27;20;11;12;10;5;90;0;0;0;0;0
2020-10-25 10:30:00;77;27;15;9;13;11;4;102;0;0;0;0;0
2020-10-25 10:45:00;72;29;20;10;12;11;9;115;1;0;0;0;0
2020-10-25 11:00:00;87;26;12;5;9;8;3;95;0;0;0;0;0
2020-10-25 11:15:00;89;26;21;6;13;12;8;117;0;0;0;0;0
2020-10-25 11:30:00;92;16;21;6;11;13;5;115;0;0;0;0;0
2020-10-25 11:45:00;93;22;19;7;10;11;8;93;0;0;0;0;0
2020-10-25 12:00:00;87;25;19;4;11;11;5;100;0;0;0;0;0
2020-10-25 12:15:00;84;25;17;4;12;12;6;101;0;0;0;0;0
2020-10-25 12:30:00;78;21;15;11;9;11;13;103;0;0;0;0;0
2020-10-25 12:45:00;106;30;25;8;11;10;15;120;0;0;0;0;0
2020-10-25 13:00:00;89;18;14;7;14;15;13;139;0;0;0;0;0
2020-10-25 13:15:00;68;14;15;3;9;8;13;105;0;0;0;0;0
2020-10-25 13:30:00;82;26;23;9;19;22;8;118;0;0;0;0;0
2020-10-25 13:45:00;100;32;26;6;10;9;15;135;0;0;0;0;0
2020-10-25 14:00:00;108;22;22;11;16;14;12;124;0;0;0;0;0
2020-10-25 14:15:00;102;25;24;10;13;13;9;103;0;0;0;0;0
2020-10-25 14:30:00;125;32;18;6;18;17;8;142;3;1;0;0;0
2020-10-25 14:45:00;108;25;23;9;7;7;4;103;0;0;0;0;0
2020-10-25 15:00:00;149;29;14;5;9;11;13;133;1;0;0;0;0
2020-10-25 15:15:00;97;19;21;5;9;7;5;119;1;0;0;0;0
2020-10-25 15:30:00;127;34;23;11;10;12;7;119;1;0;0;0;0
2020-10-25 15:45:00;106;33;25;12;16;15;7;104;1;0;0;0;0
2020-10-25 16:00:00;137;28;20;14;9;9;8;128;0;0;0;0;0
2020-10-25 16:15:00;125;36;24;9;17;15;7;108;0;0;0;0;0
2020-10-25 16:30:00;160;28;14;9;9;9;7;110;0;0;0;0;0
2020-10-25 16:45:00;148;34;26;12;11;12;9;100;0;0;0;0;0
2020-10-25 17:00:00;167;28;21;8;9;9;12;134;0;0;0;0;0
2020-10-25 17:15:00;132;25;11;2;15;14;2;104;0;0;0;0;0
2020-10-25 17:30:00;131;34;30;17;8;9;9;126;0;0;0;0;0
2020-10-25 17:45:00;134;19;20;8;9;8;5;85;0;0;0;0;0
2020-10-25 18:00:00;128;34;18;7;9;11;7;106;0;0;0;0;0
2020-10-25 18:15:00;94;10;12;3;4;5;3;94;0;0;0;0;0
2020-10-25 18:30:00;112;22;13;5;9;8;4;102;0;0;0;0;0
2020-10-25 18:45:00;81;20;13;3;6;6;5;73;0;0;0;0;0
2020-10-25 19:00:00;84;22;21;9;10;10;14;117;0;0;0;0;0
2020-10-25 19:15:00;88;23;10;6;6;7;1;77;0;0;0;0;0
2020-10-25 19:30:00;71;19;12;8;7;5;4;88;0;0;0;0;0
2020-10-25 19:45:00;71;21;14;4;8;10;2;57;0;0;0;0;0
2020-10-25 20:00:00;63;17;13;5;1;1;1;91;0;0;0;0;0
2020-10-25 20:15:00;64;19;9;2;2;2;4;65;0;0;0;0;0
2020-10-25 20:30:00;62;17;10;4;4;4;0;68;0;0;0;0;0
2020-10-25 20:45:00;37;16;11;4;4;3;5;50;0;0;0;0;0
2020-10-25 21:00:00;56;25;17;9;9;8;4;50;0;0;0;0;0
2020-10-25 21:15:00;37;13;8;1;2;2;2;44;0;0;0;0;0
2020-10-25 21:30:00;50;19;12;8;5;5;2;43;0;0;0;0;0
2020-10-25 21:45:00;29;15;5;5;1;1;2;40;0;0;0;0;0
2020-10-25 22:00:00;48;19;9;4;2;2;1;35;0;0;0;0;0
2020-10-25 22:15:00;23;9;5;4;3;2;3;44;0;0;0;0;0
2020-10-25 22:30:00;31;10;6;4;1;1;0;34;0;0;0;0;0
2020-10-25 22:45:00;20;11;12;3;3;3;1;13;0;0;0;0;0
2020-10-25 23:00:00;14;10;11;3;0;0;0;15;0;0;0;0;0
2020-10-25 23:15:00;11;9;5;2;0;0;0;13;0;0;0;0;0
2020-10-25 23:30:00;22;11;9;3;1;1;0;18;0;0;0;0;0
2020-10-25 23:45:00;9;9;4;4;4;3;1;14;0;0;0;0;0
