DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-12-31 00:00:00;8;6;0;0;12;5;1;1;0;0;7;5;5;16;5;0;0
2019-12-31 00:15:00;10;9;0;0;18;10;6;5;2;1;10;9;11;27;10;0;0
2019-12-31 00:30:00;10;11;0;0;15;3;2;3;0;0;6;11;3;17;3;0;0
2019-12-31 00:45:00;12;13;0;0;17;4;2;2;0;1;12;12;5;21;5;0;0
2019-12-31 01:00:00;2;8;0;0;18;6;1;1;1;0;2;8;8;24;6;0;0
2019-12-31 01:15:00;10;9;0;0;10;7;2;2;0;0;9;11;8;15;7;0;0
2019-12-31 01:30:00;5;3;1;0;23;3;1;1;1;0;5;3;6;26;5;0;0
2019-12-31 01:45:00;7;5;0;0;9;2;0;0;0;0;7;4;2;11;2;0;0
2019-12-31 02:00:00;11;4;0;0;7;6;0;0;0;0;11;4;6;13;6;0;0
2019-12-31 02:15:00;4;0;0;0;5;4;1;1;0;0;3;0;4;9;4;0;0
2019-12-31 02:30:00;5;2;0;0;5;4;1;1;1;0;6;2;2;9;2;0;0
2019-12-31 02:45:00;5;0;0;0;13;2;2;2;0;0;5;0;2;15;2;0;0
2019-12-31 03:00:00;1;4;0;0;7;3;2;2;1;0;1;4;3;10;3;0;0
2019-12-31 03:15:00;2;2;0;0;0;3;1;1;0;0;2;2;3;3;3;0;0
2019-12-31 03:30:00;6;1;0;0;2;2;0;0;0;0;5;2;2;4;2;0;0
2019-12-31 03:45:00;1;2;0;0;7;1;0;0;0;0;1;2;1;8;1;0;0
2019-12-31 04:00:00;4;5;0;0;2;1;1;1;1;0;5;4;2;3;1;0;0
2019-12-31 04:15:00;4;0;0;0;4;1;1;1;0;1;4;0;1;3;0;0;0
2019-12-31 04:30:00;10;3;0;1;3;1;1;1;0;0;7;2;1;3;1;0;0
2019-12-31 04:45:00;12;5;0;0;5;2;0;0;0;1;12;4;2;7;2;0;0
2019-12-31 05:00:00;9;3;0;0;9;1;0;0;0;0;8;4;1;10;1;0;0
2019-12-31 05:15:00;12;2;0;0;11;0;0;0;0;0;10;2;0;11;0;0;0
2019-12-31 05:30:00;15;14;0;0;20;5;0;0;0;0;15;14;4;22;4;0;0
2019-12-31 05:45:00;14;11;0;1;13;9;0;0;0;3;14;11;8;22;8;0;0
2019-12-31 06:00:00;19;3;1;0;16;5;0;0;0;0;18;3;4;21;4;0;0
2019-12-31 06:15:00;8;3;0;0;17;4;1;1;1;0;8;3;4;21;4;0;0
2019-12-31 06:30:00;10;5;0;0;10;2;0;0;0;0;8;5;2;12;2;0;0
2019-12-31 06:45:00;13;11;0;0;14;7;3;3;1;0;13;9;6;21;6;0;0
2019-12-31 07:00:00;15;9;0;0;12;4;1;1;0;0;15;10;3;14;3;0;0
2019-12-31 07:15:00;28;10;0;0;21;7;1;2;0;0;22;11;8;28;8;0;0
2019-12-31 07:30:00;21;17;0;2;22;7;2;2;2;4;19;20;7;28;7;0;5
2019-12-31 07:45:00;26;29;0;0;22;4;1;1;0;0;27;30;3;25;3;4;3
2019-12-31 08:00:00;19;14;0;1;38;7;0;0;0;1;18;14;7;43;7;0;0
2019-12-31 08:15:00;27;29;1;0;23;12;1;1;0;0;24;31;12;35;12;0;0
2019-12-31 08:30:00;33;42;0;0;27;14;1;1;1;0;30;42;14;39;14;0;0
2019-12-31 08:45:00;40;43;0;0;34;14;1;1;0;0;36;43;14;48;15;0;0
2019-12-31 09:00:00;42;37;0;0;44;19;5;5;1;0;37;38;18;59;17;0;0
2019-12-31 09:15:00;42;62;0;0;42;29;2;4;1;0;44;62;32;66;31;0;0
2019-12-31 09:30:00;51;70;0;1;66;24;3;3;1;0;42;71;21;85;22;0;0
2019-12-31 09:45:00;60;79;0;0;80;41;3;4;0;1;59;82;42;118;43;0;1
2019-12-31 10:00:00;54;64;1;1;87;37;3;3;2;1;49;66;41;119;43;0;0
2019-12-31 10:15:00;89;84;0;3;78;36;4;3;3;0;81;89;39;105;38;0;0
2019-12-31 10:30:00;96;114;0;0;104;52;3;3;2;0;83;118;49;145;50;0;0
2019-12-31 10:45:00;89;97;0;1;107;54;7;8;2;1;70;103;60;146;61;0;0
2019-12-31 11:00:00;99;114;0;0;105;46;5;6;4;2;91;116;49;146;48;0;0
2019-12-31 11:15:00;79;82;0;0;127;68;7;5;4;1;77;87;79;179;76;0;5
2019-12-31 11:30:00;94;121;0;0;121;69;8;8;3;2;87;122;72;177;71;0;0
2019-12-31 11:45:00;81;103;2;0;102;66;12;11;1;0;75;109;67;153;66;0;0
2019-12-31 12:00:00;88;80;0;1;115;58;8;7;4;1;87;83;58;157;60;0;0
2019-12-31 12:15:00;70;98;4;3;130;67;7;7;2;3;68;98;67;183;68;0;0
2019-12-31 12:30:00;76;77;2;1;115;57;5;5;0;1;61;85;57;159;57;0;0
2019-12-31 12:45:00;56;92;1;0;116;53;7;8;2;0;50;101;62;160;62;0;0
2019-12-31 13:00:00;66;92;0;3;121;49;5;5;2;0;63;92;56;154;54;0;0
2019-12-31 13:15:00;68;81;1;0;110;62;8;8;4;0;68;83;62;163;62;0;7
2019-12-31 13:30:00;61;74;0;0;121;42;1;2;0;0;50;77;42;157;42;0;0
2019-12-31 13:45:00;57;50;2;1;107;46;6;6;3;0;56;52;50;140;49;0;0
2019-12-31 14:00:00;59;60;0;0;115;47;5;5;4;0;56;63;48;151;48;6;0
2019-12-31 14:15:00;56;69;0;0;96;39;1;1;2;0;54;71;39;121;39;0;5
2019-12-31 14:30:00;61;44;0;0;92;35;0;0;0;0;58;47;34;117;34;0;0
2019-12-31 14:45:00;45;48;1;0;81;46;2;2;0;0;43;49;47;122;46;0;0
2019-12-31 15:00:00;55;36;1;0;69;28;2;2;1;0;51;38;27;95;27;0;0
2019-12-31 15:15:00;54;28;0;0;66;30;0;0;0;0;53;30;30;91;30;0;0
2019-12-31 15:30:00;41;34;0;0;57;23;4;3;3;0;37;36;25;80;24;0;0
2019-12-31 15:45:00;49;26;0;0;49;28;3;3;3;0;44;27;28;75;28;0;0
2019-12-31 16:00:00;50;27;0;0;58;22;4;4;2;0;48;26;22;75;22;0;0
2019-12-31 16:15:00;49;32;0;1;47;22;1;1;1;1;51;29;20;65;20;0;0
