DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-10-09 00:00:00;2;9;11;1;0;0;3;0;0
2019-10-09 00:15:00;1;7;9;0;0;0;9;0;0
2019-10-09 00:30:00;0;5;9;1;1;0;9;0;0
2019-10-09 00:45:00;1;4;8;2;1;0;7;0;0
2019-10-09 01:00:00;1;2;4;0;0;0;2;0;0
2019-10-09 01:15:00;2;2;5;0;0;0;5;0;0
2019-10-09 01:30:00;0;0;3;0;0;0;3;0;0
2019-10-09 01:45:00;1;3;5;1;1;0;5;0;0
2019-10-09 02:00:00;0;0;0;0;0;0;1;0;0
2019-10-09 02:15:00;0;1;4;2;0;0;2;0;0
2019-10-09 02:30:00;0;4;4;0;0;0;2;0;0
2019-10-09 02:45:00;2;4;5;2;1;0;2;0;0
2019-10-09 03:00:00;1;3;4;2;0;0;5;0;0
2019-10-09 03:15:00;0;3;7;1;1;0;6;0;0
2019-10-09 03:30:00;2;3;4;0;0;0;1;0;0
2019-10-09 03:45:00;0;2;2;0;0;0;4;0;0
2019-10-09 04:00:00;4;5;6;2;0;0;2;0;0
2019-10-09 04:15:00;0;1;4;0;0;0;4;0;0
2019-10-09 04:30:00;3;2;3;1;0;0;3;0;0
2019-10-09 04:45:00;5;10;13;3;0;0;9;0;0
2019-10-09 05:00:00;5;16;23;5;2;4;32;0;0
2019-10-09 05:15:00;12;30;50;6;7;5;66;0;0
2019-10-09 05:30:00;12;23;40;8;3;8;68;0;0
2019-10-09 05:45:00;29;56;83;39;2;16;78;0;0
2019-10-09 06:00:00;27;44;66;29;6;5;48;0;0
2019-10-09 06:15:00;23;66;82;28;16;28;83;0;2
2019-10-09 06:30:00;7;85;93;33;22;44;119;1;29
2019-10-09 06:45:00;254;104;120;32;26;29;121;1;1
2019-10-09 07:00:00;1;113;117;19;14;22;132;3;7
2019-10-09 07:15:00;0;126;123;37;19;31;155;10;11
2019-10-09 07:30:00;1;126;133;38;18;32;192;4;10
2019-10-09 07:45:00;4;189;146;32;23;45;172;9;14
2019-10-09 08:00:00;2;133;132;29;22;50;155;5;5
2019-10-09 08:15:00;0;130;143;31;19;43;149;0;4
2019-10-09 08:30:00;3;126;119;38;21;28;136;0;5
2019-10-09 08:45:00;4;116;115;24;13;12;103;1;19
2019-10-09 09:00:00;1;110;122;22;14;16;99;6;4
2019-10-09 09:15:00;2;92;92;18;12;14;89;1;6
2019-10-09 09:30:00;6;109;110;25;13;11;77;1;16
2019-10-09 09:45:00;1;85;102;23;10;10;90;7;1
2019-10-09 10:00:00;1;89;97;18;7;8;85;3;3
2019-10-09 10:15:00;2;88;84;28;11;5;76;11;3
2019-10-09 10:30:00;3;94;92;24;8;5;93;3;0
2019-10-09 10:45:00;1;106;111;25;11;8;66;2;4
2019-10-09 11:00:00;2;94;94;23;7;4;86;7;1
2019-10-09 11:15:00;1;118;126;19;14;13;87;12;17
2019-10-09 11:30:00;5;105;113;20;8;5;98;4;10
2019-10-09 11:45:00;3;112;114;24;11;6;86;7;3
2019-10-09 12:00:00;0;115;121;24;12;4;86;10;34
2019-10-09 12:15:00;2;110;111;17;9;4;88;5;9
2019-10-09 12:30:00;2;102;106;19;8;7;82;3;19
2019-10-09 12:45:00;1;106;106;29;11;10;93;5;8
2019-10-09 13:00:00;5;130;138;29;11;9;102;26;21
