DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-06-21 00:00:00;14;8;2;0;4;23;17;2;0;0;0;0;0;0
2020-06-21 00:15:00;15;18;4;4;8;29;21;6;0;0;0;0;0;0
2020-06-21 00:30:00;18;11;5;4;5;20;21;5;0;0;0;0;0;0
2020-06-21 00:45:00;16;12;5;5;3;18;20;4;0;0;0;0;0;0
2020-06-21 01:00:00;10;13;5;4;7;21;18;3;0;0;0;0;0;0
2020-06-21 01:15:00;15;15;4;1;8;21;15;5;0;0;0;0;0;0
2020-06-21 01:30:00;4;6;1;1;2;9;8;5;0;0;0;0;0;0
2020-06-21 01:45:00;4;8;4;1;5;13;11;3;0;0;0;0;0;0
2020-06-21 02:00:00;4;3;3;2;2;12;11;5;0;0;0;0;0;0
2020-06-21 02:15:00;10;8;1;1;3;11;19;7;0;0;0;0;0;0
2020-06-21 02:30:00;6;4;2;1;2;8;9;3;0;0;0;0;0;0
2020-06-21 02:45:00;8;4;0;0;1;9;9;1;0;0;0;0;0;0
2020-06-21 03:00:00;2;5;1;1;1;5;3;3;0;0;0;0;0;0
2020-06-21 03:15:00;4;7;2;2;1;4;6;3;0;0;0;0;0;0
2020-06-21 03:30:00;1;2;0;1;0;3;4;2;0;0;0;0;0;0
2020-06-21 03:45:00;4;2;0;1;4;4;4;0;0;0;0;0;0;0
2020-06-21 04:00:00;0;2;1;1;0;2;2;2;0;0;0;0;0;0
2020-06-21 04:15:00;1;3;0;0;1;6;3;2;0;0;0;0;0;0
2020-06-21 04:30:00;2;1;0;0;3;1;3;3;0;0;0;0;0;0
2020-06-21 04:45:00;1;2;0;0;0;3;4;4;0;0;0;0;0;0
2020-06-21 05:00:00;8;3;0;2;3;11;10;1;0;0;0;0;0;0
2020-06-21 05:15:00;8;5;0;3;1;4;5;6;0;0;0;0;0;0
2020-06-21 05:30:00;10;9;2;2;3;5;4;1;0;0;0;0;0;0
2020-06-21 05:45:00;12;9;1;0;4;5;5;0;0;0;0;0;0;0
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;10;3;2;2;2;11;4;2;0;0;0;0;0;0
2020-06-21 06:30:00;9;8;1;3;4;8;8;8;0;0;0;0;0;0
2020-06-21 06:45:00;7;6;3;1;6;9;7;2;0;0;0;0;0;0
2020-06-21 07:00:00;9;3;1;6;4;19;11;4;0;0;0;0;0;0
2020-06-21 07:15:00;15;10;1;3;2;6;11;2;0;0;0;0;0;0
2020-06-21 07:30:00;13;10;1;6;12;17;8;7;0;0;0;0;0;0
2020-06-21 07:45:00;24;13;2;3;9;12;20;9;0;0;0;0;0;0
2020-06-21 08:00:00;22;12;4;6;5;8;16;6;0;0;0;0;0;0
2020-06-21 08:15:00;25;29;5;4;10;20;19;7;0;0;0;0;0;0
2020-06-21 08:30:00;15;9;4;6;9;17;19;9;0;0;0;0;0;0
2020-06-21 08:45:00;26;25;4;11;11;33;31;18;0;0;0;0;0;0
2020-06-21 09:15:00;34;36;10;7;21;33;19;9;0;0;0;0;0;0
2020-06-21 09:30:00;42;34;8;15;26;30;23;11;0;0;0;0;0;0
2020-06-21 09:45:00;48;36;5;19;21;39;46;22;0;0;0;0;0;0
2020-06-21 10:00:00;46;34;12;10;19;39;44;22;0;0;0;0;0;0
2020-06-21 10:15:00;35;40;10;15;31;42;34;17;0;0;3;0;1;0
2020-06-21 10:30:00;39;39;9;13;27;34;44;21;0;0;0;0;2;0
2020-06-21 10:45:00;46;45;16;17;32;43;51;25;0;0;0;0;0;0
2020-06-21 11:00:00;50;36;12;21;23;47;55;24;0;0;0;0;0;0
2020-06-21 11:15:00;45;43;8;19;19;52;50;16;0;0;0;0;0;0
2020-06-21 11:30:00;56;41;11;17;9;65;47;26;0;0;0;0;0;0
2020-06-21 12:00:00;55;54;14;19;27;60;56;17;0;0;3;0;0;0
2020-06-21 12:15:00;58;46;6;10;26;59;64;24;0;0;2;0;0;0
2020-06-21 12:30:00;58;45;6;10;17;69;63;23;0;0;0;1;1;0
2020-06-21 12:45:00;47;48;12;17;38;60;65;23;0;0;0;1;0;0
2020-06-21 13:00:00;49;37;9;13;20;55;47;17;0;0;0;0;1;0
2020-06-21 13:15:00;48;41;11;10;20;60;45;18;0;0;1;0;0;0
2020-06-21 13:30:00;52;43;9;14;29;51;43;15;0;0;0;6;0;0
2020-06-21 13:45:00;57;58;13;21;22;81;71;21;0;0;1;0;0;0
2020-06-21 14:00:00;59;58;12;14;35;73;65;29;0;0;0;0;0;0
2020-06-21 14:15:00;54;57;14;15;22;79;74;29;0;0;0;1;0;0
2020-06-21 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 14:45:00;62;58;8;24;29;79;57;30;0;0;4;0;1;0
2020-06-21 15:00:00;58;53;18;4;28;75;75;20;0;0;0;0;0;0
2020-06-21 15:15:00;64;58;9;14;24;52;50;15;0;0;0;0;0;0
2020-06-21 15:30:00;64;57;13;13;19;70;73;26;0;0;0;0;0;0
2020-06-21 15:45:00;61;51;4;16;21;65;71;32;0;0;0;0;0;0
2020-06-21 16:00:00;55;42;11;15;23;56;59;21;0;0;0;0;0;0
2020-06-21 16:15:00;54;47;11;20;21;75;69;23;0;0;0;0;0;0
2020-06-21 16:30:00;60;50;19;17;27;65;74;25;0;0;2;0;0;0
2020-06-21 16:45:00;47;47;7;16;20;72;72;36;0;0;0;0;0;0
2020-06-21 17:00:00;66;52;12;17;26;80;75;28;0;0;0;0;0;0
2020-06-21 17:15:00;56;46;11;17;24;75;84;32;0;0;0;1;0;0
2020-06-21 17:30:00;56;48;13;11;31;70;67;32;0;0;6;0;1;0
2020-06-21 17:45:00;73;56;12;22;37;62;57;23;0;0;10;0;4;0
2020-06-21 18:00:00;55;44;9;13;24;87;60;21;0;0;1;0;0;0
