DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-11-20 00:00:00;4;7;7;0;1;8;5;1
2019-11-20 00:15:00;5;6;6;1;3;5;9;5
2019-11-20 00:30:00;4;5;5;1;1;3;5;4
2019-11-20 00:45:00;6;8;8;1;1;2;4;7
2019-11-20 01:00:00;1;4;4;1;2;1;4;5
2019-11-20 01:15:00;3;2;2;0;2;2;2;2
2019-11-20 01:30:00;1;3;3;1;1;2;4;2
2019-11-20 01:45:00;4;5;4;0;1;1;2;2
2019-11-20 02:00:00;2;5;5;2;2;2;4;2
2019-11-20 02:15:00;1;3;3;2;2;2;1;1
2019-11-20 02:30:00;1;3;3;0;1;2;0;1
2019-11-20 02:45:00;1;3;3;1;1;0;1;4
2019-11-20 03:00:00;3;2;4;0;2;2;1;2
2019-11-20 03:15:00;3;4;4;1;2;2;3;5
2019-11-20 03:30:00;1;6;7;3;3;1;1;0
2019-11-20 03:45:00;2;4;5;2;5;1;1;1
2019-11-20 04:00:00;2;4;4;1;2;2;5;3
2019-11-20 04:15:00;6;9;10;2;2;3;9;5
2019-11-20 04:30:00;2;13;13;5;7;3;6;3
2019-11-20 04:45:00;10;24;23;6;8;8;8;5
2019-11-20 05:00:00;22;49;52;11;10;10;27;12
2019-11-20 05:15:00;87;111;111;6;18;26;41;11
2019-11-20 05:30:00;87;87;87;7;16;16;57;18
2019-11-20 05:45:00;94;94;97;36;34;21;67;47
2019-11-20 06:00:00;71;68;67;33;56;23;51;40
2019-11-20 06:15:00;110;101;101;16;31;24;49;28
2019-11-20 06:30:00;134;120;119;18;30;23;62;41
2019-11-20 06:45:00;169;127;125;12;25;16;60;45
2019-11-20 07:00:00;145;119;118;6;20;23;82;51
2019-11-20 07:15:00;165;114;115;15;27;25;70;50
2019-11-20 07:30:00;196;122;124;19;22;38;116;84
2019-11-20 07:45:00;157;107;106;7;24;41;92;57
2019-11-20 08:00:00;141;100;102;15;28;33;88;53
2019-11-20 08:15:00;141;107;111;14;25;31;94;56
2019-11-20 08:30:00;107;82;82;10;20;33;62;38
2019-11-20 08:45:00;125;95;93;14;29;27;77;48
2019-11-20 09:00:00;87;81;80;19;27;29;89;57
2019-11-20 09:15:00;69;56;58;20;29;35;56;31
2019-11-20 09:30:00;70;70;69;18;23;31;66;40
2019-11-20 09:45:00;85;83;83;21;40;32;67;59
2019-11-20 10:00:00;66;56;55;15;20;27;69;42
2019-11-20 10:15:00;75;74;73;20;31;42;69;40
2019-11-20 10:30:00;75;82;81;20;28;30;85;52
2019-11-20 10:45:00;78;74;73;14;24;23;70;39
2019-11-20 11:00:00;82;81;79;18;33;30;81;59
2019-11-20 11:15:00;63;71;71;16;28;34;77;52
2019-11-20 11:30:00;82;55;57;17;27;21;88;60
2019-11-20 11:45:00;87;69;69;13;19;30;92;69
2019-11-20 12:00:00;101;75;68;19;26;24;77;53
2019-11-20 12:15:00;77;48;49;18;24;31;80;57
2019-11-20 12:30:00;96;61;57;13;24;34;91;54
2019-11-20 12:45:00;93;62;63;16;20;32;84;49
2019-11-20 13:00:00;86;101;99;15;22;32;92;58
2019-11-20 13:15:00;108;101;101;17;25;27;81;57
2019-11-20 13:30:00;123;105;102;16;26;30;100;60
2019-11-20 13:45:00;98;100;95;18;28;27;88;70
2019-11-20 14:00:00;78;76;77;24;48;36;96;62
2019-11-20 14:15:00;99;78;77;34;67;46;122;73
2019-11-20 14:30:00;108;62;59;44;63;52;120;81
2019-11-20 14:45:00;110;68;67;26;33;36;113;85
2019-11-20 15:00:00;92;66;66;24;39;44;117;89
2019-11-20 15:15:00;89;63;59;33;44;50;100;71
2019-11-20 15:30:00;99;65;60;34;44;49;104;87
2019-11-20 15:45:00;85;63;66;22;38;50;105;66
2019-11-20 16:00:00;93;62;61;22;31;63;124;84
2019-11-20 16:15:00;119;74;73;30;44;64;119;101
2019-11-20 16:30:00;131;82;80;30;38;72;121;94
2019-11-20 16:45:00;110;72;70;19;40;98;114;78
2019-11-20 17:00:00;120;78;73;26;43;94;117;85
2019-11-20 17:15:00;86;67;62;24;35;78;110;82
2019-11-20 17:30:00;95;62;65;30;39;78;117;81
2019-11-20 17:45:00;99;60;58;21;26;39;90;77
2019-11-20 18:00:00;97;70;64;21;28;38;102;75
2019-11-20 18:15:00;75;54;54;19;29;25;95;70
2019-11-20 18:30:00;62;51;47;20;38;26;85;78
2019-11-20 18:45:00;57;55;54;16;24;29;76;62
2019-11-20 19:00:00;68;50;49;8;39;22;90;56
2019-11-20 19:15:00;46;45;46;11;21;11;52;44
2019-11-20 19:30:00;49;52;50;11;22;16;47;32
2019-11-20 19:45:00;55;44;42;9;21;16;46;35
2019-11-20 20:00:00;56;44;43;10;19;15;48;34
2019-11-20 20:15:00;33;47;47;8;15;19;42;17
2019-11-20 20:30:00;43;47;47;11;18;19;39;23
2019-11-20 20:45:00;40;42;42;7;7;8;32;12
2019-11-20 21:00:00;67;71;72;7;12;12;52;36
2019-11-20 21:15:00;60;99;96;8;12;12;40;22
2019-11-20 21:30:00;42;62;62;8;8;7;39;20
2019-11-20 21:45:00;46;36;39;22;29;8;57;44
2019-11-20 22:00:00;41;29;32;28;59;16;57;64
2019-11-20 22:15:00;28;27;30;20;38;8;30;21
2019-11-20 22:30:00;16;29;29;6;11;3;28;16
2019-11-20 22:45:00;26;26;25;3;11;9;17;10
2019-11-20 23:00:00;10;19;19;3;3;6;13;12
2019-11-20 23:15:00;8;13;13;1;5;7;21;6
2019-11-20 23:30:00;11;18;19;0;4;5;5;3
2019-11-20 23:45:00;10;16;17;2;1;4;7;2
