DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-15 00:00:00;8;4;8;9;0;0;0;0;0;0;0;0
2020-06-15 00:15:00;13;3;4;7;0;0;0;0;0;0;0;0
2020-06-15 00:30:00;13;8;9;9;0;0;0;0;0;0;0;0
2020-06-15 00:45:00;7;3;5;4;0;0;0;0;0;0;0;0
2020-06-15 01:00:00;7;2;6;4;0;0;0;0;0;0;0;0
2020-06-15 01:15:00;4;1;0;2;0;0;0;0;0;0;0;0
2020-06-15 01:30:00;11;2;4;3;0;0;0;0;0;0;0;0
2020-06-15 01:45:00;4;4;5;5;0;0;0;0;0;0;0;0
2020-06-15 02:00:00;6;5;2;5;0;0;0;0;0;0;0;0
2020-06-15 02:15:00;1;3;3;5;0;0;0;0;0;0;0;0
2020-06-15 02:30:00;3;1;3;1;0;0;0;0;0;0;0;0
2020-06-15 03:00:00;6;0;1;2;0;0;0;0;0;0;0;0
2020-06-15 03:15:00;7;2;3;5;0;0;0;0;0;0;0;0
2020-06-15 03:30:00;4;1;3;1;0;0;0;0;0;0;0;0
2020-06-15 03:45:00;3;3;0;2;0;0;0;0;0;0;0;0
2020-06-15 04:00:00;6;1;7;4;0;0;0;0;0;0;0;0
2020-06-15 04:15:00;6;1;7;4;0;0;0;0;0;0;0;0
2020-06-15 04:30:00;11;1;12;11;0;0;0;0;0;0;0;0
2020-06-15 04:45:00;9;2;19;15;0;0;0;0;0;0;0;0
2020-06-15 05:00:00;25;14;30;21;0;0;0;0;0;0;0;0
2020-06-15 05:15:00;29;14;24;23;0;0;0;0;0;0;0;0
2020-06-15 05:30:00;78;31;44;39;0;0;0;0;0;0;0;0
2020-06-15 05:45:00;65;41;40;51;9;0;0;0;0;0;0;0
2020-06-15 06:00:00;54;30;51;75;0;0;0;0;0;0;0;0
2020-06-15 06:15:00;65;32;51;79;0;0;0;0;1;0;0;0
2020-06-15 06:30:00;92;48;67;88;0;0;0;0;1;0;0;0
2020-06-15 06:45:00;114;63;66;112;1;0;0;0;0;2;0;0
