DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-12-21 00:00:00;14;23;10;12;13;16;17;9
2019-12-21 00:15:00;22;20;18;6;8;18;19;10
2019-12-21 00:30:00;16;25;9;1;5;12;15;3
2019-12-21 00:45:00;22;19;7;8;8;17;27;16
2019-12-21 01:00:00;16;10;7;7;8;15;11;11
2019-12-21 01:15:00;12;10;13;4;7;10;11;8
2019-12-21 01:30:00;7;10;7;2;2;6;14;8
2019-12-21 01:45:00;6;11;8;3;6;10;10;6
2019-12-21 02:00:00;12;8;7;5;8;8;11;3
2019-12-21 02:15:00;8;7;4;5;3;8;11;9
2019-12-21 02:30:00;8;6;6;5;3;6;8;7
2019-12-21 02:45:00;10;9;8;2;5;9;8;11
2019-12-21 03:00:00;4;5;3;2;3;3;6;8
2019-12-21 03:15:00;7;7;8;0;0;3;11;3
2019-12-21 03:30:00;7;7;3;1;1;1;5;1
2019-12-21 03:45:00;6;3;1;1;3;6;6;5
2019-12-21 04:00:00;3;4;5;3;3;8;4;3
2019-12-21 04:15:00;8;12;6;4;2;6;5;4
2019-12-21 04:30:00;13;18;8;5;6;7;9;5
2019-12-21 04:45:00;9;7;4;7;6;9;6;7
2019-12-21 05:00:00;6;9;7;7;4;10;9;4
2019-12-21 05:15:00;19;21;7;5;6;15;18;10
2019-12-21 05:30:00;8;16;8;4;5;10;9;5
2019-12-21 05:45:00;17;17;17;3;2;10;14;6
2019-12-21 06:00:00;9;15;9;4;4;9;9;2
2019-12-21 06:15:00;11;15;19;8;1;15;13;5
2019-12-21 06:30:00;9;17;21;6;5;13;13;9
2019-12-21 06:45:00;14;22;23;5;5;14;18;6
2019-12-21 07:00:00;12;10;10;15;6;22;9;10
2019-12-21 07:15:00;17;16;17;13;9;24;29;17
2019-12-21 07:30:00;17;28;16;9;10;29;30;19
2019-12-21 07:45:00;19;30;25;14;15;34;28;17
2019-12-21 08:00:00;21;34;20;12;13;35;29;17
2019-12-21 08:15:00;24;31;33;15;16;41;32;19
2019-12-21 08:30:00;30;43;38;19;23;57;33;26
2019-12-21 08:45:00;33;48;31;28;30;73;40;23
2019-12-21 09:00:00;40;58;27;22;28;59;37;33
2019-12-21 09:15:00;46;58;27;28;34;77;52;43
2019-12-21 09:30:00;64;76;35;34;47;88;50;43
2019-12-21 09:45:00;59;81;27;46;57;113;72;60
2019-12-21 10:00:00;63;67;31;48;48;112;67;56
2019-12-21 10:15:00;62;78;21;38;52;101;72;70
2019-12-21 10:30:00;76;72;27;41;64;122;75;73
2019-12-21 10:45:00;70;97;32;56;69;138;82;90
2019-12-21 11:00:00;84;81;33;39;55;112;83;95
2019-12-21 11:15:00;103;94;33;76;72;127;95;94
2019-12-21 11:30:00;94;114;21;94;67;146;99;94
2019-12-21 11:45:00;87;105;31;95;83;141;84;98
2019-12-21 12:00:00;91;111;35;99;100;159;82;97
2019-12-21 12:15:00;84;82;36;86;71;144;88;94
2019-12-21 12:30:00;85;89;35;84;64;129;81;80
2019-12-21 12:45:00;102;107;26;71;55;107;87;90
2019-12-21 13:00:00;88;93;36;114;99;133;90;98
2019-12-21 13:15:00;76;74;34;72;60;134;72;92
2019-12-21 13:30:00;84;96;28;168;63;125;87;85
2019-12-21 13:45:00;90;100;31;76;64;120;88;77
2019-12-21 14:00:00;85;89;36;59;49;111;91;94
2019-12-21 14:15:00;99;99;39;108;70;118;96;80
2019-12-21 14:30:00;94;100;33;39;53;110;93;78
2019-12-21 14:45:00;87;89;30;40;61;130;93;84
2019-12-21 15:00:00;81;96;24;44;59;129;87;93
2019-12-21 15:15:00;80;80;40;50;65;131;88;97
2019-12-21 15:30:00;90;98;20;40;54;108;78;77
