DATUM;1(TAFGA);2(MP0701);3(MP0702);4(MP0703);5(MP0704);6(MP0705);7(MP0706);8(MP0707);9(MP0708)
2019-10-24 00:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 00:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 00:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 00:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 01:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 01:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 01:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 01:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 02:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 02:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 02:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 02:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 03:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 03:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 03:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 03:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 04:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 04:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 04:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 04:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 05:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 05:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 05:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 05:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 06:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 06:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 06:30:00;2;0;0;0;0;0;0;0;0
2019-10-24 06:45:00;0;2;0;0;0;0;0;0;0
2019-10-24 07:00:00;10;4;0;0;0;0;0;0;0
2019-10-24 07:15:00;51;8;0;0;0;0;0;0;0
2019-10-24 07:30:00;75;8;0;0;0;0;0;0;0
2019-10-24 07:45:00;167;19;0;0;0;0;0;0;0
2019-10-24 08:00:00;24;3;0;0;0;0;0;0;0
2019-10-24 08:15:00;22;0;0;0;0;0;0;0;0
2019-10-24 08:30:00;7;2;0;0;0;0;0;0;0
2019-10-24 08:45:00;25;0;0;0;0;0;0;0;0
2019-10-24 09:00:00;13;0;0;0;0;0;0;0;0
2019-10-24 09:15:00;6;0;0;0;0;0;0;0;0
2019-10-24 09:30:00;6;0;0;0;0;0;0;0;0
2019-10-24 09:45:00;4;0;0;0;0;0;0;0;0
2019-10-24 10:00:00;8;1;0;0;0;0;0;0;0
2019-10-24 10:15:00;34;0;0;0;0;0;0;0;0
2019-10-24 10:30:00;7;1;0;0;0;0;0;0;0
2019-10-24 10:45:00;15;0;0;0;0;0;0;0;0
2019-10-24 11:00:00;5;0;0;0;0;0;0;0;0
2019-10-24 11:15:00;8;0;0;0;0;0;0;0;0
2019-10-24 11:30:00;12;2;0;0;0;0;0;0;0
2019-10-24 11:45:00;19;0;0;0;0;0;0;0;0
2019-10-24 12:00:00;19;0;0;0;0;0;0;0;0
2019-10-24 12:15:00;50;0;0;0;0;0;0;0;0
2019-10-24 12:30:00;10;0;0;0;0;0;0;0;0
2019-10-24 12:45:00;23;0;0;0;0;0;0;0;0
2019-10-24 13:00:00;33;0;0;0;0;0;0;0;0
2019-10-24 13:15:00;92;5;0;0;0;0;0;0;0
2019-10-24 13:30:00;37;25;0;0;0;0;0;0;0
2019-10-24 13:45:00;13;2;0;0;0;0;0;0;0
2019-10-24 14:00:00;36;1;0;0;0;0;0;0;0
2019-10-24 14:15:00;11;0;0;0;0;0;0;0;0
2019-10-24 14:30:00;23;9;0;0;0;0;0;0;0
2019-10-24 14:45:00;22;3;0;0;0;0;0;0;0
2019-10-24 15:00:00;75;8;0;0;0;0;0;0;0
2019-10-24 15:15:00;108;21;0;0;0;0;0;0;0
2019-10-24 15:30:00;47;5;0;0;0;0;0;0;0
2019-10-24 15:45:00;44;4;0;0;0;0;0;0;0
2019-10-24 16:00:00;38;10;0;0;0;0;0;0;0
2019-10-24 16:15:00;28;10;0;0;0;0;0;0;0
2019-10-24 16:30:00;20;0;0;0;0;0;0;0;0
2019-10-24 16:45:00;5;0;0;0;0;0;0;0;0
2019-10-24 17:00:00;20;2;0;0;0;0;0;0;0
2019-10-24 17:15:00;8;0;0;0;0;0;0;0;0
2019-10-24 17:30:00;3;0;0;0;0;0;0;0;0
2019-10-24 17:45:00;32;3;0;0;0;0;0;0;0
2019-10-24 18:00:00;27;0;0;0;0;0;0;0;0
2019-10-24 18:15:00;11;1;0;0;0;0;0;0;0
2019-10-24 18:30:00;6;3;0;0;0;0;0;0;0
2019-10-24 18:45:00;1;0;0;0;0;0;0;0;0
2019-10-24 19:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 19:15:00;18;0;0;0;0;0;0;0;0
2019-10-24 19:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 19:45:00;5;0;0;0;0;0;0;0;0
2019-10-24 20:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 20:15:00;5;0;0;0;0;0;0;0;0
2019-10-24 20:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 20:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 21:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 21:15:00;1;0;0;0;0;0;0;0;0
2019-10-24 21:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 21:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 22:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 22:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 22:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 22:45:00;0;0;0;0;0;0;0;0;0
2019-10-24 23:00:00;0;0;0;0;0;0;0;0;0
2019-10-24 23:15:00;0;0;0;0;0;0;0;0;0
2019-10-24 23:30:00;0;0;0;0;0;0;0;0;0
2019-10-24 23:45:00;0;0;0;0;0;0;0;0;0
