DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-07-18 00:00:00;0;20;9;3;6;10;7;12;3;2;9;9;7
2020-07-18 00:15:00;0;17;21;5;7;15;4;20;13;5;11;9;8
2020-07-18 00:30:00;0;16;9;1;10;15;4;16;4;1;12;9;10
2020-07-18 00:45:00;0;11;5;1;8;10;4;16;6;1;13;11;11
2020-07-18 01:00:00;0;8;8;2;8;6;3;12;6;2;8;5;7
2020-07-18 01:15:00;0;15;9;4;4;4;2;12;7;1;7;5;8
2020-07-18 01:30:00;0;8;3;0;6;13;4;8;4;1;5;6;2
2020-07-18 01:45:00;0;7;7;0;4;1;1;4;3;1;5;3;4
2020-07-18 02:00:00;0;7;9;1;6;5;1;5;1;0;11;8;2
2020-07-18 02:15:00;0;2;3;0;6;5;1;3;1;0;8;7;2
2020-07-18 02:30:00;0;9;3;0;2;5;0;7;0;0;5;6;0
2020-07-18 02:45:00;0;4;3;1;2;5;0;6;0;0;3;7;1
2020-07-18 03:00:00;0;10;4;1;2;6;2;5;1;1;4;4;0
2020-07-18 03:15:00;0;6;3;1;1;1;1;3;1;1;3;2;4
2020-07-18 03:30:00;0;2;1;0;2;4;2;1;0;1;4;1;2
2020-07-18 03:45:00;0;5;2;1;3;4;1;3;1;0;1;2;2
2020-07-18 04:00:00;0;5;4;2;1;3;5;5;1;0;0;3;2
2020-07-18 04:15:00;0;3;2;0;6;7;2;5;1;0;2;3;3
2020-07-18 04:30:00;0;4;4;0;2;2;1;4;1;2;2;4;1
2020-07-18 04:45:00;0;7;2;0;0;4;0;6;2;0;3;5;1
2020-07-18 05:00:00;0;7;2;1;7;8;7;8;2;2;19;12;3
2020-07-18 05:15:00;0;11;5;0;5;9;2;14;6;3;16;15;4
2020-07-18 05:30:00;0;10;12;2;14;32;8;13;6;3;13;9;7
2020-07-18 05:45:00;0;11;11;0;32;38;12;15;5;0;13;5;4
2020-07-18 06:00:00;0;14;13;2;29;59;24;16;3;2;12;7;3
2020-07-18 06:15:00;0;13;12;3;13;36;15;21;9;1;14;8;5
2020-07-18 06:30:00;0;16;11;4;12;13;11;24;10;1;19;10;10
2020-07-18 06:45:00;0;13;10;0;11;22;4;12;10;5;21;8;7
2020-07-18 07:00:00;0;14;12;2;15;13;5;23;7;3;9;8;4
2020-07-18 07:15:00;0;21;13;5;13;17;8;16;5;1;14;6;4
2020-07-18 07:30:00;0;20;12;2;10;20;9;28;15;1;14;12;10
