DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-11-24 00:00:00;0;2;0;3;4;2;0;1;2;1;1
2020-11-24 00:15:00;1;0;0;5;3;1;0;3;1;0;0
2020-11-24 00:30:00;0;1;0;1;0;0;0;5;2;1;0
2020-11-24 00:45:00;0;0;0;4;4;2;0;2;1;0;0
2020-11-24 01:00:00;1;0;0;0;2;0;1;5;3;2;1
2020-11-24 01:15:00;0;0;0;3;3;1;0;3;1;0;0
2020-11-24 01:30:00;1;1;0;1;1;0;0;1;0;0;0
2020-11-24 01:45:00;1;1;0;0;0;0;0;4;2;0;0
2020-11-24 02:00:00;0;0;0;1;0;0;1;0;0;0;0
2020-11-24 02:15:00;0;0;0;1;0;0;2;0;0;0;0
2020-11-24 02:30:00;0;0;0;2;1;0;1;1;0;0;0
2020-11-24 02:45:00;0;0;0;2;1;1;1;2;0;0;0
2020-11-24 03:00:00;0;0;0;4;2;1;2;1;1;0;0
2020-11-24 03:15:00;0;0;0;3;1;1;1;0;0;0;0
2020-11-24 03:30:00;0;0;0;1;0;0;0;0;2;1;0
2020-11-24 03:45:00;0;3;0;0;1;1;0;3;2;1;1
2020-11-24 04:00:00;0;0;0;2;0;0;0;2;2;0;0
2020-11-24 04:15:00;0;3;0;2;1;0;0;2;1;0;0
2020-11-24 04:30:00;0;4;0;9;1;0;0;6;7;2;1
2020-11-24 04:45:00;1;1;0;10;1;0;2;6;6;2;1
2020-11-24 05:00:00;0;7;0;12;6;3;2;13;12;4;3
2020-11-24 05:15:00;0;8;1;19;14;6;1;48;44;13;9
2020-11-24 05:30:00;5;27;0;20;12;6;6;52;59;16;10
2020-11-24 05:45:00;3;34;2;40;33;16;4;61;65;23;14
2020-11-24 06:00:00;3;26;4;50;22;4;8;42;52;13;10
2020-11-24 06:15:00;6;23;5;60;28;11;15;69;58;19;14
2020-11-24 06:30:00;5;36;6;43;46;16;12;94;114;17;8
2020-11-24 06:45:00;7;74;5;60;33;11;21;98;122;23;17
2020-11-24 07:00:00;23;44;6;58;41;14;19;96;126;15;10
2020-11-24 07:15:00;17;44;18;71;52;9;44;138;207;28;21
2020-11-24 07:30:00;14;59;8;82;69;21;49;149;195;20;14
2020-11-24 07:45:00;19;52;6;114;74;23;38;129;163;30;25
2020-11-24 08:00:00;11;35;3;112;66;15;46;95;101;11;10
