DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-06-06 00:00:00;7;2;0;0;0;0;0;0;1;0;3
2020-06-06 00:15:00;4;1;1;1;0;0;0;0;1;0;4
2020-06-06 00:30:00;4;0;0;0;1;0;1;0;0;0;3
2020-06-06 00:45:00;4;0;0;0;0;0;0;0;0;0;3
2020-06-06 01:00:00;8;2;0;0;0;0;0;0;0;0;8
2020-06-06 01:15:00;9;3;0;0;0;0;0;0;0;0;2
2020-06-06 01:30:00;5;1;0;0;0;0;0;0;0;0;1
2020-06-06 01:45:00;6;0;0;0;0;0;0;0;0;0;2
2020-06-06 02:00:00;1;0;0;0;0;0;0;0;1;0;4
2020-06-06 02:15:00;0;0;0;0;0;0;0;0;0;0;6
2020-06-06 02:30:00;2;2;0;1;0;0;0;0;0;0;7
2020-06-06 02:45:00;1;0;0;0;0;0;0;0;0;0;4
2020-06-06 03:00:00;4;0;0;0;0;0;0;0;0;0;1
2020-06-06 03:15:00;6;0;0;0;0;0;0;0;0;0;4
2020-06-06 03:30:00;5;0;0;0;0;0;0;0;0;0;6
2020-06-06 03:45:00;2;0;0;0;0;0;0;0;0;0;3
2020-06-06 04:00:00;3;0;0;0;0;0;0;0;0;0;3
2020-06-06 04:15:00;4;0;0;0;0;0;0;0;0;0;2
2020-06-06 04:30:00;3;0;0;0;0;0;0;0;0;0;3
2020-06-06 04:45:00;4;1;0;0;0;0;0;0;0;0;10
2020-06-06 05:00:00;3;0;0;0;0;0;0;0;0;1;7
2020-06-06 05:15:00;13;4;4;4;0;0;0;0;0;3;15
2020-06-06 05:30:00;39;4;2;2;3;2;4;2;0;1;17
2020-06-06 05:45:00;77;18;1;1;10;5;11;4;18;1;46
2020-06-06 06:00:00;52;8;0;0;4;3;4;3;11;0;67
2020-06-06 06:15:00;20;0;0;0;4;0;4;0;1;0;26
2020-06-06 06:30:00;9;0;0;0;0;0;2;0;2;2;10
2020-06-06 06:45:00;4;1;0;0;1;0;1;0;0;0;6
2020-06-06 07:00:00;9;0;0;0;1;0;1;0;0;3;8
2020-06-06 07:15:00;7;3;2;2;2;1;2;1;0;0;9
2020-06-06 07:30:00;8;2;0;0;2;0;2;0;0;1;8
2020-06-06 07:45:00;11;1;0;0;2;0;2;0;1;1;9
2020-06-06 08:00:00;13;0;0;0;3;0;3;0;0;3;11
2020-06-06 08:15:00;17;2;0;0;2;0;2;0;0;0;18
2020-06-06 08:30:00;15;3;0;0;2;0;2;0;0;3;15
2020-06-06 08:45:00;29;4;0;0;2;0;2;0;0;0;12
2020-06-06 09:00:00;22;1;0;0;2;0;3;0;1;2;10
2020-06-06 09:15:00;42;5;0;0;2;0;2;0;0;1;14
2020-06-06 09:30:00;44;3;0;0;0;1;0;1;0;1;19
2020-06-06 09:45:00;51;3;0;0;3;0;2;1;0;1;23
2020-06-06 10:00:00;47;5;1;1;2;0;3;0;2;3;33
