DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-10-17 00:00:00;9;11;3;5;15
2020-10-17 00:15:00;7;12;2;15;21
2020-10-17 00:30:00;6;6;4;9;10
2020-10-17 00:45:00;10;17;9;15;16
2020-10-17 01:00:00;11;14;0;9;14
2020-10-17 01:15:00;8;13;4;10;16
2020-10-17 01:30:00;4;12;5;7;17
2020-10-17 01:45:00;9;11;3;6;14
2020-10-17 02:00:00;4;6;1;3;6
2020-10-17 02:15:00;6;14;5;6;13
2020-10-17 02:30:00;6;6;1;4;8
2020-10-17 02:45:00;7;10;3;5;7
2020-10-17 03:00:00;4;13;1;8;10
2020-10-17 03:15:00;4;12;3;9;9
2020-10-17 03:30:00;8;12;1;3;7
2020-10-17 03:45:00;3;7;4;7;7
2020-10-17 04:00:00;3;6;0;3;7
2020-10-17 04:15:00;2;6;2;5;8
2020-10-17 04:30:00;3;8;2;9;6
2020-10-17 04:45:00;7;16;6;10;17
2020-10-17 05:00:00;5;10;4;7;20
2020-10-17 05:15:00;5;31;0;15;45
2020-10-17 05:30:00;29;26;3;18;45
2020-10-17 05:45:00;85;39;21;46;22
2020-10-17 06:00:00;56;15;20;39;10
2020-10-17 06:15:00;37;10;13;24;18
2020-10-17 06:30:00;13;9;1;10;27
2020-10-17 06:45:00;16;14;5;9;19
2020-10-17 07:00:00;12;10;5;2;11
2020-10-17 07:15:00;19;12;1;3;16
2020-10-17 07:30:00;20;16;3;3;23
2020-10-17 07:45:00;22;14;3;5;10
2020-10-17 08:00:00;27;15;2;6;18
2020-10-17 08:15:00;44;23;0;8;29
2020-10-17 08:30:00;28;13;4;9;32
2020-10-17 08:45:00;52;22;4;10;35
2020-10-17 09:00:00;43;12;7;10;27
2020-10-17 09:15:00;76;32;3;14;32
2020-10-17 09:30:00;64;12;0;2;37
2020-10-17 09:45:00;106;27;6;9;54
2020-10-17 10:00:00;81;22;5;9;56
2020-10-17 10:15:00;83;24;9;14;60
2020-10-17 10:30:00;86;19;3;6;67
2020-10-17 10:45:00;87;23;6;10;73
2020-10-17 11:00:00;64;25;8;10;71
2020-10-17 11:15:00;82;27;6;9;81
2020-10-17 11:30:00;83;21;10;15;73
2020-10-17 11:45:00;84;22;6;10;99
2020-10-17 12:00:00;80;23;2;10;96
2020-10-17 12:15:00;88;24;6;9;98
2020-10-17 12:30:00;53;23;1;8;88
2020-10-17 12:45:00;85;21;9;12;104
2020-10-17 13:00:00;65;13;7;13;100
2020-10-17 13:15:00;93;26;4;16;95
2020-10-17 13:30:00;95;18;8;12;82
2020-10-17 13:45:00;95;27;8;10;120
2020-10-17 14:00:00;84;19;16;19;87
2020-10-17 14:15:00;93;24;22;27;120
2020-10-17 14:30:00;91;20;16;38;109
2020-10-17 14:45:00;108;22;17;18;136
2020-10-17 15:00:00;91;22;7;7;108
2020-10-17 15:15:00;87;23;7;11;110
2020-10-17 15:30:00;81;13;5;8;101
2020-10-17 15:45:00;96;15;4;14;105
2020-10-17 16:00:00;78;13;2;13;91
2020-10-17 16:15:00;99;19;7;7;98
2020-10-17 16:30:00;67;17;3;10;82
2020-10-17 16:45:00;102;19;5;5;95
2020-10-17 17:00:00;53;13;4;5;94
2020-10-17 17:15:00;82;31;5;9;119
2020-10-17 17:30:00;73;23;4;14;110
2020-10-17 17:45:00;83;13;6;10;86
2020-10-17 18:00:00;68;26;2;12;95
2020-10-17 18:15:00;58;16;6;7;106
2020-10-17 18:30:00;48;16;4;6;92
2020-10-17 18:45:00;57;20;2;12;93
2020-10-17 19:00:00;57;19;6;4;57
2020-10-17 19:15:00;42;14;2;11;65
2020-10-17 19:30:00;28;10;6;8;73
2020-10-17 19:45:00;37;9;2;4;87
2020-10-17 20:00:00;36;10;1;10;79
2020-10-17 20:15:00;14;8;0;8;56
2020-10-17 20:30:00;25;11;2;7;35
2020-10-17 20:45:00;23;7;6;8;24
2020-10-17 21:00:00;15;7;0;9;25
2020-10-17 21:15:00;15;6;2;4;24
2020-10-17 21:30:00;10;4;0;4;22
2020-10-17 21:45:00;20;11;3;8;35
2020-10-17 22:00:00;19;8;1;4;16
2020-10-17 22:15:00;17;9;3;5;24
2020-10-17 22:30:00;10;9;2;4;31
2020-10-17 22:45:00;17;6;5;10;28
2020-10-17 23:00:00;14;6;0;8;19
2020-10-17 23:15:00;10;6;0;10;31
2020-10-17 23:30:00;13;3;3;6;23
2020-10-17 23:45:00;9;1;1;6;13
