DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-20 00:00:00;4;1;1;0;1;0;0;0;0;0
2020-04-20 00:15:00;2;2;0;0;0;0;0;1;0;0
2020-04-20 00:30:00;0;3;3;0;0;1;1;0;0;0
2020-04-20 00:45:00;1;2;3;1;0;1;0;0;0;0
2020-04-20 01:00:00;2;2;0;1;0;0;1;1;0;0
2020-04-20 01:15:00;2;1;1;0;0;0;0;0;0;0
2020-04-20 01:30:00;1;1;0;0;0;0;0;0;0;0
2020-04-20 01:45:00;2;3;3;1;0;0;0;0;0;0
2020-04-20 02:00:00;4;3;2;0;0;0;0;0;0;0
2020-04-20 02:15:00;1;1;3;2;0;0;0;0;0;0
2020-04-20 02:30:00;2;2;6;2;0;0;0;0;0;0
2020-04-20 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-04-20 03:00:00;2;1;0;0;0;0;0;0;0;0
2020-04-20 03:15:00;1;1;1;0;0;0;0;0;0;0
2020-04-20 03:30:00;2;2;3;0;0;0;0;0;0;0
2020-04-20 03:45:00;3;2;4;0;0;0;1;2;0;0
2020-04-20 04:00:00;1;2;2;2;0;0;1;0;0;0
2020-04-20 04:15:00;1;1;1;1;0;0;0;1;0;0
2020-04-20 04:30:00;6;4;2;0;0;0;0;1;0;0
2020-04-20 04:45:00;4;4;2;0;0;1;0;1;0;0
2020-04-20 05:00:00;5;1;6;0;0;0;0;1;0;0
2020-04-20 05:15:00;27;8;15;4;1;0;0;2;0;0
2020-04-20 05:30:00;24;9;41;1;1;2;1;2;0;0
2020-04-20 05:45:00;27;7;37;1;1;2;1;1;0;0
2020-04-20 06:00:00;20;13;32;3;1;1;1;4;0;0
2020-04-20 06:15:00;30;28;50;2;0;1;2;1;0;0
2020-04-20 06:30:00;45;32;56;5;1;1;4;8;0;0
2020-04-20 06:45:00;38;23;51;1;1;0;2;4;0;0
2020-04-20 07:00:00;25;22;40;1;0;1;5;5;7;0
2020-04-20 07:15:00;29;27;37;1;2;0;3;7;2;0
2020-04-20 07:30:00;38;30;53;3;2;3;4;7;1;0
2020-04-20 07:45:00;28;31;63;7;1;2;5;7;0;0
2020-04-20 08:00:00;44;16;48;3;3;4;9;6;1;1
2020-04-20 08:15:00;28;21;33;3;2;1;8;13;0;0
2020-04-20 08:30:00;41;35;38;5;2;3;8;3;0;0
2020-04-20 08:45:00;26;40;38;10;0;3;7;8;1;0
2020-04-20 09:00:00;30;45;42;1;3;6;9;10;0;0
2020-04-20 09:15:00;25;33;47;6;4;5;5;4;4;11
2020-04-20 09:30:00;28;43;37;3;4;3;9;8;3;0
2020-04-20 09:45:00;31;37;45;4;6;4;12;7;4;15
2020-04-20 10:00:00;42;41;44;4;6;5;15;4;0;0
2020-04-20 10:15:00;29;40;48;7;2;2;8;7;0;0
2020-04-20 10:30:00;28;48;57;4;7;7;15;9;1;2
2020-04-20 10:45:00;38;53;61;5;7;5;12;8;1;0
2020-04-20 11:00:00;23;44;74;4;4;5;12;5;0;0
2020-04-20 11:15:00;38;45;61;4;6;8;10;8;1;0
2020-04-20 11:30:00;37;39;56;3;4;4;11;8;0;0
2020-04-20 11:45:00;37;56;42;5;4;6;18;11;0;0
2020-04-20 12:00:00;29;50;58;5;13;5;12;15;3;0
2020-04-20 12:15:00;34;51;62;3;6;2;12;8;2;1
2020-04-20 12:30:00;42;47;62;7;3;5;5;8;0;0
2020-04-20 12:45:00;26;39;50;6;2;0;6;9;1;0
2020-04-20 13:00:00;37;36;49;6;4;2;8;12;0;0
2020-04-20 13:15:00;32;40;52;3;6;5;9;12;3;9
2020-04-20 13:30:00;33;39;41;4;4;6;20;12;0;0
2020-04-20 13:45:00;33;51;66;6;8;6;11;7;1;4
2020-04-20 14:00:00;35;45;69;6;9;3;18;11;0;0
2020-04-20 14:15:00;25;51;50;9;4;2;32;132;0;1
2020-04-20 14:30:00;30;63;56;4;7;4;26;17;0;0
2020-04-20 14:45:00;35;70;53;7;6;4;19;16;1;22
2020-04-20 15:00:00;34;51;60;4;0;4;23;17;0;1
2020-04-20 15:15:00;30;60;59;7;1;0;20;7;3;2
2020-04-20 15:30:00;38;62;67;8;4;4;19;19;2;1
2020-04-20 15:45:00;24;38;55;5;5;1;15;13;0;1
2020-04-20 16:00:00;34;52;65;5;5;2;13;10;7;3
2020-04-20 16:15:00;31;36;47;2;2;2;9;13;7;3
2020-04-20 16:30:00;42;66;74;10;6;2;23;11;3;3
2020-04-20 16:45:00;28;36;67;5;6;5;17;13;0;6
2020-04-20 17:00:00;37;51;62;4;6;5;22;18;5;19
2020-04-20 17:15:00;21;37;50;9;6;4;16;11;2;1
2020-04-20 17:30:00;30;57;65;3;4;5;13;8;1;2
2020-04-20 17:45:00;15;39;47;2;0;1;8;12;1;0
2020-04-20 18:00:00;39;51;59;2;8;2;13;6;1;1
2020-04-20 18:15:00;24;35;49;9;5;2;6;4;0;0
2020-04-20 18:30:00;24;36;53;4;2;6;5;13;3;0
2020-04-20 18:45:00;29;32;38;7;6;5;4;6;1;3
2020-04-20 19:00:00;26;36;41;7;7;3;9;10;3;1
2020-04-20 19:15:00;21;25;35;2;6;3;4;5;1;5
2020-04-20 19:30:00;20;26;29;1;3;1;4;7;1;3
2020-04-20 19:45:00;17;22;43;3;3;0;1;7;0;0
2020-04-20 20:00:00;19;15;23;4;1;4;0;9;0;0
2020-04-20 20:15:00;11;12;17;2;0;1;1;8;0;0
2020-04-20 20:30:00;10;11;20;4;0;1;0;7;1;6
2020-04-20 20:45:00;11;13;16;3;1;0;4;10;0;0
2020-04-20 21:00:00;6;7;14;1;1;0;1;7;0;0
2020-04-20 21:15:00;14;9;10;0;0;0;1;1;0;0
2020-04-20 21:30:00;8;11;14;6;1;1;2;3;0;0
2020-04-20 21:45:00;6;9;9;2;1;0;5;2;0;0
2020-04-20 22:00:00;7;9;7;1;0;0;3;4;0;0
2020-04-20 22:15:00;9;14;2;2;0;0;2;3;0;0
2020-04-20 22:30:00;8;7;6;2;0;0;1;4;0;0
2020-04-20 22:45:00;3;2;8;1;1;1;1;2;0;0
2020-04-20 23:00:00;6;6;3;0;0;0;0;2;0;0
2020-04-20 23:15:00;4;7;7;2;0;0;0;1;0;0
2020-04-20 23:30:00;3;5;3;0;0;0;0;1;0;0
2020-04-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
