DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-10-09 00:00:00;4;7;0;4;15;3;5;0;0;0;0;0;0;0
2019-10-09 00:15:00;10;21;0;10;10;4;5;0;0;0;0;0;0;0
2019-10-09 00:30:00;10;11;0;2;6;0;1;0;0;0;0;0;0;0
2019-10-09 00:45:00;6;10;0;2;4;2;0;0;0;0;0;0;0;0
2019-10-09 01:00:00;7;9;0;4;6;3;2;0;0;0;0;0;0;0
2019-10-09 01:15:00;3;7;0;7;11;1;2;0;0;0;0;0;0;0
2019-10-09 01:30:00;4;6;0;2;7;2;0;0;0;0;0;0;0;0
2019-10-09 01:45:00;2;5;0;8;14;0;2;0;0;0;0;0;0;0
2019-10-09 02:00:00;3;4;0;3;6;1;0;0;0;0;0;0;0;0
2019-10-09 02:15:00;1;3;0;3;7;0;2;0;0;0;0;0;0;0
2019-10-09 02:30:00;5;4;0;2;7;1;0;0;0;0;0;0;0;0
2019-10-09 02:45:00;4;5;0;6;8;0;0;0;0;0;0;0;0;0
2019-10-09 03:00:00;5;5;0;1;4;0;1;0;0;0;0;0;0;0
2019-10-09 03:15:00;7;7;0;5;5;0;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;3;3;0;4;6;0;0;0;0;0;0;0;0;0
2019-10-09 03:45:00;4;5;0;5;5;0;1;0;0;0;0;0;0;0
2019-10-09 04:00:00;7;6;0;7;7;0;0;0;0;0;0;0;0;0
2019-10-09 04:15:00;4;7;0;16;16;1;0;0;0;0;0;0;0;0
2019-10-09 04:30:00;10;20;0;11;16;4;1;0;0;1;0;0;0;0
2019-10-09 04:45:00;24;19;0;11;11;0;0;0;0;0;0;0;0;0
2019-10-09 05:00:00;52;63;0;16;31;4;1;0;0;0;0;0;0;0
2019-10-09 05:15:00;109;136;0;22;45;5;1;0;0;2;0;0;0;0
2019-10-09 05:30:00;103;124;0;39;60;6;0;0;0;2;0;0;0;0
2019-10-09 05:45:00;90;125;0;66;84;16;5;0;0;0;0;0;0;0
2019-10-09 06:00:00;88;103;0;77;96;12;6;0;0;4;0;0;0;0
2019-10-09 06:15:00;123;159;0;74;115;28;8;0;0;3;0;0;0;0
2019-10-09 06:30:00;167;172;0;89;116;42;10;0;0;5;0;0;0;0
2019-10-09 06:45:00;170;172;0;85;106;54;23;0;0;2;0;0;0;0
2019-10-09 07:00:00;183;195;0;85;103;67;18;0;0;6;1;0;0;0
2019-10-09 07:15:00;168;169;0;112;115;94;39;0;0;17;0;0;3;2
2019-10-09 07:30:00;134;131;0;98;80;126;38;0;0;18;0;1;2;1
2019-10-09 07:45:00;157;140;0;133;96;121;49;0;0;19;0;5;11;0
2019-10-09 08:00:00;139;152;1;101;81;115;43;0;0;9;0;0;0;0
2019-10-09 08:15:00;157;159;0;105;108;97;45;0;0;17;2;0;6;3
2019-10-09 08:30:00;143;164;0;117;115;106;30;0;0;12;1;0;4;0
2019-10-09 08:45:00;146;162;0;89;106;90;26;0;0;7;2;0;0;3
2019-10-09 09:00:00;119;142;1;85;105;54;27;0;0;7;0;0;1;0
2019-10-09 09:15:00;95;160;1;93;110;70;21;0;0;15;1;3;3;6
2019-10-09 09:30:00;105;154;0;96;110;73;24;0;0;10;1;2;2;0
2019-10-09 09:45:00;100;139;2;86;90;83;31;0;0;7;3;0;2;0
2019-10-09 10:00:00;84;150;4;74;86;69;34;0;0;11;0;0;6;0
2019-10-09 10:15:00;114;162;3;81;104;47;33;0;0;10;2;0;4;1
2019-10-09 10:30:00;95;148;1;85;112;67;27;0;0;9;2;0;1;1
2019-10-09 10:45:00;101;151;3;93;112;67;29;0;0;11;2;0;1;0
2019-10-09 11:00:00;97;142;0;95;95;69;33;0;0;6;3;2;2;6
2019-10-09 11:15:00;109;151;0;102;131;57;32;0;0;6;3;0;0;5
2019-10-09 11:30:00;91;136;1;89;108;54;26;0;0;2;1;4;4;0
2019-10-09 11:45:00;116;163;1;91;119;59;35;0;0;4;0;1;4;0
2019-10-09 12:00:00;101;149;2;92;127;63;27;0;0;6;1;1;2;5
2019-10-09 12:15:00;86;137;0;114;125;59;33;0;0;5;1;0;0;10
2019-10-09 12:30:00;95;162;1;100;120;51;38;0;0;3;3;14;1;0
2019-10-09 12:45:00;117;179;2;106;124;75;34;0;0;2;2;7;0;17
2019-10-09 13:00:00;120;171;1;106;137;73;49;0;0;3;9;14;13;12
2019-10-09 13:15:00;134;133;3;119;125;60;43;0;0;4;1;0;2;0
2019-10-09 13:30:00;139;159;5;97;93;73;33;0;0;3;2;1;2;10
2019-10-09 13:45:00;157;167;4;105;111;84;52;0;0;3;1;0;6;2
2019-10-09 14:00:00;146;150;7;134;120;87;44;0;0;3;0;0;6;2
2019-10-09 14:15:00;128;150;1;111;95;106;33;0;0;5;0;0;0;2
2019-10-09 14:30:00;92;121;0;104;97;95;32;0;0;0;2;0;1;2
2019-10-09 14:45:00;121;155;0;113;92;110;30;0;0;1;0;0;17;0
2019-10-09 15:00:00;106;125;0;106;100;102;43;0;0;1;5;0;1;3
2019-10-09 15:15:00;137;173;1;116;109;92;56;0;0;1;0;2;8;0
2019-10-09 15:30:00;103;163;0;116;117;81;46;0;0;1;4;0;0;4
2019-10-09 15:45:00;121;157;1;103;99;121;54;0;0;3;1;0;0;1
2019-10-09 16:00:00;145;177;1;120;101;96;56;0;0;2;2;0;4;0
2019-10-09 16:15:00;148;89;1;101;90;113;40;0;0;1;3;6;7;1
2019-10-09 16:30:00;128;149;4;91;75;98;41;0;0;8;4;0;5;0
2019-10-09 16:45:00;119;148;1;107;90;116;52;0;0;11;1;0;24;14
2019-10-09 17:00:00;155;134;2;107;98;105;40;0;0;3;4;22;11;0
2019-10-09 17:15:00;177;157;1;105;89;105;40;0;0;6;0;163;94;2
2019-10-09 17:30:00;110;122;1;107;82;93;36;0;0;4;0;0;10;3
2019-10-09 17:45:00;111;163;1;119;109;100;34;0;0;9;3;6;1;0
2019-10-09 18:00:00;146;130;1;132;100;133;38;0;0;1;6;44;3;0
2019-10-09 18:15:00;119;172;0;108;111;91;35;0;0;6;2;1;0;0
2019-10-09 18:30:00;93;146;1;117;123;96;34;0;0;3;6;0;12;1
2019-10-09 18:45:00;86;151;0;117;115;96;25;0;0;12;0;1;43;1
2019-10-09 19:00:00;89;127;0;93;108;81;26;0;0;4;5;0;0;2
2019-10-09 19:15:00;79;133;1;93;113;76;30;0;0;11;0;9;0;2
2019-10-09 19:30:00;66;112;0;82;98;56;20;0;0;7;0;0;8;0
2019-10-09 19:45:00;60;103;0;64;81;44;18;0;0;1;0;0;2;1
2019-10-09 20:00:00;59;93;0;85;97;49;19;0;0;3;0;0;0;0
2019-10-09 20:15:00;55;98;0;65;90;50;21;0;0;4;0;0;7;0
2019-10-09 20:30:00;50;81;0;54;67;26;23;0;0;7;2;0;1;7
2019-10-09 20:45:00;63;97;1;44;56;18;27;0;0;1;0;0;0;0
2019-10-09 21:00:00;60;110;0;57;61;16;19;0;0;5;1;0;0;1
2019-10-09 21:15:00;84;133;0;32;53;20;12;0;0;5;1;0;0;0
2019-10-09 21:30:00;49;71;0;45;47;10;17;0;0;3;0;0;0;0
2019-10-09 21:45:00;31;46;0;64;78;13;14;0;0;3;1;0;0;1
2019-10-09 22:00:00;26;58;0;110;120;18;17;0;0;0;2;0;0;0
2019-10-09 22:15:00;32;54;0;77;84;23;12;0;0;1;0;1;0;0
2019-10-09 22:30:00;32;53;0;38;61;7;10;0;0;0;1;0;0;1
2019-10-09 22:45:00;33;44;0;34;52;10;22;0;0;1;0;0;0;0
2019-10-09 23:00:00;22;44;0;24;34;11;9;0;0;0;0;0;0;0
2019-10-09 23:15:00;25;57;0;15;25;2;17;0;0;0;0;0;0;0
2019-10-09 23:30:00;13;24;0;6;6;5;1;0;0;0;3;0;0;0
2019-10-09 23:45:00;11;16;0;4;21;5;4;0;0;0;1;0;0;0
