DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-10-06 00:00:00;3;1;0;0;5;6;2;2;1;0;1426;0;0
2020-10-06 00:15:00;1;2;0;0;4;5;2;2;2;2;1762;0;11
2020-10-06 00:30:00;2;0;0;0;3;3;2;1;3;1;1423;0;0
2020-10-06 00:45:00;1;2;1;0;1;1;1;0;0;0;1177;0;0
2020-10-06 01:00:00;0;1;0;1;0;3;3;4;1;0;831;0;0
2020-10-06 01:15:00;0;1;0;0;4;5;0;0;2;1;1508;0;0
2020-10-06 01:30:00;0;0;0;1;3;3;4;3;0;0;1801;0;0
2020-10-06 01:45:00;0;1;0;0;2;4;2;1;2;1;1633;0;0
2020-10-06 02:00:00;3;1;0;0;0;1;3;0;0;0;930;0;0
2020-10-06 02:15:00;2;0;0;0;2;3;0;0;1;0;622;0;0
2020-10-06 02:30:00;0;1;0;0;2;0;1;1;0;0;1868;0;0
2020-10-06 02:45:00;0;4;1;1;2;1;1;0;0;0;1769;0;0
2020-10-06 03:00:00;1;0;0;0;2;2;1;1;0;0;645;0;1
2020-10-06 03:15:00;2;0;0;0;1;0;0;0;0;0;2023;0;0
2020-10-06 03:30:00;0;0;0;0;1;1;0;0;2;0;2064;0;0
2020-10-06 03:45:00;3;0;0;1;2;3;0;1;3;0;1643;0;0
2020-10-06 04:00:00;1;0;0;0;3;2;4;1;2;0;1182;0;0
2020-10-06 04:15:00;1;0;0;0;1;1;1;1;1;0;516;0;0
2020-10-06 04:30:00;3;2;0;0;1;2;2;1;3;0;1936;1;9
2020-10-06 04:45:00;1;3;1;1;12;8;5;3;5;1;2433;0;0
2020-10-06 05:00:00;1;5;2;0;11;13;24;10;3;5;1887;0;0
2020-10-06 05:15:00;3;0;0;0;11;8;55;34;1;2;1406;0;0
2020-10-06 05:30:00;7;7;0;2;21;14;59;37;18;6;751;1;0
2020-10-06 05:45:00;10;3;0;1;39;39;61;53;34;13;768;1;4
2020-10-06 06:00:00;14;11;0;0;37;41;30;32;34;11;1525;0;6
2020-10-06 06:15:00;21;16;0;2;48;49;68;52;29;14;1636;1;1
2020-10-06 06:30:00;13;13;1;4;43;50;71;71;40;11;1520;2;1
2020-10-06 06:45:00;17;12;3;3;45;45;73;68;57;26;1110;12;6
2020-10-06 07:00:00;23;15;0;4;45;47;78;74;58;29;392;0;4
2020-10-06 07:15:00;26;13;1;1;57;59;84;62;89;64;412;1;4
2020-10-06 07:30:00;26;22;1;6;70;73;98;88;94;67;3;4;2
2020-10-06 07:45:00;37;33;0;7;93;101;102;81;75;39;8;1;2
2020-10-06 08:00:00;30;25;0;4;82;88;85;68;75;33;4;1;1
2020-10-06 08:15:00;23;14;3;8;76;77;70;50;74;31;5;1;1
2020-10-06 08:30:00;25;20;2;10;63;61;76;44;69;37;3;3;1
2020-10-06 08:45:00;29;22;2;7;46;57;66;26;44;21;6;0;0
2020-10-06 09:00:00;28;21;1;3;45;46;69;28;52;24;2;1;0
2020-10-06 09:15:00;24;16;1;7;57;38;55;26;57;17;4;0;2
2020-10-06 09:30:00;24;16;1;8;48;47;48;15;63;19;8;3;2
2020-10-06 09:45:00;40;22;3;4;48;50;54;20;59;21;7;1;1
2020-10-06 10:00:00;30;20;0;7;48;45;48;21;45;24;5;3;0
2020-10-06 10:15:00;33;25;2;2;51;56;60;24;50;24;4;2;2
2020-10-06 10:30:00;29;24;3;4;53;61;56;28;47;12;3;1;1
2020-10-06 10:45:00;35;19;3;5;67;65;57;19;53;20;10;1;1
2020-10-06 11:00:00;45;41;3;2;47;56;63;25;54;19;3;1;1
2020-10-06 11:15:00;36;23;4;7;52;54;48;21;49;18;13;3;4
2020-10-06 11:30:00;49;22;0;0;53;66;65;28;47;22;9;1;1
2020-10-06 11:45:00;41;29;2;4;56;52;54;26;45;20;5;3;2
2020-10-06 12:00:00;52;43;1;6;67;69;69;18;46;16;11;0;1
2020-10-06 12:15:00;35;35;2;2;49;56;58;31;58;24;8;1;1
2020-10-06 12:30:00;40;35;4;3;61;64;65;38;53;19;12;0;3
2020-10-06 12:45:00;32;25;1;7;61;58;54;30;57;20;14;1;2
2020-10-06 13:00:00;37;36;3;1;62;74;62;26;39;17;7;1;1
2020-10-06 13:15:00;34;44;5;6;79;94;69;36;46;27;6;1;5
2020-10-06 13:30:00;42;36;2;5;50;70;59;49;43;24;5;1;0
2020-10-06 13:45:00;44;31;2;6;64;82;69;44;52;31;4;0;2
2020-10-06 14:00:00;43;39;3;6;88;113;61;27;48;18;3;0;2
2020-10-06 14:15:00;46;28;1;3;108;132;64;30;52;27;3;3;3
2020-10-06 14:30:00;46;40;2;9;126;114;55;33;55;31;9;0;2
2020-10-06 14:45:00;47;39;0;8;127;119;59;26;51;33;4;2;2
2020-10-06 15:00:00;51;42;0;5;100;104;62;26;58;26;11;1;1
2020-10-06 15:15:00;59;42;2;4;110;107;56;35;58;24;8;5;7
2020-10-06 15:30:00;60;40;5;8;122;107;68;31;69;30;12;6;0
2020-10-06 15:45:00;61;52;6;3;131;140;69;38;58;24;11;8;1
2020-10-06 16:00:00;70;59;1;4;152;152;79;41;52;23;7;5;2
2020-10-06 16:15:00;54;40;5;9;128;132;79;45;89;36;3;7;3
2020-10-06 16:30:00;49;46;1;4;141;147;71;45;67;34;6;2;3
2020-10-06 16:45:00;51;41;2;4;126;127;75;38;61;36;7;3;2
2020-10-06 17:00:00;49;46;4;5;108;115;68;41;58;37;9;3;1
2020-10-06 17:15:00;51;34;4;3;102;105;75;36;61;30;5;0;1
2020-10-06 17:30:00;44;33;1;1;87;95;61;30;60;37;23;5;4
2020-10-06 17:45:00;45;37;3;2;84;96;54;25;54;23;28;3;0
2020-10-06 18:00:00;37;30;2;2;69;86;60;30;47;27;3;5;0
2020-10-06 18:15:00;36;32;4;2;59;67;68;29;52;45;4;6;2
