DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-05-12 00:00:00;1;4;8;1;1;2;2;0;3;3;0;0;0;0
2020-05-12 00:15:00;3;4;11;0;5;4;4;0;4;0;0;0;0;0
2020-05-12 00:30:00;3;5;5;0;5;2;1;0;5;2;0;0;0;0
2020-05-12 00:45:00;2;3;4;0;2;3;1;0;1;2;0;0;0;0
2020-05-12 01:00:00;3;0;8;2;2;0;4;1;1;2;0;0;0;0
2020-05-12 01:15:00;3;2;4;1;3;5;0;1;2;3;0;0;0;0
2020-05-12 01:30:00;2;0;2;0;4;3;0;0;2;4;0;0;0;0
2020-05-12 01:45:00;0;1;2;0;6;1;1;0;1;0;0;0;0;0
2020-05-12 02:00:00;3;3;3;0;7;2;2;0;1;4;0;0;0;0
2020-05-12 02:15:00;2;1;4;0;4;2;0;0;4;3;0;0;0;0
2020-05-12 02:30:00;3;2;1;0;4;1;1;0;2;2;0;0;0;0
2020-05-12 02:45:00;3;3;5;0;3;4;0;0;1;2;0;0;0;0
2020-05-12 03:00:00;0;3;7;0;4;3;0;2;0;4;0;0;0;0
2020-05-12 03:15:00;1;4;2;0;4;2;1;0;0;1;0;0;0;0
2020-05-12 03:30:00;2;1;3;0;2;1;1;0;0;4;0;0;0;0
2020-05-12 03:45:00;1;3;5;0;2;4;0;0;0;3;0;0;0;0
2020-05-12 04:00:00;1;3;9;1;4;2;0;0;4;3;0;0;0;0
2020-05-12 04:15:00;3;2;2;1;6;6;0;1;4;1;0;0;0;0
2020-05-12 04:30:00;3;5;9;2;4;5;1;1;3;7;0;0;0;0
2020-05-12 04:45:00;8;13;13;2;6;8;0;0;9;8;0;0;0;0
2020-05-12 05:00:00;15;13;14;2;13;13;3;4;25;39;0;0;0;0
2020-05-12 05:15:00;53;52;19;15;16;19;4;1;34;48;0;0;0;0
2020-05-12 05:30:00;66;64;32;22;19;19;20;8;18;18;0;0;0;0
2020-05-12 05:45:00;64;51;47;20;12;22;16;5;12;13;0;0;0;0
2020-05-12 06:00:00;45;34;36;21;18;20;14;7;18;23;0;0;0;0
2020-05-12 06:15:00;71;59;54;26;38;37;20;8;23;25;0;0;0;0
2020-05-12 06:30:00;94;55;60;49;26;44;25;8;21;28;0;0;0;0
2020-05-12 06:45:00;113;67;82;54;42;59;39;16;23;20;0;0;0;0
2020-05-12 07:00:00;87;56;69;60;41;41;33;19;13;17;0;0;0;0
2020-05-12 07:15:00;112;69;87;74;46;61;51;18;31;34;0;0;0;0
2020-05-12 07:30:00;102;73;85;58;45;54;42;21;40;43;0;0;0;0
2020-05-12 07:45:00;87;63;85;58;51;53;42;14;39;43;0;0;0;0
2020-05-12 08:00:00;80;58;73;44;44;49;32;23;35;36;0;0;0;0
2020-05-12 08:15:00;66;53;65;38;47;54;41;11;31;30;0;0;0;0
2020-05-12 08:30:00;55;40;62;32;47;39;34;16;38;27;0;0;0;0
2020-05-12 08:45:00;78;54;85;39;60;59;25;16;42;43;0;0;0;0
2020-05-12 09:00:00;50;39;65;34;49;35;35;18;33;28;0;0;0;0
2020-05-12 09:15:00;41;26;75;27;39;34;30;8;34;37;0;0;0;0
2020-05-12 09:30:00;49;33;81;37;51;64;32;15;34;27;0;0;0;0
2020-05-12 09:45:00;53;31;91;43;56;49;27;14;32;34;0;0;0;0
2020-05-12 10:00:00;43;30;105;39;57;48;35;16;29;33;0;0;0;0
2020-05-12 10:15:00;46;41;94;37;52;45;35;12;31;47;0;0;0;0
