DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-08-26 00:00:00;17;3;2;2;6;12;26;0;0;0;0;0;0;0
2019-08-26 00:15:00;11;2;1;2;6;18;19;0;0;0;0;0;0;0
2019-08-26 00:30:00;14;3;0;1;5;10;20;0;0;0;0;0;0;0
2019-08-26 00:45:00;11;2;3;0;1;12;14;0;0;0;0;0;0;0
2019-08-26 01:00:00;7;0;0;1;5;11;11;0;0;0;0;0;0;0
2019-08-26 01:15:00;7;0;0;0;2;9;11;0;0;0;0;0;0;0
2019-08-26 01:30:00;4;0;0;0;2;9;6;0;0;0;0;0;0;0
2019-08-26 01:45:00;2;1;1;1;2;12;9;0;0;0;0;0;0;0
2019-08-26 02:00:00;3;2;3;1;3;6;5;0;0;0;0;0;0;0
2019-08-26 02:15:00;4;0;0;0;2;8;6;0;0;0;0;0;0;0
2019-08-26 02:30:00;7;1;0;0;1;7;5;0;0;0;0;0;0;0
2019-08-26 02:45:00;5;1;0;0;3;11;8;0;0;0;0;0;0;0
2019-08-26 03:00:00;1;2;0;1;4;10;8;0;0;0;0;0;0;0
2019-08-26 03:15:00;4;2;0;0;6;13;12;0;0;0;0;0;0;0
2019-08-26 03:30:00;4;1;0;0;5;8;7;0;0;0;0;0;0;0
2019-08-26 03:45:00;7;0;2;0;8;10;7;0;0;0;0;0;0;0
2019-08-26 04:00:00;4;1;1;0;10;25;10;0;0;0;0;0;0;0
2019-08-26 04:15:00;5;2;1;0;3;25;16;0;0;0;0;0;0;0
2019-08-26 04:30:00;8;1;1;1;2;20;20;0;0;0;0;0;0;0
2019-08-26 04:45:00;15;1;0;1;6;29;17;0;0;0;0;0;0;0
2019-08-26 05:00:00;27;2;4;0;18;48;33;0;0;0;0;0;0;0
2019-08-26 05:15:00;72;1;11;2;16;54;68;0;0;0;0;0;0;0
2019-08-26 05:30:00;76;6;19;4;27;69;108;0;0;0;0;0;0;0
2019-08-26 05:45:00;54;11;17;4;29;52;105;0;0;0;0;0;0;0
2019-08-26 06:00:00;58;6;18;4;33;58;83;0;0;0;0;0;0;0
2019-08-26 06:15:00;88;10;24;8;35;81;112;3;0;0;0;0;0;0
2019-08-26 06:30:00;134;19;35;7;53;95;159;0;0;0;0;0;0;0
2019-08-26 06:45:00;102;22;26;10;49;83;138;0;0;2;0;0;0;0
2019-08-26 07:00:00;126;15;31;12;45;105;158;0;0;1;0;0;0;0
2019-08-26 07:15:00;127;32;27;16;52;95;145;2;0;0;0;0;0;0
2019-08-26 07:30:00;131;29;42;27;55;89;179;3;0;0;0;0;0;0
2019-08-26 07:45:00;123;23;19;9;56;105;136;1;0;0;0;0;0;0
2019-08-26 08:00:00;109;24;34;20;52;78;137;1;0;1;0;0;0;0
2019-08-26 08:15:00;92;18;34;19;61;114;141;1;0;0;0;0;0;0
2019-08-26 08:30:00;105;17;37;26;58;105;123;0;0;0;0;0;0;0
2019-08-26 08:45:00;103;22;22;23;57;99;129;7;0;0;0;0;0;0
2019-08-26 09:00:00;97;22;27;16;55;106;145;0;0;0;0;0;0;0
2019-08-26 09:15:00;105;24;30;29;47;101;139;14;0;0;0;0;0;0
2019-08-26 09:30:00;96;25;26;16;56;100;119;0;0;2;0;0;0;0
2019-08-26 09:45:00;85;17;21;10;55;99;131;0;0;1;0;0;0;0
2019-08-26 10:00:00;77;19;19;10;56;101;125;1;0;4;0;0;0;0
2019-08-26 10:15:00;78;29;32;21;68;120;132;4;0;0;0;0;0;0
2019-08-26 10:30:00;92;24;24;19;54;106;135;2;0;0;0;0;0;0
2019-08-26 10:45:00;106;30;25;21;54;113;114;4;0;1;0;0;0;0
2019-08-26 11:00:00;141;27;27;26;60;103;60;0;2;2;0;0;0;0
2019-08-26 11:15:00;163;16;28;18;57;110;49;0;0;3;0;0;0;0
2019-08-26 11:30:00;80;30;26;19;78;124;125;6;0;3;0;0;0;0
2019-08-26 11:45:00;74;19;25;23;68;124;119;4;0;0;0;0;0;0
