DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-08-12 00:00:00;9;5;2;3;3;21;19;0;0;0;0;0;0;0
2019-08-12 00:15:00;12;0;1;1;4;12;17;0;0;0;0;0;0;0
2019-08-12 00:30:00;8;4;1;0;4;8;10;0;0;0;0;0;0;0
2019-08-12 00:45:00;12;0;0;0;5;18;15;0;0;0;0;0;0;0
2019-08-12 01:00:00;5;0;0;1;5;8;12;0;0;0;0;0;0;0
2019-08-12 01:15:00;7;1;0;0;2;14;9;0;0;0;0;0;0;0
2019-08-12 01:30:00;3;1;2;1;5;9;6;0;0;0;0;0;0;0
2019-08-12 01:45:00;1;1;2;3;3;14;7;0;0;0;0;0;0;0
2019-08-12 02:00:00;2;0;3;3;1;7;6;0;0;0;0;0;0;0
2019-08-12 02:15:00;3;0;0;0;0;11;7;0;0;0;0;0;0;0
2019-08-12 02:30:00;2;1;0;0;1;7;5;0;0;0;0;0;0;0
2019-08-12 02:45:00;4;1;0;0;2;5;8;0;0;0;0;0;0;0
2019-08-12 03:00:00;1;4;0;0;1;11;4;0;0;0;0;0;0;0
2019-08-12 03:15:00;2;0;1;1;1;2;4;0;0;0;0;0;0;0
2019-08-12 03:30:00;7;0;1;0;3;11;6;0;0;0;0;0;0;0
2019-08-12 03:45:00;5;0;0;0;3;4;9;0;0;0;0;0;0;0
2019-08-12 04:00:00;6;0;0;0;5;10;8;0;0;0;0;0;0;0
2019-08-12 04:15:00;6;1;1;0;5;12;9;0;0;0;0;0;0;0
2019-08-12 04:30:00;8;1;3;3;1;23;14;0;0;0;0;0;0;0
2019-08-12 04:45:00;10;1;1;1;5;24;8;0;0;0;0;0;0;0
2019-08-12 05:00:00;16;1;0;0;8;23;23;0;0;0;0;0;0;0
2019-08-12 05:15:00;28;0;2;2;10;47;33;0;0;0;0;0;0;0
2019-08-12 05:30:00;48;10;12;6;18;56;71;0;0;0;0;0;0;0
2019-08-12 05:45:00;59;9;18;3;18;45;90;0;2;0;0;0;0;0
2019-08-12 06:00:00;50;8;19;4;25;59;71;0;0;0;0;0;0;0
2019-08-12 06:15:00;77;11;11;5;30;73;100;0;0;1;0;0;0;0
2019-08-12 06:30:00;96;15;24;6;54;114;146;0;0;0;0;0;0;0
2019-08-12 06:45:00;104;15;24;14;41;75;142;1;0;0;0;0;0;0
2019-08-12 07:00:00;114;16;21;8;44;101;140;0;0;3;0;0;0;0
2019-08-12 07:15:00;120;24;33;15;49;91;150;0;0;0;0;0;0;0
2019-08-12 07:30:00;109;14;28;17;60;96;134;0;0;1;0;0;0;0
2019-08-12 07:45:00;121;27;35;17;53;99;145;0;0;0;0;0;0;0
2019-08-12 08:00:00;85;13;26;20;45;85;123;1;0;0;0;0;0;0
2019-08-12 08:15:00;99;16;27;26;64;92;131;0;0;0;0;0;0;0
2019-08-12 08:30:00;96;18;22;13;50;113;150;0;0;1;0;0;0;0
2019-08-12 08:45:00;80;18;29;21;55;111;122;3;0;0;0;0;0;0
2019-08-12 09:00:00;77;16;18;11;45;88;118;0;0;0;0;0;0;0
2019-08-12 09:15:00;89;11;33;18;53;106;143;8;0;0;0;0;0;0
2019-08-12 09:30:00;94;21;25;14;58;104;151;0;0;0;0;0;0;0
2019-08-12 09:45:00;92;19;26;12;58;110;139;2;0;0;0;0;0;0
2019-08-12 10:00:00;102;25;25;11;51;101;155;0;0;1;2;2;2;0
2019-08-12 10:15:00;77;24;27;16;62;103;138;0;0;0;0;0;0;0
2019-08-12 10:30:00;96;19;25;15;62;122;152;0;0;0;0;0;0;0
2019-08-12 10:45:00;85;25;21;20;71;120;152;0;0;0;0;0;0;0
2019-08-12 11:00:00;92;21;20;17;54;115;143;0;0;0;0;0;0;0
2019-08-12 11:15:00;102;28;27;14;69;105;138;1;0;0;0;0;0;0
2019-08-12 11:30:00;118;26;36;13;77;126;163;0;0;0;0;0;0;0
2019-08-12 11:45:00;86;21;29;16;78;121;136;0;0;0;0;0;0;0
2019-08-12 12:00:00;94;24;24;13;73;122;137;2;0;2;0;0;0;0
2019-08-12 12:15:00;85;25;22;9;85;132;143;0;0;0;0;0;0;0
2019-08-12 12:30:00;95;19;32;13;80;120;165;0;0;3;0;0;0;0
2019-08-12 12:45:00;87;20;25;19;78;119;138;0;0;9;0;0;0;0
2019-08-12 13:00:00;89;22;34;21;69;119;142;7;0;0;0;0;0;0
2019-08-12 13:15:00;96;16;30;11;79;123;152;0;0;6;0;0;0;0
2019-08-12 13:30:00;95;21;19;13;79;127;154;2;0;0;0;0;0;4
2019-08-12 13:45:00;103;18;29;21;79;129;150;0;0;0;0;0;0;0
2019-08-12 14:00:00;112;23;29;17;82;118;155;0;0;0;0;0;0;0
2019-08-12 14:15:00;100;22;35;12;97;143;148;0;0;0;0;0;0;0
2019-08-12 14:30:00;91;14;33;17;112;131;156;0;0;0;2;2;2;0
2019-08-12 14:45:00;113;18;27;14;116;115;147;0;0;0;0;0;0;0
2019-08-12 15:00:00;95;22;23;10;108;99;153;0;0;0;0;0;0;0
2019-08-12 15:15:00;118;18;27;18;119;124;163;0;0;0;0;0;0;0
2019-08-12 15:30:00;101;20;43;13;97;131;159;0;0;3;0;0;0;0
2019-08-12 15:45:00;103;27;36;13;113;135;163;2;2;7;0;0;0;0
2019-08-12 16:00:00;95;18;45;16;97;137;154;2;0;1;0;0;0;0
2019-08-12 16:15:00;106;26;44;17;122;130;162;0;0;9;0;0;0;0
2019-08-12 16:30:00;107;34;40;17;127;120;154;4;0;25;0;0;0;0
2019-08-12 16:45:00;112;25;39;21;115;116;173;0;0;3;0;0;0;0
2019-08-12 17:00:00;111;27;63;16;105;131;166;2;0;0;0;0;0;0
2019-08-12 17:15:00;104;30;49;17;116;121;155;1;0;44;9;9;9;0
2019-08-12 17:30:00;99;27;47;18;126;111;153;1;0;2;0;0;0;0
2019-08-12 17:45:00;114;26;46;21;103;113;136;6;0;0;0;0;0;0
2019-08-12 18:00:00;106;24;41;14;95;125;161;0;0;3;18;18;18;0
2019-08-12 18:15:00;102;28;24;9;91;131;135;3;0;5;1;1;1;0
2019-08-12 18:30:00;94;33;33;16;86;116;141;4;0;1;0;0;0;0
2019-08-12 18:45:00;94;13;24;19;71;96;122;0;0;1;0;0;0;0
2019-08-12 19:00:00;82;23;30;4;73;102;135;0;0;18;0;0;0;0
2019-08-12 19:15:00;62;11;31;11;65;97;97;2;0;1;0;0;0;0
2019-08-12 19:30:00;53;12;25;9;73;99;89;2;0;2;0;0;0;0
2019-08-12 19:45:00;61;11;22;16;54;87;88;0;0;0;0;0;0;0
2019-08-12 20:00:00;36;5;21;4;56;98;80;2;0;0;0;0;0;0
2019-08-12 20:15:00;50;13;14;7;54;73;70;0;0;1;0;0;0;0
2019-08-12 20:30:00;32;8;14;8;41;80;66;0;0;0;0;0;0;0
2019-08-12 20:45:00;31;4;10;3;31;66;58;0;0;0;0;0;0;0
2019-08-12 21:00:00;30;5;10;6;34;55;48;0;0;0;0;0;0;0
2019-08-12 21:15:00;34;4;11;5;31;58;51;0;0;0;0;0;0;0
