DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-04-10 00:00:00;2;3;1;1;0;0;0;0;0;0
2020-04-10 00:15:00;5;5;1;1;0;0;0;1;0;0
2020-04-10 00:30:00;0;1;2;0;0;0;0;0;0;0
2020-04-10 00:45:00;3;2;0;1;0;0;0;0;0;0
2020-04-10 01:00:00;1;1;1;1;0;0;0;0;0;0
2020-04-10 01:15:00;2;2;1;1;0;0;0;2;0;0
2020-04-10 01:30:00;2;2;3;2;0;0;0;0;0;0
2020-04-10 01:45:00;0;0;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;0;0;0;0;0;0;0;1;0;0
2020-04-10 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-04-10 02:30:00;1;1;0;0;0;0;0;1;0;0
2020-04-10 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:00:00;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:15:00;1;1;0;1;0;0;0;0;0;0
2020-04-10 03:30:00;1;1;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;1;1;0;0;0;0;0;0
2020-04-10 04:00:00;0;0;0;0;0;0;1;0;0;0
2020-04-10 04:15:00;1;2;2;2;0;0;0;0;0;0
2020-04-10 04:30:00;1;2;0;0;0;0;0;1;0;0
2020-04-10 04:45:00;2;3;2;1;0;0;0;1;0;0
2020-04-10 05:00:00;1;2;3;0;0;0;0;1;0;0
2020-04-10 05:15:00;3;2;1;1;0;0;0;1;0;0
2020-04-10 05:30:00;1;3;3;0;0;0;1;0;0;0
2020-04-10 05:45:00;3;5;0;1;0;0;1;1;0;0
2020-04-10 06:00:00;3;4;4;0;1;0;1;0;0;0
2020-04-10 06:15:00;6;7;1;0;1;0;1;2;0;0
2020-04-10 06:30:00;5;3;2;1;0;0;1;0;0;0
2020-04-10 06:45:00;2;5;7;0;0;0;0;0;0;0
2020-04-10 07:00:00;5;4;4;0;0;0;0;1;0;0
2020-04-10 07:15:00;1;2;4;0;0;0;1;1;0;0
2020-04-10 07:30:00;2;3;0;0;0;0;2;0;0;0
2020-04-10 07:45:00;4;2;2;0;0;0;0;1;0;0
2020-04-10 08:00:00;4;1;3;0;1;0;1;2;0;0
2020-04-10 08:15:00;4;4;2;2;0;0;0;0;0;0
2020-04-10 08:30:00;9;10;2;3;0;0;0;0;0;0
2020-04-10 08:45:00;10;5;3;2;0;0;0;0;0;0
2020-04-10 09:00:00;10;8;8;5;0;0;2;0;0;0
2020-04-10 09:15:00;8;8;5;1;0;0;1;3;0;0
2020-04-10 09:30:00;4;5;6;1;0;0;1;3;0;0
2020-04-10 09:45:00;12;14;10;3;0;0;1;1;0;0
2020-04-10 10:00:00;15;16;11;2;0;0;1;3;0;0
2020-04-10 10:15:00;17;15;10;1;0;0;2;8;0;0
2020-04-10 10:30:00;14;13;9;5;1;0;1;3;0;0
2020-04-10 10:45:00;18;15;9;0;1;0;3;2;0;0
2020-04-10 11:00:00;18;18;17;6;0;0;1;3;1;4
2020-04-10 11:15:00;25;15;24;3;1;0;1;5;0;0
2020-04-10 11:30:00;19;21;19;7;1;0;1;7;0;0
2020-04-10 11:45:00;27;25;16;7;0;0;1;6;0;0
2020-04-10 12:00:00;20;20;18;4;2;0;0;5;0;0
2020-04-10 12:15:00;16;13;18;2;0;0;0;2;0;0
2020-04-10 12:30:00;9;14;8;6;0;0;4;3;0;0
2020-04-10 12:45:00;28;17;13;2;2;0;2;5;0;0
2020-04-10 13:00:00;23;24;18;5;1;0;0;7;0;0
2020-04-10 13:15:00;23;14;17;4;2;0;1;1;2;2
2020-04-10 13:30:00;14;12;14;0;1;0;2;3;0;0
2020-04-10 13:45:00;14;15;14;1;0;0;3;1;0;0
2020-04-10 14:00:00;19;17;10;2;2;1;3;3;0;0
2020-04-10 14:15:00;21;23;9;6;1;0;0;3;0;0
2020-04-10 14:30:00;19;16;15;4;1;0;1;4;0;0
2020-04-10 14:45:00;19;16;12;3;1;0;0;9;0;0
2020-04-10 15:00:00;28;19;15;4;1;0;2;4;0;0
2020-04-10 15:15:00;16;20;15;2;0;0;0;4;0;0
2020-04-10 15:30:00;17;9;20;3;0;0;1;1;0;0
2020-04-10 15:45:00;16;12;20;4;1;1;3;2;0;0
2020-04-10 16:00:00;17;11;15;3;1;1;3;3;0;0
2020-04-10 16:15:00;19;14;9;1;5;1;1;3;0;0
2020-04-10 16:30:00;13;14;21;2;0;0;2;4;0;0
2020-04-10 16:45:00;19;21;23;7;1;0;2;4;0;0
2020-04-10 17:00:00;19;16;15;8;1;1;2;1;0;0
2020-04-10 17:15:00;16;15;12;3;1;1;0;7;0;0
2020-04-10 17:30:00;13;14;12;4;2;1;1;6;3;3
2020-04-10 17:45:00;16;10;18;2;0;0;3;11;0;0
2020-04-10 18:00:00;11;14;13;5;2;2;4;7;0;0
2020-04-10 18:15:00;15;13;15;2;2;0;1;10;0;0
2020-04-10 18:30:00;13;12;16;1;1;0;1;5;1;0
2020-04-10 18:45:00;13;17;24;5;0;0;3;4;0;0
2020-04-10 19:00:00;10;13;18;1;2;0;1;4;0;0
2020-04-10 19:15:00;13;14;15;4;0;0;4;5;0;0
2020-04-10 19:30:00;9;10;13;2;0;0;0;7;0;0
2020-04-10 19:45:00;10;9;14;3;1;0;0;5;0;0
2020-04-10 20:00:00;6;11;12;0;1;0;1;5;0;0
2020-04-10 20:15:00;13;7;7;2;1;1;1;3;0;0
2020-04-10 20:30:00;12;14;5;1;1;0;0;6;0;0
2020-04-10 20:45:00;8;14;12;3;1;1;0;4;0;0
2020-04-10 21:00:00;6;2;4;0;1;0;1;1;0;0
2020-04-10 21:15:00;10;6;1;1;0;0;2;2;0;0
2020-04-10 21:30:00;10;7;3;0;0;0;1;9;0;0
2020-04-10 21:45:00;4;5;10;1;0;0;3;2;0;0
2020-04-10 22:00:00;5;6;9;4;0;0;1;3;0;0
2020-04-10 22:15:00;4;1;4;0;0;0;0;1;0;0
2020-04-10 22:30:00;1;4;2;3;0;0;1;1;0;0
2020-04-10 22:45:00;6;5;4;2;1;0;1;1;0;0
2020-04-10 23:00:00;3;3;3;0;0;0;0;4;0;0
2020-04-10 23:15:00;2;2;1;0;0;0;0;1;0;0
2020-04-10 23:30:00;2;3;1;0;0;0;0;0;0;0
2020-04-10 23:45:00;3;4;2;1;0;0;0;1;0;0
