DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-10-07 00:00:00;4;3;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0
2019-10-07 00:15:00;7;0;5;6;1;0;2;2;1;1;0;0;0;0;0;0;0
2019-10-07 00:30:00;3;1;3;3;4;3;3;0;1;6;0;0;0;0;0;0;0
2019-10-07 00:45:00;5;6;4;4;0;0;2;4;6;4;0;0;0;0;0;0;0
2019-10-07 01:00:00;3;3;2;1;0;2;2;4;2;0;0;0;0;0;0;0;0
2019-10-07 01:15:00;1;4;2;1;0;0;0;3;4;4;0;0;0;0;0;0;0
2019-10-07 01:30:00;4;1;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0
2019-10-07 01:45:00;4;2;3;4;1;2;0;0;1;1;0;0;0;0;0;0;0
2019-10-07 02:00:00;3;1;1;3;0;1;0;1;3;4;0;0;0;0;0;0;0
2019-10-07 02:15:00;5;1;2;0;2;1;2;3;2;3;0;0;0;0;0;0;0
2019-10-07 02:30:00;2;4;0;1;0;4;4;0;1;2;0;0;0;0;0;0;0
2019-10-07 02:45:00;3;4;5;1;0;2;1;2;2;1;0;0;0;0;0;0;0
2019-10-07 03:00:00;2;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;0
2019-10-07 03:15:00;0;1;0;0;0;1;0;1;6;1;0;0;0;0;0;0;0
2019-10-07 03:30:00;4;2;1;0;1;0;1;1;2;1;0;0;0;0;0;0;0
2019-10-07 03:45:00;3;4;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0
2019-10-07 04:00:00;4;2;1;2;0;0;0;3;4;5;0;0;0;0;0;0;0
2019-10-07 04:15:00;7;4;2;1;0;1;1;2;2;4;0;0;0;0;0;0;0
2019-10-07 04:30:00;16;0;3;3;0;4;4;2;8;4;0;0;0;0;0;0;0
2019-10-07 04:45:00;37;0;8;10;0;2;3;4;3;6;0;0;0;0;0;0;0
2019-10-07 05:00:00;87;3;12;23;2;4;8;12;16;9;0;0;0;0;0;0;0
2019-10-07 05:15:00;102;1;43;60;4;0;12;16;15;14;0;0;0;0;0;0;0
2019-10-07 05:30:00;117;6;38;61;0;6;19;25;33;26;2;0;0;0;1;0;0
2019-10-07 05:45:00;80;4;33;39;1;5;17;21;29;25;0;0;0;0;0;3;0
2019-10-07 06:00:00;45;5;33;41;4;2;17;18;22;30;0;0;0;0;0;0;0
2019-10-07 06:15:00;60;8;40;50;6;9;17;28;22;20;0;0;0;0;0;0;0
2019-10-07 06:30:00;79;12;70;72;5;8;35;32;32;37;0;0;0;0;0;0;0
2019-10-07 06:45:00;80;4;64;71;7;10;36;31;27;34;0;0;2;0;2;0;0
2019-10-07 07:00:00;85;18;59;72;12;13;39;34;38;15;0;0;0;0;1;1;0
2019-10-07 07:15:00;65;11;53;71;11;6;18;36;25;30;0;0;2;0;10;0;0
2019-10-07 07:30:00;88;19;69;77;14;19;42;64;46;40;0;0;3;0;0;0;0
2019-10-07 07:45:00;77;28;74;92;15;20;45;42;37;35;0;0;0;1;0;0;0
2019-10-07 08:00:00;79;33;68;83;7;20;50;34;35;38;0;0;1;0;2;3;0
2019-10-07 08:15:00;70;24;69;80;12;11;37;44;41;31;1;0;3;0;2;1;0
2019-10-07 08:30:00;78;25;68;70;14;15;30;39;39;36;0;0;0;0;0;2;0
2019-10-07 08:45:00;57;26;55;59;22;21;37;43;41;41;0;0;1;1;1;2;0
2019-10-07 09:00:00;49;38;40;51;14;21;42;38;38;35;0;0;0;0;3;0;0
2019-10-07 09:15:00;43;33;32;32;8;21;24;35;37;26;4;0;16;0;1;0;0
2019-10-07 09:30:00;50;25;32;40;11;23;22;38;43;39;2;0;0;0;1;0;0
2019-10-07 09:45:00;56;35;36;40;22;29;23;30;36;38;0;0;0;0;1;3;0
2019-10-07 10:00:00;54;29;47;37;9;13;31;31;35;31;0;0;0;0;0;0;0
2019-10-07 10:15:00;49;22;38;27;12;28;28;30;41;34;2;0;2;0;0;0;0
2019-10-07 10:30:00;49;29;36;38;17;21;27;42;35;31;0;0;2;0;1;0;0
2019-10-07 10:45:00;47;35;33;46;17;14;29;32;27;29;0;0;0;0;0;0;0
2019-10-07 11:00:00;43;23;32;25;14;33;25;30;41;39;0;0;0;0;0;0;0
2019-10-07 11:15:00;43;30;28;35;12;22;18;44;38;37;0;0;1;0;4;0;0
2019-10-07 11:30:00;52;34;39;39;17;24;27;35;40;27;0;0;0;2;0;0;0
2019-10-07 11:45:00;48;36;31;26;18;25;33;36;75;35;0;0;2;0;0;0;0
2019-10-07 12:00:00;33;44;42;45;25;10;25;42;47;31;1;0;6;0;2;0;0
2019-10-07 12:15:00;37;27;25;34;14;16;29;17;21;37;0;0;0;0;0;0;0
2019-10-07 12:30:00;45;28;25;44;19;20;40;41;35;51;0;0;1;0;2;1;0
2019-10-07 12:45:00;59;39;41;40;14;18;37;44;42;46;0;0;0;0;2;0;0
2019-10-07 13:00:00;56;29;44;50;13;15;28;31;34;43;0;0;0;0;2;4;0
2019-10-07 13:15:00;84;41;44;69;13;16;34;38;37;43;0;0;0;0;0;0;0
2019-10-07 13:30:00;107;32;48;62;10;16;33;42;36;47;0;0;0;0;0;7;0
2019-10-07 13:45:00;79;27;50;56;17;14;35;45;48;41;0;0;0;0;0;0;3
2019-10-07 14:00:00;68;27;45;40;8;25;40;72;71;78;0;3;0;0;0;0;0
2019-10-07 14:15:00;54;30;31;17;23;29;23;83;78;121;0;0;2;0;0;0;0
2019-10-07 14:30:00;45;51;28;32;14;35;34;85;68;104;0;0;0;0;14;2;0
2019-10-07 14:45:00;28;34;42;22;18;24;26;82;60;99;1;2;2;0;3;0;0
2019-10-07 15:00:00;47;34;34;35;16;26;25;70;71;52;1;0;0;0;5;5;0
2019-10-07 15:15:00;48;42;38;26;10;27;40;91;69;89;0;0;2;0;0;1;0
2019-10-07 15:30:00;52;46;28;31;23;34;37;61;65;84;0;1;2;2;1;2;0
2019-10-07 15:45:00;45;42;36;38;16;23;25;78;69;91;1;0;2;0;5;2;0
2019-10-07 16:00:00;113;64;32;33;21;34;40;68;78;100;1;0;0;0;3;0;1
2019-10-07 16:15:00;52;45;22;30;17;31;30;82;63;80;1;1;1;1;4;7;6
2019-10-07 16:30:00;48;44;23;39;24;33;42;82;68;76;0;0;2;0;0;4;0
2019-10-07 16:45:00;44;32;30;28;23;31;42;69;68;82;0;0;2;0;0;1;0
2019-10-07 17:00:00;52;50;30;40;23;36;31;73;59;72;1;0;4;0;3;6;0
2019-10-07 17:15:00;55;39;35;34;23;33;36;66;66;90;1;5;2;2;8;0;1
2019-10-07 17:30:00;55;39;34;32;17;26;30;65;55;52;2;0;11;6;0;0;0
2019-10-07 17:45:00;34;36;31;19;16;21;27;68;72;65;4;0;2;0;15;2;0
2019-10-07 18:00:00;47;42;40;32;20;23;42;54;59;70;1;0;3;0;0;0;0
2019-10-07 18:15:00;38;29;30;37;14;16;23;50;55;42;0;0;2;0;1;1;0
2019-10-07 18:30:00;41;34;24;22;19;33;32;54;51;29;1;2;4;1;7;0;0
2019-10-07 18:45:00;34;46;24;18;16;25;29;42;47;38;0;0;2;3;1;1;0
2019-10-07 19:00:00;44;36;26;30;67;24;31;48;50;39;0;0;7;1;0;15;0
2019-10-07 19:15:00;27;16;24;42;8;24;19;32;31;20;0;0;0;0;2;11;0
2019-10-07 19:30:00;24;35;16;25;10;15;30;26;24;20;2;0;0;0;0;0;0
2019-10-07 19:45:00;32;25;21;19;5;12;18;29;21;23;0;0;5;0;0;0;0
2019-10-07 20:00:00;32;13;9;18;12;20;26;20;22;23;0;0;3;1;0;0;0
2019-10-07 20:15:00;30;24;23;35;11;14;15;23;21;22;1;0;0;0;0;0;0
2019-10-07 20:30:00;40;22;21;28;8;9;16;11;21;10;0;0;0;0;0;0;0
2019-10-07 20:45:00;37;11;12;31;8;6;12;9;17;15;0;0;2;0;0;0;0
2019-10-07 21:00:00;60;15;20;33;7;10;19;11;12;11;0;0;11;0;0;0;0
2019-10-07 21:15:00;75;9;26;46;9;7;15;9;11;21;0;0;10;0;0;0;0
2019-10-07 21:30:00;41;10;18;24;3;3;13;20;21;13;0;0;0;0;6;0;0
2019-10-07 21:45:00;32;8;11;19;7;8;8;52;56;55;0;0;0;0;0;0;0
2019-10-07 22:00:00;27;25;10;14;5;6;11;76;78;102;0;0;6;0;2;0;0
2019-10-07 22:15:00;33;5;8;12;7;9;16;30;34;44;0;0;5;0;3;0;0
2019-10-07 22:30:00;17;16;9;8;1;5;6;14;23;18;0;0;0;0;0;0;0
2019-10-07 22:45:00;15;12;5;6;2;2;2;8;12;11;0;2;0;1;0;0;0
2019-10-07 23:00:00;10;5;6;13;6;2;8;4;7;6;0;0;0;2;0;0;0
2019-10-07 23:15:00;17;6;1;3;2;2;9;5;5;7;0;0;0;0;0;0;0
2019-10-07 23:30:00;13;4;2;2;1;3;7;6;9;7;0;0;0;0;0;0;0
2019-10-07 23:45:00;4;7;2;3;5;3;4;15;8;4;1;0;0;0;0;0;0
