DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-08-18 00:00:00;2;8;8;2;3;0;4;3
2020-08-18 00:15:00;3;10;10;3;3;0;7;1
2020-08-18 00:30:00;4;7;7;4;3;0;7;3
2020-08-18 00:45:00;4;8;8;2;0;0;9;3
2020-08-18 01:00:00;4;2;2;1;1;0;7;4
2020-08-18 01:15:00;0;1;1;2;3;0;4;0
2020-08-18 01:30:00;3;4;4;0;0;0;7;2
2020-08-18 01:45:00;2;4;4;1;2;0;1;1
2020-08-18 02:00:00;2;3;3;2;3;0;5;0
2020-08-18 02:15:00;1;3;3;2;2;0;2;1
2020-08-18 02:30:00;3;4;5;2;3;0;0;0
2020-08-18 02:45:00;0;4;4;0;0;0;3;2
2020-08-18 03:00:00;2;4;3;0;1;0;1;0
2020-08-18 03:15:00;2;2;2;0;0;0;0;2
2020-08-18 03:30:00;2;1;1;1;2;0;2;0
2020-08-18 03:45:00;3;2;2;0;1;0;2;1
2020-08-18 04:00:00;1;3;4;1;2;0;6;3
2020-08-18 04:15:00;2;4;4;1;2;0;4;2
2020-08-18 04:30:00;4;6;6;1;3;0;3;5
2020-08-18 04:45:00;4;7;8;1;2;0;3;2
2020-08-18 05:00:00;11;22;20;5;11;0;12;9
2020-08-18 05:15:00;16;23;24;6;10;0;18;11
2020-08-18 05:30:00;33;34;36;8;14;0;26;13
2020-08-18 05:45:00;36;34;36;13;18;0;37;7
2020-08-18 06:00:00;34;35;35;9;13;0;21;10
2020-08-18 06:15:00;55;54;56;8;10;0;25;15
2020-08-18 06:30:00;61;68;69;10;17;0;34;16
2020-08-18 06:45:00;60;50;52;6;11;0;33;21
2020-08-18 07:00:00;77;57;55;11;12;0;39;21
2020-08-18 07:15:00;70;62;60;10;20;0;40;21
2020-08-18 07:30:00;95;72;75;17;18;0;57;40
2020-08-18 07:45:00;87;57;57;13;13;0;48;32
2020-08-18 08:00:00;64;58;58;12;17;0;51;28
2020-08-18 08:15:00;51;56;54;14;26;0;55;34
2020-08-18 08:30:00;54;68;69;13;25;0;40;29
2020-08-18 08:45:00;50;55;54;12;13;0;40;21
2020-08-18 09:00:00;51;46;44;10;19;0;52;23
2020-08-18 09:15:00;52;57;56;18;21;0;57;35
2020-08-18 09:30:00;57;49;50;17;22;0;60;29
2020-08-18 09:45:00;53;45;46;15;16;0;61;35
2020-08-18 10:00:00;48;45;47;12;25;0;58;28
2020-08-18 10:15:00;45;60;59;15;23;0;67;41
2020-08-18 10:30:00;52;53;55;21;30;0;64;28
2020-08-18 10:45:00;57;59;56;12;13;0;76;31
2020-08-18 11:00:00;58;54;57;13;23;0;51;36
2020-08-18 11:15:00;61;75;75;10;18;0;59;42
2020-08-18 11:30:00;65;52;52;17;15;0;71;47
2020-08-18 11:45:00;66;54;51;17;28;0;58;43
2020-08-18 12:00:00;68;61;57;17;22;0;59;38
2020-08-18 12:15:00;57;48;47;19;37;0;63;32
2020-08-18 12:30:00;64;54;53;18;30;0;65;26
2020-08-18 12:45:00;52;49;49;14;14;0;59;40
2020-08-18 13:00:00;53;43;44;12;43;0;59;26
2020-08-18 13:15:00;55;59;58;20;20;0;59;44
2020-08-18 13:30:00;67;72;70;18;32;0;77;43
2020-08-18 13:45:00;77;75;77;17;20;0;56;42
2020-08-18 14:00:00;62;52;52;21;28;0;79;43
2020-08-18 14:15:00;56;55;56;28;41;0;77;45
2020-08-18 14:30:00;59;50;48;13;27;0;69;51
2020-08-18 14:45:00;73;70;68;21;39;0;71;52
2020-08-18 15:00:00;75;59;57;22;36;0;67;56
2020-08-18 15:15:00;65;60;59;18;27;0;82;58
2020-08-18 15:30:00;83;60;55;22;34;0;77;57
2020-08-18 15:45:00;78;61;62;21;36;0;72;50
2020-08-18 16:00:00;66;65;60;21;42;0;92;67
2020-08-18 16:15:00;59;64;61;21;30;0;96;63
2020-08-18 16:30:00;80;68;65;26;87;0;94;68
2020-08-18 16:45:00;78;66;66;21;34;0;66;55
2020-08-18 17:00:00;94;67;67;20;33;0;88;69
2020-08-18 17:15:00;80;67;65;19;31;0;103;62
2020-08-18 17:30:00;60;52;47;18;30;0;65;39
2020-08-18 17:45:00;75;58;56;18;29;0;85;58
2020-08-18 18:00:00;76;59;56;21;22;0;73;44
2020-08-18 18:15:00;62;46;46;21;27;0;70;36
2020-08-18 18:30:00;60;49;47;12;22;0;62;31
2020-08-18 18:45:00;47;57;57;17;22;0;61;29
2020-08-18 19:00:00;57;48;48;10;20;0;49;30
2020-08-18 19:15:00;53;49;49;10;18;0;46;28
2020-08-18 19:30:00;46;31;31;13;16;0;49;35
2020-08-18 19:45:00;52;36;36;10;14;0;34;31
2020-08-18 20:00:00;47;45;42;8;15;0;42;19
2020-08-18 20:15:00;37;52;54;9;17;0;36;18
2020-08-18 20:30:00;35;37;34;9;26;0;40;21
2020-08-18 20:45:00;31;37;39;9;19;0;38;18
2020-08-18 21:00:00;33;33;34;6;11;0;39;17
2020-08-18 21:15:00;38;37;37;10;11;0;36;15
