DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-12-24 00:00:00;17;5;5;13;15;17;20;18;24;0;0;0
2019-12-24 00:15:00;31;13;5;22;13;23;33;14;22;0;0;1
2019-12-24 00:30:00;28;14;7;9;13;13;27;24;16;2;0;1
2019-12-24 00:45:00;19;3;5;9;15;17;19;14;14;0;0;0
2019-12-24 01:00:00;18;9;3;5;11;14;19;10;15;0;0;0
2019-12-24 01:15:00;21;7;3;12;10;11;19;7;7;0;0;0
2019-12-24 01:30:00;20;9;3;15;6;11;24;6;11;0;0;0
2019-12-24 01:45:00;24;9;4;2;5;10;20;7;11;3;0;0
2019-12-24 02:00:00;16;10;5;5;5;10;15;9;11;0;0;0
2019-12-24 02:15:00;13;10;1;6;5;8;13;5;9;0;0;3
2019-12-24 02:30:00;11;7;0;3;6;5;8;5;5;0;0;0
2019-12-24 02:45:00;4;4;2;3;4;6;4;5;4;0;0;2
2019-12-24 03:00:00;13;9;0;1;3;8;14;1;12;0;0;0
2019-12-24 03:15:00;10;6;0;1;6;3;8;6;7;0;0;0
2019-12-24 03:30:00;6;5;1;2;4;7;7;5;6;1;0;0
2019-12-24 03:45:00;11;5;3;0;2;3;9;3;4;1;0;1
2019-12-24 04:00:00;5;2;1;3;4;6;6;6;9;0;0;1
2019-12-24 04:15:00;12;4;1;1;7;7;12;10;8;1;0;0
2019-12-24 04:30:00;8;7;2;3;5;8;8;8;11;1;0;0
2019-12-24 04:45:00;16;6;1;1;6;13;17;8;14;2;0;0
2019-12-24 05:00:00;16;6;3;2;5;4;18;7;11;0;0;0
2019-12-24 05:15:00;24;10;1;0;10;14;24;13;18;1;0;0
2019-12-24 05:30:00;23;9;4;4;14;27;24;23;31;2;0;1
2019-12-24 05:45:00;22;10;2;5;14;29;22;21;26;0;0;1
2019-12-24 06:00:00;21;5;2;5;17;19;21;20;27;1;0;1
2019-12-24 06:15:00;31;10;1;4;9;15;31;16;21;2;0;0
2019-12-24 06:30:00;35;11;7;11;15;28;36;24;28;0;0;1
2019-12-24 06:45:00;30;10;2;6;15;17;32;19;19;0;0;1
2019-12-24 07:00:00;34;22;8;6;15;22;36;24;28;2;0;2
2019-12-24 07:15:00;34;16;2;5;17;33;41;21;32;0;0;3
2019-12-24 07:30:00;46;16;8;5;29;48;51;41;44;0;0;1
2019-12-24 07:45:00;50;21;12;8;26;29;55;30;33;0;0;3
2019-12-24 08:00:00;44;21;11;9;31;40;57;24;39;1;2;2
2019-12-24 08:15:00;52;20;16;19;29;54;68;33;52;1;0;3
2019-12-24 08:30:00;75;19;15;11;30;41;83;32;64;0;0;5
2019-12-24 08:45:00;77;24;25;14;47;68;92;49;95;1;2;3
2019-12-24 09:00:00;87;23;24;15;58;80;101;62;98;3;1;1
2019-12-24 09:15:00;95;33;22;20;78;90;117;75;84;2;0;1
2019-12-24 09:30:00;122;30;28;24;73;79;135;80;81;2;1;4
2019-12-24 09:45:00;129;31;27;30;89;103;150;94;99;2;0;2
2019-12-24 10:00:00;150;38;22;31;83;106;166;88;105;1;1;6
2019-12-24 10:15:00;183;37;29;26;84;104;204;90;119;3;1;7
2019-12-24 10:30:00;185;34;37;31;85;113;198;102;125;4;3;6
2019-12-24 10:45:00;185;29;32;52;86;123;201;96;124;3;3;7
2019-12-24 11:00:00;201;26;33;50;91;116;214;95;107;0;2;9
2019-12-24 11:15:00;189;34;33;53;58;56;201;101;100;1;1;8
2019-12-24 11:30:00;207;35;28;45;53;42;204;85;115;2;1;5
2019-12-24 11:45:00;202;37;28;41;34;37;220;84;107;1;3;8
2019-12-24 12:00:00;193;37;33;58;39;50;207;89;119;1;2;5
2019-12-24 12:15:00;213;22;40;55;36;66;219;84;105;0;0;5
2019-12-24 12:30:00;163;22;28;50;47;78;169;84;105;1;2;6
2019-12-24 12:45:00;225;38;31;53;43;65;203;91;103;0;2;4
2019-12-24 13:00:00;197;26;28;50;50;73;180;98;112;2;2;7
2019-12-24 13:15:00;218;32;26;48;55;89;207;78;117;1;2;4
2019-12-24 13:30:00;208;23;29;54;59;66;200;91;89;0;1;1
2019-12-24 13:45:00;201;19;20;40;47;63;159;87;112;0;0;4
2019-12-24 14:00:00;222;33;22;39;59;34;183;82;106;0;0;2
2019-12-24 14:15:00;221;29;13;36;39;60;206;60;89;0;0;1
2019-12-24 14:30:00;185;24;23;44;58;70;171;80;96;1;0;2
2019-12-24 14:45:00;182;24;19;27;51;90;171;62;100;1;0;3
2019-12-24 15:00:00;144;37;14;20;59;57;134;64;90;0;1;3
2019-12-24 15:15:00;142;28;16;26;60;69;145;62;85;0;0;1
2019-12-24 15:30:00;149;46;9;24;68;87;146;65;93;1;0;4
2019-12-24 15:45:00;134;32;12;19;54;73;136;64;88;0;0;3
2019-12-24 16:00:00;133;25;6;20;41;69;144;56;93;0;0;2
