DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-02-04 00:00:00;5;8;0;3;13;1;2;4;0;0;0;0;0;0
2020-02-04 00:15:00;11;15;0;6;3;2;2;4;2;0;0;0;0;0
2020-02-04 00:30:00;9;10;0;4;7;4;0;2;1;0;0;0;0;0
2020-02-04 00:45:00;14;15;0;4;6;1;0;1;1;0;0;0;0;0
2020-02-04 01:00:00;6;5;0;3;2;3;1;4;1;0;0;0;0;0
2020-02-04 01:15:00;6;10;0;5;7;0;1;0;0;0;0;0;0;0
2020-02-04 01:30:00;3;2;0;3;4;1;1;0;0;0;0;0;0;0
2020-02-04 01:45:00;3;4;0;13;7;2;1;0;0;0;0;0;0;0
2020-02-04 02:00:00;3;1;0;2;3;1;0;1;0;0;0;0;0;0
2020-02-04 02:15:00;3;6;0;7;9;4;0;0;0;0;0;0;0;0
2020-02-04 02:30:00;5;1;0;4;6;1;1;0;1;0;0;0;0;0
2020-02-04 02:45:00;5;7;0;5;6;1;1;1;0;0;0;0;0;0
2020-02-04 03:00:00;3;3;0;4;0;2;0;1;1;0;0;0;0;0
2020-02-04 03:15:00;0;3;0;5;4;0;0;0;1;0;0;0;0;0
2020-02-04 03:30:00;5;5;0;3;6;0;0;0;0;0;0;0;0;0
2020-02-04 03:45:00;8;4;0;4;10;0;0;0;0;0;0;0;0;0
2020-02-04 04:00:00;7;9;0;4;4;1;2;1;0;0;0;0;0;0
2020-02-04 04:15:00;6;13;0;7;16;1;0;0;0;0;0;0;0;0
2020-02-04 04:30:00;11;18;0;7;11;1;1;1;0;0;0;0;0;0
2020-02-04 04:45:00;28;30;0;20;23;1;2;2;0;0;0;0;0;0
2020-02-04 05:00:00;59;74;0;22;31;2;1;0;0;0;0;0;0;0
2020-02-04 05:15:00;125;146;0;24;44;10;2;3;1;0;0;0;0;0
2020-02-04 05:30:00;111;143;0;26;54;8;1;2;0;0;0;0;0;0
2020-02-04 05:45:00;117;154;0;68;93;20;0;5;2;4;0;0;0;0
2020-02-04 06:00:00;94;115;0;63;101;11;2;9;3;4;0;0;0;0
2020-02-04 06:15:00;118;138;0;86;109;42;5;9;3;1;0;0;0;0
2020-02-04 06:30:00;158;182;0;77;113;36;1;19;3;2;0;0;0;0
2020-02-04 06:45:00;195;208;0;74;79;54;11;27;4;2;0;0;0;0
2020-02-04 07:00:00;190;198;0;82;98;70;15;26;5;3;0;0;0;0
2020-02-04 07:15:00;176;187;1;111;104;100;24;45;12;18;0;0;2;0
2020-02-04 07:30:00;179;163;1;111;69;97;55;60;12;19;0;11;17;0
2020-02-04 07:45:00;139;143;0;127;86;126;75;67;17;24;1;3;7;0
2020-02-04 08:00:00;158;160;1;115;110;101;39;48;16;6;0;3;0;0
2020-02-04 08:15:00;161;174;2;90;105;91;18;36;5;12;0;0;4;0
2020-02-04 08:30:00;127;131;1;66;71;54;12;23;6;4;0;2;2;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;52;74;1;42;43;34;5;11;6;2;0;0;1;0
2020-02-04 09:15:00;98;142;2;69;80;73;14;18;20;4;0;0;5;0
2020-02-04 09:30:00;116;158;0;70;94;58;13;22;10;2;0;0;0;0
2020-02-04 09:45:00;54;71;2;40;45;23;7;18;6;1;0;0;0;0
2020-02-04 10:00:00;105;147;2;72;99;60;19;36;13;2;0;0;0;2
2020-02-04 10:15:00;100;141;0;74;90;67;10;34;12;8;0;0;0;0
2020-02-04 10:30:00;95;151;0;81;105;68;22;35;19;2;1;0;4;0
2020-02-04 10:45:00;89;128;0;85;103;53;14;24;10;2;3;0;2;5
2020-02-04 11:00:00;86;145;3;79;98;66;25;33;13;9;0;0;1;0
2020-02-04 11:15:00;93;130;1;86;114;56;21;31;9;9;5;0;1;2
2020-02-04 11:30:00;79;129;1;93;98;50;12;28;10;6;0;0;0;0
2020-02-04 11:45:00;83;136;1;90;111;51;19;28;10;2;1;0;4;1
2020-02-04 12:00:00;84;122;0;81;112;44;25;37;13;2;1;0;3;0
2020-02-04 12:15:00;84;129;2;88;125;42;23;34;18;7;9;3;2;4
2020-02-04 12:30:00;96;146;1;80;119;46;15;35;14;4;3;0;0;32
2020-02-04 12:45:00;114;154;4;103;102;57;19;43;11;1;0;0;0;0
2020-02-04 13:00:00;120;163;0;94;128;41;37;55;19;3;3;0;1;5
2020-02-04 13:15:00;141;164;1;102;110;59;21;39;22;5;0;0;0;5
2020-02-04 13:30:00;136;167;1;109;115;61;19;36;12;4;0;0;0;0
2020-02-04 13:45:00;124;175;0;95;116;57;21;43;19;2;1;1;1;3
2020-02-04 14:00:00;116;158;3;118;135;70;19;29;18;1;8;3;12;1
2020-02-04 14:15:00;95;145;3;136;123;94;16;30;5;0;3;17;0;0
2020-02-04 14:30:00;106;138;0;132;113;92;26;40;13;4;7;0;7;2
2020-02-04 14:45:00;117;133;1;102;95;105;23;25;11;1;0;0;7;0
2020-02-04 15:00:00;99;137;1;120;108;90;19;40;8;2;0;1;0;0
2020-02-04 15:15:00;111;155;3;117;120;106;16;46;10;11;0;3;0;0
2020-02-04 15:30:00;113;147;2;112;115;106;27;53;16;5;3;2;6;10
2020-02-04 15:45:00;138;171;0;115;100;128;26;40;14;4;3;0;34;0
2020-02-04 16:00:00;116;164;0;104;108;96;47;63;16;2;0;6;5;0
2020-02-04 16:15:00;122;139;2;128;115;105;42;56;17;6;3;3;62;1
2020-02-04 16:30:00;116;146;1;107;116;117;30;48;11;2;2;4;0;6
2020-02-04 16:45:00;137;160;0;129;112;122;34;59;15;11;3;10;7;5
2020-02-04 17:00:00;116;136;0;112;99;99;24;64;17;7;1;2;1;0
2020-02-04 17:15:00;143;161;0;115;106;97;30;52;12;10;0;1;6;0
2020-02-04 17:30:00;144;158;0;132;104;105;30;40;14;7;0;2;29;0
2020-02-04 17:45:00;114;140;0;105;107;117;28;50;16;6;2;4;27;3
2020-02-04 18:00:00;121;148;0;108;97;114;31;50;14;9;2;1;7;9
2020-02-04 18:15:00;125;152;0;116;108;101;34;40;22;8;3;3;2;9
2020-02-04 18:30:00;99;146;0;112;120;88;22;39;16;6;0;0;9;0
2020-02-04 18:45:00;100;156;0;129;128;97;17;31;12;7;3;0;31;11
2020-02-04 19:00:00;86;119;0;108;118;86;19;20;10;11;0;0;2;0
2020-02-04 19:15:00;94;137;0;88;99;81;7;24;8;4;0;2;0;0
2020-02-04 19:30:00;63;96;0;85;93;61;8;32;10;4;0;0;0;0
2020-02-04 19:45:00;65;96;0;74;94;55;10;21;9;6;0;0;0;0
2020-02-04 20:00:00;62;108;2;88;95;40;10;28;10;0;9;0;0;7
2020-02-04 20:15:00;41;63;0;74;76;30;10;12;6;5;0;4;9;0
2020-02-04 20:30:00;47;73;0;50;59;31;10;23;7;1;0;0;0;0
2020-02-04 20:45:00;51;81;0;49;62;21;15;30;9;1;1;9;0;0
2020-02-04 21:00:00;81;115;1;41;50;18;19;29;4;1;0;0;0;0
2020-02-04 21:15:00;87;111;1;31;54;13;11;26;7;0;0;0;0;1
2020-02-04 21:30:00;54;79;0;46;54;11;10;26;9;0;1;0;0;2
2020-02-04 21:45:00;27;50;0;57;78;16;9;22;7;2;0;0;0;0
2020-02-04 22:00:00;32;57;0;78;104;13;8;25;3;6;0;16;0;0
2020-02-04 22:15:00;38;61;0;71;103;15;12;35;11;0;0;0;0;0
2020-02-04 22:30:00;20;51;0;36;50;8;13;11;2;2;0;0;0;0
2020-02-04 22:45:00;23;37;0;14;29;8;8;9;5;0;0;0;0;0
2020-02-04 23:00:00;17;25;0;22;24;11;8;6;9;0;0;0;0;0
2020-02-04 23:15:00;13;18;0;10;16;3;3;5;4;1;0;0;0;0
2020-02-04 23:30:00;10;20;0;11;16;4;5;4;2;0;0;0;3;0
