DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-07-31 00:00:00;3;2;5;4;6;6;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:15:00;6;3;1;5;11;2;8;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:30:00;5;4;3;2;5;3;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 00:45:00;8;2;4;0;8;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:00:00;1;2;4;2;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:15:00;4;2;1;3;2;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:30:00;0;3;1;1;7;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 01:45:00;1;0;0;0;6;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:00:00;1;4;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:15:00;1;1;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:30:00;3;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 02:45:00;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:00:00;3;2;1;1;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:15:00;1;3;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:30:00;2;2;3;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 03:45:00;1;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:00:00;0;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:15:00;1;1;1;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:30:00;2;5;3;4;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 04:45:00;2;6;3;1;3;5;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:00:00;5;6;7;3;17;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:15:00;9;8;10;7;39;15;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:30:00;11;15;15;8;50;28;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 05:45:00;14;25;25;11;54;30;12;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 06:00:00;17;24;8;9;33;21;7;0;0;7;0;2;0;0;0;0;0;0;0;1;0;0
2020-07-31 06:15:00;14;26;30;16;59;29;5;3;0;4;0;0;0;0;0;3;0;0;0;2;1;0
2020-07-31 06:30:00;15;23;18;8;73;25;8;3;0;5;0;0;0;0;0;0;0;0;0;1;1;0
2020-07-31 06:45:00;13;34;22;16;71;37;11;0;0;7;0;5;0;3;51;0;0;0;0;0;0;0
2020-07-31 07:00:00;9;37;27;39;69;21;18;2;0;7;0;0;0;0;0;0;0;1;0;0;0;0
2020-07-31 07:15:00;16;32;51;59;64;22;18;4;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2020-07-31 07:30:00;24;29;37;31;83;22;40;4;0;8;0;0;0;1;0;0;0;0;0;0;0;0
2020-07-31 07:45:00;26;34;35;37;90;23;18;5;0;13;0;0;0;0;0;0;0;1;5;0;0;0
2020-07-31 08:00:00;24;44;33;18;70;17;25;7;0;9;0;0;0;2;4;0;0;0;0;0;0;0
2020-07-31 08:15:00;13;43;28;22;67;20;22;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-31 08:30:00;19;41;26;24;61;25;19;3;0;4;0;0;0;3;2;0;0;0;0;0;0;0
