DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-04-10 00:00:00;0;0;0;0;2
2020-04-10 00:15:00;3;2;3;4;3
2020-04-10 00:30:00;1;0;0;2;0
2020-04-10 00:45:00;2;0;0;1;0
2020-04-10 01:00:00;0;0;1;0;1
2020-04-10 01:15:00;1;1;0;2;1
2020-04-10 01:30:00;1;0;0;0;0
2020-04-10 01:45:00;0;0;0;0;0
2020-04-10 02:00:00;0;0;0;2;1
2020-04-10 02:15:00;1;0;0;0;0
2020-04-10 02:30:00;0;0;0;1;0
2020-04-10 02:45:00;0;0;0;0;0
2020-04-10 03:00:00;0;0;0;0;0
2020-04-10 03:15:00;0;0;0;0;0
2020-04-10 03:30:00;0;0;1;2;0
2020-04-10 03:45:00;0;0;1;0;0
2020-04-10 04:00:00;1;0;0;0;0
2020-04-10 04:15:00;2;2;2;2;0
2020-04-10 04:30:00;0;0;0;0;0
2020-04-10 04:45:00;1;0;0;0;0
2020-04-10 05:00:00;0;0;0;1;2
2020-04-10 05:15:00;4;2;4;5;1
2020-04-10 05:30:00;0;0;0;1;0
2020-04-10 05:45:00;1;0;0;2;7
2020-04-10 06:00:00;2;0;0;0;1
2020-04-10 06:15:00;2;2;2;4;1
2020-04-10 06:30:00;0;0;0;5;2
2020-04-10 06:45:00;2;2;0;0;3
2020-04-10 07:00:00;2;0;1;1;2
2020-04-10 07:15:00;6;2;2;3;5
2020-04-10 07:30:00;3;1;2;0;4
2020-04-10 07:45:00;1;0;1;3;1
2020-04-10 08:00:00;4;1;1;1;2
2020-04-10 08:15:00;3;0;1;2;2
2020-04-10 08:30:00;1;1;0;2;6
2020-04-10 08:45:00;1;1;0;3;9
2020-04-10 09:00:00;2;0;1;1;10
2020-04-10 09:15:00;5;0;1;1;3
2020-04-10 09:30:00;11;4;0;6;14
2020-04-10 09:45:00;12;0;3;2;7
2020-04-10 10:00:00;8;1;2;2;20
2020-04-10 10:15:00;4;0;1;4;10
2020-04-10 10:30:00;18;5;6;6;15
2020-04-10 10:45:00;10;2;4;13;16
2020-04-10 11:00:00;11;4;3;3;12
2020-04-10 11:15:00;15;3;7;7;14
2020-04-10 11:30:00;21;3;5;11;18
2020-04-10 11:45:00;9;0;4;6;9
2020-04-10 12:00:00;4;4;3;5;8
2020-04-10 12:15:00;11;0;2;6;26
2020-04-10 12:30:00;8;2;1;3;11
2020-04-10 12:45:00;9;0;8;10;13
2020-04-10 13:00:00;5;1;2;4;23
2020-04-10 13:15:00;9;1;2;4;10
2020-04-10 13:30:00;6;3;6;6;16
2020-04-10 13:45:00;6;0;10;11;15
2020-04-10 14:00:00;12;4;2;10;7
2020-04-10 14:15:00;12;1;5;9;18
2020-04-10 14:30:00;12;5;7;3;23
2020-04-10 14:45:00;7;1;11;4;16
2020-04-10 15:00:00;6;2;8;5;18
2020-04-10 15:15:00;6;2;4;4;19
2020-04-10 15:30:00;12;4;6;8;12
2020-04-10 15:45:00;12;2;6;7;13
2020-04-10 16:00:00;10;4;5;13;14
2020-04-10 16:15:00;5;0;3;5;8
2020-04-10 16:30:00;7;2;3;2;18
2020-04-10 16:45:00;7;1;4;10;11
2020-04-10 17:00:00;11;4;5;9;21
2020-04-10 17:15:00;13;3;4;7;22
2020-04-10 17:30:00;21;6;9;3;10
2020-04-10 17:45:00;7;2;3;9;16
2020-04-10 18:00:00;13;3;3;15;12
2020-04-10 18:15:00;10;2;9;11;11
2020-04-10 18:30:00;16;4;4;10;11
2020-04-10 18:45:00;13;1;7;9;11
2020-04-10 19:00:00;15;1;7;9;7
2020-04-10 19:15:00;7;5;5;4;12
2020-04-10 19:30:00;8;2;1;6;9
2020-04-10 19:45:00;8;1;6;5;11
2020-04-10 20:00:00;7;4;1;6;6
2020-04-10 20:15:00;5;0;3;5;5
2020-04-10 20:30:00;15;2;2;4;8
2020-04-10 20:45:00;6;1;1;3;5
2020-04-10 21:00:00;6;3;6;8;8
2020-04-10 21:15:00;1;0;2;4;6
2020-04-10 21:30:00;0;0;1;3;3
2020-04-10 21:45:00;0;0;0;2;8
2020-04-10 22:00:00;7;3;3;7;3
2020-04-10 22:15:00;1;0;4;5;3
2020-04-10 22:30:00;4;0;0;4;5
2020-04-10 22:45:00;2;0;1;3;0
2020-04-10 23:00:00;4;2;0;1;0
2020-04-10 23:15:00;0;0;2;0;0
2020-04-10 23:30:00;0;0;0;0;4
2020-04-10 23:45:00;1;0;0;1;0
