DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-09-25 00:00:00;4;0;6;0;0;0;0;0;0;0;0;0
2019-09-25 00:15:00;9;0;5;0;0;0;0;0;0;0;0;0
2019-09-25 00:30:00;12;0;8;0;0;0;0;0;0;0;0;0
2019-09-25 00:45:00;6;0;4;0;0;0;0;0;0;0;0;0
2019-09-25 01:00:00;4;0;6;0;0;0;0;0;0;0;0;0
2019-09-25 01:15:00;1;0;5;0;0;0;0;0;0;0;0;0
2019-09-25 01:30:00;6;0;6;0;0;0;0;0;0;0;0;0
2019-09-25 01:45:00;8;0;4;0;0;0;0;0;0;0;0;0
2019-09-25 02:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-09-25 02:15:00;1;0;3;0;0;0;0;0;0;0;0;0
2019-09-25 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-09-25 02:45:00;2;0;3;0;0;0;0;0;0;0;0;0
2019-09-25 03:00:00;2;0;4;0;0;0;0;0;0;0;0;0
2019-09-25 03:15:00;1;0;5;0;0;0;0;0;0;0;0;0
2019-09-25 03:30:00;3;0;5;0;0;0;0;0;0;0;0;0
2019-09-25 03:45:00;7;0;10;0;0;0;0;0;0;0;0;0
2019-09-25 04:00:00;3;0;11;0;0;0;0;0;0;0;0;0
2019-09-25 04:15:00;5;0;6;0;0;0;0;0;0;0;0;0
2019-09-25 04:30:00;5;0;16;0;0;0;0;0;0;0;0;0
2019-09-25 05:00:00;8;0;73;0;0;0;0;0;0;0;0;0
2019-09-25 05:15:00;8;0;97;0;0;0;0;0;0;0;0;0
2019-09-25 05:30:00;15;0;149;0;0;0;0;0;0;0;0;0
2019-09-25 05:45:00;34;0;136;0;0;0;0;0;0;0;0;0
2019-09-25 06:00:00;73;0;152;0;2;0;0;0;0;0;0;0
2019-09-25 06:15:00;54;0;214;0;9;1;0;0;0;0;0;0
2019-09-25 06:30:00;54;0;250;0;11;0;0;0;0;1;1;0
2019-09-25 06:45:00;51;0;234;0;10;2;0;0;0;0;0;0
2019-09-25 07:00:00;41;0;242;0;7;4;0;0;0;2;2;0
2019-09-25 07:15:00;46;0;224;0;11;4;0;0;0;5;0;0
2019-09-25 07:30:00;66;0;184;0;9;4;0;0;0;12;20;0
2019-09-25 07:45:00;76;0;186;0;13;3;0;0;0;0;0;0
2019-09-25 08:00:00;75;0;187;0;18;2;0;0;0;0;0;0
2019-09-25 08:15:00;81;0;182;0;12;2;0;0;0;4;0;0
2019-09-25 08:30:00;65;0;197;0;6;3;0;0;0;2;1;0
2019-09-25 08:45:00;54;0;157;0;5;2;0;0;0;2;0;0
2019-09-25 09:00:00;68;0;154;0;6;0;0;0;0;1;0;0
2019-09-25 09:15:00;76;0;126;0;4;3;0;0;0;4;0;0
2019-09-25 09:30:00;78;0;149;0;7;3;0;0;0;1;1;0
2019-09-25 09:45:00;55;0;127;0;3;0;0;0;0;3;0;0
2019-09-25 10:00:00;85;0;118;0;3;4;0;0;0;4;0;0
2019-09-25 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 10:30:00;97;0;112;0;10;3;0;0;0;1;0;0
2019-09-25 10:45:00;91;0;107;0;4;0;0;0;0;2;0;0
2019-09-25 11:00:00;109;0;117;0;2;2;0;0;0;3;2;0
2019-09-25 11:15:00;112;0;97;0;7;3;0;0;0;5;4;0
2019-09-25 11:30:00;112;0;100;0;3;3;0;0;0;3;0;0
2019-09-25 11:45:00;121;0;97;0;2;2;0;0;0;1;0;0
2019-09-25 12:00:00;126;0;92;0;2;2;0;0;0;6;0;0
2019-09-25 12:15:00;107;0;106;0;4;7;0;0;0;4;0;0
2019-09-25 12:30:00;131;0;128;0;5;8;0;0;0;0;0;0
