DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-09 00:00:00;7;0;2;1;6;0;0;0;0;0;0;0;0
2020-07-09 00:15:00;8;6;0;0;16;0;0;0;0;0;0;0;0
2020-07-09 00:30:00;7;1;0;0;14;0;0;0;0;0;0;0;0
2020-07-09 00:45:00;3;0;0;0;10;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;5;0;0;1;8;0;0;0;0;0;0;0;0
2020-07-09 01:15:00;6;1;0;1;13;0;0;0;0;0;0;0;0
2020-07-09 01:30:00;13;0;0;1;13;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;9;0;0;0;5;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;9;0;0;0;7;0;0;0;0;0;0;0;0
2020-07-09 02:15:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;3;1;0;0;9;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;5;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-09 03:15:00;3;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-09 03:30:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;11;0;0;0;7;0;0;0;0;0;0;0;0
2020-07-09 04:00:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-09 04:15:00;6;0;0;0;8;0;0;0;0;0;0;0;0
2020-07-09 04:30:00;13;0;0;1;10;0;0;0;0;0;0;0;0
2020-07-09 04:45:00;16;0;0;1;9;0;0;0;0;0;0;0;0
2020-07-09 05:00:00;28;0;0;1;13;0;0;0;0;0;0;0;0
2020-07-09 05:15:00;36;1;0;3;25;0;0;0;0;0;0;0;0
2020-07-09 05:30:00;58;0;1;3;47;0;0;0;0;0;0;0;0
2020-07-09 05:45:00;69;3;1;3;63;1;0;0;0;0;0;0;0
2020-07-09 06:00:00;76;3;0;0;72;1;0;0;0;0;0;0;0
2020-07-09 06:15:00;99;2;4;6;91;0;0;0;0;0;0;0;0
2020-07-09 06:30:00;104;4;2;3;92;0;0;16;0;0;0;0;0
2020-07-09 06:45:00;135;1;3;5;115;0;0;4;0;0;0;0;0
2020-07-09 07:00:00;138;6;4;3;85;0;0;3;1;0;0;0;0
2020-07-09 07:15:00;155;5;9;8;107;0;0;1;4;0;0;0;0
2020-07-09 07:30:00;147;4;8;10;88;2;1;6;15;0;2;37;0
2020-07-09 07:45:00;141;8;6;8;111;3;1;0;6;0;0;0;0
2020-07-09 08:00:00;140;11;2;15;111;0;0;8;6;0;0;0;0
2020-07-09 08:15:00;135;8;13;8;110;0;0;0;4;0;0;0;0
2020-07-09 08:30:00;129;9;8;11;102;2;0;0;4;0;0;0;0
2020-07-09 08:45:00;158;12;6;7;100;2;1;0;0;0;0;0;0
2020-07-09 09:00:00;129;12;8;5;100;1;2;1;0;0;0;1;0
2020-07-09 09:15:00;114;6;3;6;100;5;0;3;2;0;0;0;0
2020-07-09 09:30:00;135;10;8;14;100;8;4;0;16;0;0;0;0
2020-07-09 09:45:00;144;12;9;6;117;6;6;0;32;0;0;3;0
2020-07-09 10:00:00;125;2;16;14;109;3;7;4;1;0;0;0;0
2020-07-09 10:15:00;120;8;11;9;131;7;5;1;3;0;0;0;0
2020-07-09 10:30:00;135;10;10;11;126;2;6;0;53;0;0;1;0
2020-07-09 10:45:00;148;10;4;9;135;3;7;4;6;0;0;18;0
2020-07-09 11:00:00;133;6;20;13;128;6;8;0;15;0;0;0;0
2020-07-09 11:15:00;123;7;12;10;142;3;3;24;10;0;0;0;0
2020-07-09 11:30:00;115;10;9;15;140;4;9;1;11;0;0;0;0
2020-07-09 11:45:00;128;6;14;11;138;8;8;0;5;0;0;0;0
2020-07-09 12:00:00;95;8;19;10;140;3;6;1;10;0;0;0;0
2020-07-09 12:15:00;114;4;13;11;147;5;8;3;10;0;0;0;0
2020-07-09 12:30:00;114;7;8;6;138;8;4;2;14;0;0;0;0
2020-07-09 12:45:00;126;6;10;15;129;6;9;1;11;0;2;0;0
2020-07-09 13:00:00;106;5;17;10;127;6;3;7;2;0;0;0;0
2020-07-09 13:15:00;115;3;9;9;120;6;5;6;14;0;0;0;0
2020-07-09 13:30:00;111;7;6;14;136;8;6;4;13;0;0;0;0
2020-07-09 13:45:00;129;3;11;12;147;2;4;16;9;0;0;0;0
2020-07-09 14:00:00;126;2;6;9;136;3;4;4;6;0;0;0;0
