DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-07-04 00:00:00;1;16;14;13;8;0;0;0;0;0;0;0
2020-07-04 00:15:00;6;19;27;15;11;0;0;0;0;0;0;0
2020-07-04 00:30:00;2;11;18;14;9;0;0;0;0;0;0;0
2020-07-04 00:45:00;6;9;16;10;10;0;0;0;0;0;0;0
2020-07-04 01:00:00;1;18;14;12;9;0;0;0;0;0;0;0
2020-07-04 01:15:00;4;14;10;8;3;0;0;0;0;0;0;0
2020-07-04 01:30:00;3;6;9;6;1;0;0;0;0;0;0;0
2020-07-04 01:45:00;2;4;10;4;5;0;0;0;0;0;0;0
2020-07-04 02:00:00;2;8;5;4;3;0;0;0;0;0;0;0
2020-07-04 02:15:00;2;6;9;4;4;0;0;0;0;0;0;0
2020-07-04 02:30:00;2;4;8;1;1;0;0;0;0;0;0;0
2020-07-04 02:45:00;3;7;9;2;1;0;0;0;0;0;0;0
2020-07-04 03:00:00;1;3;2;1;0;0;0;0;0;0;0;0
2020-07-04 03:15:00;2;2;4;3;4;0;0;0;0;0;0;0
2020-07-04 03:30:00;0;2;1;0;1;0;0;0;0;0;0;0
2020-07-04 03:45:00;0;3;4;3;2;0;0;0;0;0;0;0
2020-07-04 04:00:00;1;4;4;6;2;0;0;0;0;0;0;0
2020-07-04 04:15:00;0;1;7;4;3;0;0;0;0;0;0;0
2020-07-04 04:30:00;3;4;3;2;0;0;0;0;0;0;0;0
2020-07-04 04:45:00;2;3;4;5;1;0;0;0;0;0;0;0
2020-07-04 05:00:00;4;9;5;3;1;0;0;0;0;0;0;0
2020-07-04 05:15:00;2;9;8;11;6;0;0;0;0;0;0;0
2020-07-04 05:30:00;3;16;8;16;8;0;0;0;0;0;0;0
2020-07-04 05:45:00;1;17;12;17;7;0;0;0;0;0;0;0
2020-07-04 06:00:00;3;24;16;9;10;0;0;0;0;0;0;0
2020-07-04 06:15:00;5;14;12;14;5;0;0;0;0;0;0;0
2020-07-04 06:30:00;7;9;11;9;7;0;0;0;0;0;0;0
2020-07-04 06:45:00;8;17;15;21;13;0;0;0;0;0;0;0
2020-07-04 07:00:00;5;21;17;8;9;0;0;0;0;0;0;0
2020-07-04 07:15:00;6;21;18;20;18;0;0;0;0;11;0;0
2020-07-04 07:30:00;5;29;17;34;21;0;1;0;0;5;0;0
2020-07-04 07:45:00;10;25;27;31;15;0;1;0;0;0;1;0
2020-07-04 08:00:00;8;25;16;29;14;2;2;0;0;0;0;0
2020-07-04 08:15:00;6;32;32;38;14;1;1;0;0;26;0;0
2020-07-04 08:30:00;9;30;24;42;31;2;0;0;0;0;0;0
2020-07-04 08:45:00;8;36;41;33;35;2;1;0;0;0;3;2
2020-07-04 09:00:00;8;39;40;41;28;0;2;0;0;14;1;0
2020-07-04 09:15:00;16;45;55;45;43;0;2;0;0;63;6;0
2020-07-04 09:30:00;16;62;46;55;39;4;0;0;0;4;5;0
2020-07-04 09:45:00;15;65;52;53;44;0;3;0;0;5;3;0
2020-07-04 10:00:00;9;74;53;64;48;4;4;0;0;7;13;11
2020-07-04 10:15:00;16;57;46;48;44;8;0;0;0;7;12;49
2020-07-04 10:30:00;20;62;50;69;46;1;1;0;0;2;12;38
2020-07-04 10:45:00;19;69;50;56;58;5;3;0;0;12;9;6
2020-07-04 11:00:00;13;51;55;56;41;1;4;0;0;15;0;0
2020-07-04 11:15:00;14;87;51;65;55;1;3;0;0;5;11;28
2020-07-04 11:30:00;13;70;61;56;43;3;3;0;0;17;6;4
2020-07-04 11:45:00;8;53;78;60;50;10;1;0;0;68;2;1
2020-07-04 12:00:00;12;64;73;61;52;1;3;0;0;20;4;21
2020-07-04 12:15:00;11;52;55;68;48;7;3;0;0;7;6;7
2020-07-04 12:30:00;16;86;50;64;52;6;8;0;0;18;7;9
2020-07-04 12:45:00;15;68;56;62;54;3;0;0;0;10;2;2
2020-07-04 13:00:00;16;66;49;58;55;2;2;0;0;0;4;2
2020-07-04 13:15:00;20;63;63;56;44;4;2;0;0;4;6;2
2020-07-04 13:30:00;12;70;64;75;56;7;3;0;0;32;7;34
2020-07-04 13:45:00;36;82;60;76;52;5;3;0;0;27;9;15
2020-07-04 14:00:00;16;69;60;64;38;0;1;0;0;2;7;9
2020-07-04 14:15:00;17;70;73;68;57;2;0;0;0;4;1;10
2020-07-04 14:30:00;11;57;82;52;41;1;1;0;0;23;6;3
2020-07-04 14:45:00;14;66;73;51;62;1;3;0;0;8;12;98
2020-07-04 15:00:00;13;64;54;51;38;0;3;0;0;1;7;7
2020-07-04 15:15:00;12;64;54;67;43;2;4;0;0;27;3;3
2020-07-04 15:30:00;19;74;54;60;50;1;9;0;0;32;3;2
2020-07-04 15:45:00;12;60;51;61;55;4;2;0;0;8;6;42
2020-07-04 16:00:00;14;59;51;58;49;2;8;0;0;19;9;0
2020-07-04 16:15:00;15;70;64;53;41;3;4;0;0;6;4;0
2020-07-04 16:30:00;10;53;53;54;50;0;2;0;0;6;3;10
2020-07-04 16:45:00;13;63;40;56;42;4;4;0;0;25;6;19
2020-07-04 17:00:00;9;63;37;56;49;15;2;0;0;0;2;2
2020-07-04 17:15:00;20;70;61;62;42;4;7;0;0;28;3;3
2020-07-04 17:30:00;17;63;40;59;54;2;0;0;0;5;2;0
2020-07-04 17:45:00;13;59;49;48;63;0;7;0;0;13;6;0
2020-07-04 18:00:00;13;69;50;52;56;4;3;0;0;9;2;0
2020-07-04 18:15:00;12;58;44;58;61;12;4;0;0;31;18;48
