DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-27 00:00:00;0;0;0;0;1;0;0;0
2020-03-27 00:15:00;1;0;0;0;1;3;0;0
2020-03-27 00:30:00;1;1;0;0;0;2;0;0
2020-03-27 00:45:00;1;2;0;0;0;1;0;0
2020-03-27 01:00:00;0;1;0;0;1;0;0;0
2020-03-27 01:15:00;0;0;0;0;0;0;0;0
2020-03-27 01:30:00;0;0;0;0;0;0;0;0
2020-03-27 01:45:00;1;1;0;0;0;0;0;0
2020-03-27 02:00:00;0;0;0;0;0;0;0;0
2020-03-27 02:15:00;1;2;0;0;0;0;0;0
2020-03-27 02:30:00;0;0;0;0;0;0;0;0
2020-03-27 02:45:00;0;0;0;0;0;0;0;0
2020-03-27 03:00:00;0;0;0;0;2;0;0;0
2020-03-27 03:15:00;0;2;0;0;1;1;0;0
2020-03-27 03:30:00;1;2;0;0;0;1;0;0
2020-03-27 03:45:00;1;1;0;0;0;0;0;0
2020-03-27 04:00:00;0;1;0;0;1;2;0;0
2020-03-27 04:15:00;0;0;0;0;2;1;0;0
2020-03-27 04:30:00;1;2;0;0;2;1;0;0
2020-03-27 04:45:00;0;3;0;0;1;2;0;0
2020-03-27 05:00:00;1;6;0;0;4;2;0;0
2020-03-27 05:15:00;2;12;2;0;17;7;0;0
2020-03-27 05:30:00;5;25;1;0;21;8;0;0
2020-03-27 05:45:00;8;23;0;0;37;8;0;1
2020-03-27 06:00:00;7;17;0;0;24;10;2;0
2020-03-27 06:15:00;8;31;0;0;28;16;10;0
2020-03-27 06:30:00;11;37;1;0;32;13;6;0
2020-03-27 06:45:00;9;35;0;0;29;16;8;0
2020-03-27 07:00:00;12;23;0;0;33;19;5;0
2020-03-27 07:15:00;16;38;0;0;31;20;2;0
2020-03-27 07:30:00;12;27;0;0;32;18;4;0
2020-03-27 07:45:00;24;31;1;0;26;17;3;0
2020-03-27 08:00:00;18;22;0;0;22;11;7;0
2020-03-27 08:15:00;17;31;0;0;19;16;6;0
2020-03-27 08:30:00;10;24;0;0;14;9;2;3
2020-03-27 08:45:00;14;17;2;0;20;12;5;0
2020-03-27 09:00:00;15;13;2;0;19;14;0;1
2020-03-27 09:15:00;9;21;3;0;13;13;0;0
2020-03-27 09:30:00;12;22;5;0;19;10;0;0
2020-03-27 09:45:00;15;27;5;0;18;20;6;0
2020-03-27 10:00:00;10;18;2;0;10;10;3;0
2020-03-27 10:15:00;14;13;3;0;19;16;0;0
2020-03-27 10:30:00;17;24;3;0;16;13;6;1
2020-03-27 10:45:00;15;29;6;0;20;7;0;0
2020-03-27 11:00:00;17;16;0;0;24;19;0;0
2020-03-27 11:15:00;22;33;7;0;22;11;23;0
2020-03-27 11:30:00;20;26;3;0;25;14;1;6
2020-03-27 11:45:00;22;26;1;0;19;14;0;1
2020-03-27 12:00:00;25;29;1;0;29;18;1;6
2020-03-27 12:15:00;19;32;2;0;28;11;0;0
2020-03-27 12:30:00;20;30;0;0;35;17;0;0
2020-03-27 12:45:00;16;28;7;0;24;14;1;2
2020-03-27 13:00:00;20;26;4;0;41;20;2;4
2020-03-27 13:15:00;17;28;0;0;23;12;0;4
2020-03-27 13:30:00;19;28;0;0;20;16;2;0
2020-03-27 13:45:00;19;31;1;0;21;18;8;7
2020-03-27 14:00:00;25;41;1;0;30;9;2;4
2020-03-27 14:15:00;19;25;0;0;17;8;0;4
2020-03-27 14:30:00;22;24;5;0;36;21;0;1
2020-03-27 14:45:00;19;26;1;0;24;17;0;2
2020-03-27 15:00:00;13;21;0;0;18;12;1;5
2020-03-27 15:15:00;23;26;1;0;23;10;0;10
2020-03-27 15:30:00;27;23;1;0;28;13;9;7
2020-03-27 15:45:00;21;20;0;0;24;10;0;2
2020-03-27 16:00:00;17;23;2;0;22;17;0;2
2020-03-27 16:15:00;18;29;3;0;14;13;0;2
2020-03-27 16:30:00;24;22;0;0;18;6;0;3
2020-03-27 16:45:00;14;19;0;0;15;15;0;2
2020-03-27 17:00:00;23;31;0;0;22;15;0;0
2020-03-27 17:15:00;16;27;2;0;13;7;0;0
2020-03-27 17:30:00;17;23;1;0;13;5;0;0
2020-03-27 17:45:00;17;13;1;0;16;9;0;1
2020-03-27 18:00:00;14;22;0;0;17;12;0;1
2020-03-27 18:15:00;10;17;0;0;16;11;0;1
2020-03-27 18:30:00;17;19;0;0;18;12;0;1
2020-03-27 18:45:00;9;15;0;0;7;7;4;1
2020-03-27 19:00:00;13;20;0;0;9;5;0;1
2020-03-27 19:15:00;4;11;0;0;6;6;0;0
2020-03-27 19:30:00;5;9;0;0;9;5;0;0
2020-03-27 19:45:00;9;10;0;0;5;0;0;0
2020-03-27 20:00:00;6;4;0;0;9;6;0;0
2020-03-27 20:15:00;5;8;0;0;3;0;0;0
2020-03-27 20:30:00;4;8;0;0;6;3;0;0
2020-03-27 20:45:00;0;4;0;0;1;4;0;0
2020-03-27 21:00:00;3;9;0;0;5;1;0;0
2020-03-27 21:15:00;1;3;0;0;2;4;0;0
2020-03-27 21:30:00;3;9;0;0;4;3;0;0
2020-03-27 21:45:00;5;10;0;0;12;3;0;0
2020-03-27 22:00:00;0;1;0;0;12;3;0;0
2020-03-27 22:15:00;2;6;0;0;5;0;0;0
2020-03-27 22:30:00;0;2;0;0;3;0;0;0
2020-03-27 22:45:00;3;3;0;0;0;0;0;0
2020-03-27 23:00:00;0;0;0;0;0;1;0;0
2020-03-27 23:15:00;2;1;0;0;1;2;0;0
2020-03-27 23:30:00;0;1;0;0;0;2;0;0
2020-03-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
