DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-13 00:00:00;2;2;0;0;2;4;0;0
2020-03-13 00:15:00;1;2;0;0;3;0;0;0
2020-03-13 00:30:00;2;2;1;0;5;3;0;0
2020-03-13 00:45:00;1;2;1;0;7;2;0;0
2020-03-13 01:00:00;2;5;0;0;1;0;0;0
2020-03-13 01:15:00;2;3;0;0;4;2;0;0
2020-03-13 01:30:00;1;2;0;0;2;3;0;0
2020-03-13 01:45:00;1;3;1;0;1;4;0;0
2020-03-13 02:00:00;5;3;0;0;0;2;0;0
2020-03-13 02:15:00;1;2;0;0;2;7;0;0
2020-03-13 02:30:00;0;0;1;0;5;1;0;0
2020-03-13 02:45:00;1;0;1;0;0;1;0;0
2020-03-13 03:00:00;4;6;0;0;2;1;0;0
2020-03-13 03:15:00;2;2;0;0;2;1;0;0
2020-03-13 03:30:00;3;3;0;0;2;3;0;0
2020-03-13 03:45:00;3;3;1;0;3;5;0;0
2020-03-13 04:00:00;4;6;0;0;2;1;0;0
2020-03-13 04:15:00;3;3;0;0;3;4;0;0
2020-03-13 04:30:00;3;4;0;0;10;9;0;0
2020-03-13 04:45:00;5;2;0;0;18;30;0;0
2020-03-13 05:00:00;12;21;0;0;37;59;13;0
2020-03-13 05:15:00;8;30;1;0;82;111;22;0
2020-03-13 05:30:00;37;45;4;0;108;109;9;13
2020-03-13 05:45:00;93;113;3;0;93;68;7;11
2020-03-13 06:00:00;74;131;6;0;49;43;17;9
2020-03-13 06:15:00;36;73;0;0;65;43;12;6
2020-03-13 06:30:00;36;77;1;0;79;67;13;8
2020-03-13 06:45:00;35;64;1;0;63;65;19;0
2020-03-13 07:00:00;36;59;6;0;51;59;12;0
2020-03-13 07:15:00;44;90;8;0;73;59;11;0
2020-03-13 07:30:00;56;83;7;0;91;83;10;1
2020-03-13 07:45:00;38;68;7;0;67;62;18;0
2020-03-13 08:00:00;34;60;11;0;55;40;9;3
2020-03-13 08:15:00;51;79;14;0;43;51;9;0
2020-03-13 08:30:00;42;65;8;0;42;42;19;6
2020-03-13 08:45:00;30;45;8;0;30;37;18;4
2020-03-13 09:00:00;21;29;7;0;40;24;7;0
2020-03-13 09:15:00;33;44;13;0;39;36;1;6
2020-03-13 09:30:00;30;56;15;0;36;27;2;3
2020-03-13 09:45:00;38;51;14;0;44;45;2;0
2020-03-13 10:00:00;35;43;10;0;51;28;6;0
2020-03-13 10:15:00;25;32;15;0;35;38;2;3
2020-03-13 10:30:00;22;46;8;0;36;32;1;2
2020-03-13 10:45:00;31;39;15;0;46;35;6;4
2020-03-13 11:00:00;25;36;11;0;41;30;15;10
2020-03-13 11:15:00;31;45;13;0;38;32;2;3
2020-03-13 11:30:00;29;44;11;0;38;32;6;14
2020-03-13 11:45:00;45;63;13;0;41;38;2;6
2020-03-13 12:00:00;54;58;13;0;59;49;0;13
2020-03-13 12:15:00;42;55;16;0;75;36;6;10
2020-03-13 12:30:00;35;45;9;0;42;27;0;17
2020-03-13 12:45:00;39;51;11;0;50;33;4;7
2020-03-13 13:00:00;22;39;7;0;52;38;10;12
2020-03-13 13:15:00;27;36;7;0;71;84;7;11
2020-03-13 13:30:00;60;70;15;0;112;149;13;2
2020-03-13 13:45:00;61;85;16;0;83;104;9;21
2020-03-13 14:00:00;112;115;14;0;84;68;5;12
2020-03-13 14:15:00;126;138;11;0;67;48;0;24
2020-03-13 14:30:00;53;66;7;0;59;32;5;11
2020-03-13 14:45:00;37;46;8;0;36;28;3;10
2020-03-13 15:00:00;69;81;7;0;72;58;0;17
2020-03-13 15:15:00;64;80;12;0;101;73;2;11
2020-03-13 15:30:00;41;61;12;0;82;41;1;19
2020-03-13 15:45:00;40;44;8;0;64;52;5;20
2020-03-13 16:00:00;43;58;9;0;51;30;0;24
2020-03-13 16:15:00;39;43;12;0;57;44;0;12
2020-03-13 16:30:00;33;37;8;0;48;30;0;10
2020-03-13 16:45:00;27;37;6;0;40;34;0;9
2020-03-13 17:00:00;33;33;4;0;39;29;0;7
2020-03-13 17:15:00;27;47;6;0;42;33;0;11
2020-03-13 17:30:00;29;42;8;0;41;28;4;9
2020-03-13 17:45:00;29;42;8;0;42;21;0;4
2020-03-13 18:00:00;22;41;7;0;35;25;0;2
2020-03-13 18:15:00;27;34;12;0;38;19;0;0
2020-03-13 18:30:00;26;28;5;0;28;20;0;9
2020-03-13 18:45:00;29;32;3;0;27;21;0;2
2020-03-13 19:00:00;24;20;3;0;22;17;0;1
2020-03-13 19:15:00;16;24;3;0;29;18;0;0
2020-03-13 19:30:00;15;14;1;0;16;11;0;0
2020-03-13 19:45:00;10;18;3;0;14;15;1;1
2020-03-13 20:00:00;7;18;4;0;20;8;1;0
2020-03-13 20:15:00;14;20;1;0;13;18;0;0
2020-03-13 20:30:00;6;16;4;0;19;15;4;1
2020-03-13 20:45:00;12;12;1;0;25;41;18;0
2020-03-13 21:00:00;14;23;5;0;48;78;18;0
2020-03-13 21:15:00;9;20;3;0;56;91;13;3
2020-03-13 21:30:00;19;43;3;0;39;72;15;19
2020-03-13 21:45:00;77;114;4;0;38;26;0;46
2020-03-13 22:00:00;88;120;11;0;29;25;0;17
2020-03-13 22:15:00;21;44;2;0;15;10;4;3
2020-03-13 22:30:00;10;11;2;0;8;6;0;2
2020-03-13 22:45:00;7;17;0;0;9;8;0;0
2020-03-13 23:00:00;10;7;0;0;10;7;0;0
2020-03-13 23:15:00;6;8;1;0;9;7;0;0
2020-03-13 23:30:00;6;10;0;0;8;5;0;0
2020-03-13 23:45:00;6;6;0;0;8;7;0;0
