DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-07-04 00:00:00;14;6;6;2;2;0;0;1;5;0;0;0;0;0;0
2020-07-04 00:15:00;12;5;6;4;2;2;2;0;20;0;0;0;0;0;0
2020-07-04 00:30:00;15;4;5;7;7;4;2;0;13;0;0;0;0;0;0
2020-07-04 00:45:00;7;6;4;5;4;8;6;0;13;0;0;0;0;0;0
2020-07-04 01:00:00;9;4;5;5;4;4;4;0;11;0;0;0;0;0;0
2020-07-04 01:15:00;9;1;1;2;2;1;1;1;9;0;0;0;0;0;0
2020-07-04 01:30:00;7;4;5;5;4;1;1;1;1;0;0;0;0;0;0
2020-07-04 01:45:00;7;2;2;3;2;1;2;0;6;0;0;0;0;0;0
2020-07-04 02:00:00;2;5;6;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-04 02:15:00;8;2;9;1;1;0;0;1;3;0;0;0;0;0;0
2020-07-04 02:30:00;7;0;1;1;1;1;1;0;5;0;0;0;0;0;0
2020-07-04 02:45:00;5;0;2;2;2;0;0;1;4;0;0;0;0;0;0
2020-07-04 03:00:00;6;1;2;1;1;1;0;0;2;0;0;0;0;0;0
2020-07-04 03:15:00;1;0;1;1;1;0;0;0;6;0;0;0;0;0;0
2020-07-04 03:30:00;3;3;4;0;0;0;0;0;1;0;0;0;0;0;0
2020-07-04 03:45:00;4;1;3;3;3;4;3;0;1;0;0;0;0;0;0
2020-07-04 04:00:00;6;2;4;1;1;1;1;0;1;0;0;0;0;0;0
2020-07-04 04:15:00;7;3;7;3;3;1;1;0;0;0;0;0;0;0;0
2020-07-04 04:30:00;5;2;3;1;1;0;0;0;4;0;0;0;0;0;0
2020-07-04 04:45:00;6;1;3;3;3;0;0;0;1;0;0;0;0;0;0
2020-07-04 05:00:00;6;5;5;1;1;0;0;1;3;0;0;0;0;0;0
2020-07-04 05:15:00;7;1;2;2;2;1;1;0;5;0;0;0;0;0;0
2020-07-04 05:30:00;2;2;3;13;14;5;4;0;13;0;0;0;0;0;0
2020-07-04 05:45:00;9;1;4;35;41;10;11;0;12;0;0;0;0;0;0
2020-07-04 06:00:00;10;1;8;48;54;20;20;1;14;0;0;0;0;0;0
2020-07-04 06:15:00;12;4;8;17;18;4;5;0;15;0;0;0;0;0;0
2020-07-04 06:30:00;16;6;10;9;9;2;2;0;11;0;0;0;0;0;0
2020-07-04 06:45:00;27;3;5;3;3;1;1;1;13;0;0;0;0;0;0
2020-07-04 07:00:00;23;6;11;7;7;2;2;1;7;0;0;0;0;0;0
2020-07-04 07:15:00;28;2;5;6;6;4;4;0;22;0;0;0;0;0;0
2020-07-04 07:30:00;33;2;4;4;3;7;7;0;22;0;0;0;0;0;0
2020-07-04 07:45:00;47;8;10;7;7;5;5;0;25;0;0;1;1;0;0
2020-07-04 08:00:00;43;12;14;11;11;7;7;0;27;0;0;3;1;0;0
2020-07-04 08:15:00;36;7;9;8;8;11;11;2;38;0;0;0;0;0;0
2020-07-04 08:30:00;49;8;8;14;15;10;12;2;47;0;0;0;0;0;0
2020-07-04 08:45:00;62;10;12;14;15;12;14;3;48;0;0;0;0;0;0
2020-07-04 09:00:00;59;13;14;20;23;7;6;3;58;0;0;0;0;0;0
2020-07-04 09:15:00;76;16;17;23;26;11;12;5;52;0;0;0;1;0;0
2020-07-04 09:30:00;94;16;21;30;32;9;10;6;67;0;0;0;1;0;0
2020-07-04 09:45:00;87;20;19;25;26;14;14;3;82;0;0;0;0;0;0
2020-07-04 10:00:00;84;17;20;29;33;9;9;3;54;0;0;1;1;0;0
2020-07-04 10:15:00;96;21;19;17;21;14;7;10;75;0;0;0;0;0;0
2020-07-04 10:30:00;113;23;22;20;25;11;12;1;72;0;0;0;0;0;0
2020-07-04 10:45:00;95;24;24;31;36;13;13;3;80;0;0;1;0;0;0
2020-07-04 11:00:00;94;26;25;24;29;12;14;1;90;0;0;0;0;0;0
2020-07-04 11:15:00;89;29;28;26;29;17;18;4;91;0;0;0;5;0;0
2020-07-04 11:30:00;89;21;21;26;26;20;21;7;76;0;0;3;1;0;0
2020-07-04 11:45:00;100;37;39;20;23;20;20;4;78;0;0;3;2;0;0
2020-07-04 12:00:00;99;26;24;23;26;19;20;3;93;0;0;3;1;0;0
2020-07-04 12:15:00;85;28;27;22;25;13;15;4;73;0;0;0;0;0;0
2020-07-04 12:30:00;100;22;22;23;24;12;12;2;89;0;0;2;1;0;0
2020-07-04 12:45:00;106;31;32;26;29;9;10;7;82;0;0;1;0;0;0
2020-07-04 13:00:00;93;31;30;27;30;12;11;6;64;0;0;0;0;0;0
2020-07-04 13:15:00;87;29;33;23;23;10;12;3;80;0;0;0;0;0;0
2020-07-04 13:30:00;89;21;21;29;32;12;15;4;66;0;0;2;3;0;0
2020-07-04 13:45:00;88;28;26;27;32;16;18;2;82;0;0;2;2;0;0
2020-07-04 14:00:00;105;17;19;23;27;11;11;2;76;0;0;0;1;0;0
2020-07-04 14:15:00;79;37;36;23;25;20;22;7;63;0;0;3;0;0;0
2020-07-04 14:30:00;65;26;28;36;40;13;13;2;90;0;0;0;0;0;0
2020-07-04 14:45:00;81;16;16;25;28;15;14;5;61;0;0;1;4;0;0
2020-07-04 15:00:00;76;24;22;25;28;15;16;7;70;0;0;3;0;0;0
2020-07-04 15:15:00;86;30;28;27;35;15;17;3;69;0;0;4;0;0;0
2020-07-04 15:30:00;79;20;18;35;39;15;14;2;69;0;0;2;4;0;0
2020-07-04 15:45:00;81;26;26;27;30;11;11;3;54;0;0;1;0;0;0
2020-07-04 16:00:00;66;19;23;20;23;10;10;3;67;0;0;1;0;0;0
2020-07-04 16:15:00;71;20;18;26;30;8;9;6;53;0;0;1;0;0;0
2020-07-04 16:30:00;76;18;19;20;24;17;20;3;62;0;0;1;1;0;0
2020-07-04 16:45:00;81;24;23;17;20;16;16;0;48;0;0;1;2;0;0
2020-07-04 17:00:00;70;23;23;27;30;16;18;5;55;0;0;1;0;0;0
2020-07-04 17:15:00;73;25;21;20;22;14;15;3;53;0;0;2;2;0;0
2020-07-04 17:30:00;88;26;22;26;28;11;10;5;59;0;0;0;1;0;0
2020-07-04 17:45:00;78;23;25;15;16;9;8;4;71;0;0;0;0;0;0
2020-07-04 18:00:00;60;24;23;15;15;9;10;4;80;0;0;0;0;0;0
2020-07-04 18:15:00;65;33;37;16;18;15;16;4;45;0;0;0;1;0;0
2020-07-04 18:30:00;74;14;15;21;22;8;8;6;53;0;0;1;5;0;0
2020-07-04 18:45:00;63;29;28;20;21;13;12;1;64;0;0;0;2;0;0
2020-07-04 19:00:00;53;21;26;19;18;18;19;3;56;0;0;0;3;0;0
2020-07-04 19:15:00;67;20;18;12;13;6;6;5;44;0;0;0;0;0;0
2020-07-04 19:30:00;40;24;24;18;20;12;12;3;44;0;0;0;0;0;0
2020-07-04 19:45:00;41;17;18;13;14;9;9;3;56;0;0;0;0;0;0
2020-07-04 20:00:00;41;23;22;14;15;12;9;1;43;0;0;2;0;0;0
2020-07-04 20:15:00;42;15;14;9;9;9;9;1;31;0;0;1;0;0;0
2020-07-04 20:30:00;29;12;14;11;8;8;9;1;22;0;0;0;0;0;0
