DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-03-06 00:00:00;9;4;5;2;0;0;0;12;0;0;0;0;0
2020-03-06 00:15:00;10;4;5;3;1;0;0;13;0;0;0;0;0
2020-03-06 00:30:00;7;5;5;1;0;0;0;21;0;0;0;0;0
2020-03-06 00:45:00;8;4;7;3;2;1;1;12;0;0;0;0;0
2020-03-06 01:00:00;10;5;8;3;0;0;2;8;0;0;0;0;0
2020-03-06 01:15:00;8;4;3;0;0;0;0;8;0;0;0;0;0
2020-03-06 01:30:00;8;1;3;1;1;1;1;15;0;0;0;0;0
2020-03-06 01:45:00;11;1;4;1;0;0;0;5;0;0;0;0;0
2020-03-06 02:00:00;10;2;1;0;1;1;0;5;0;0;0;0;0
2020-03-06 02:15:00;8;7;7;6;1;0;2;11;0;0;0;0;0
2020-03-06 02:30:00;5;3;2;1;0;0;0;3;0;0;0;0;0
2020-03-06 02:45:00;10;5;6;2;0;0;0;7;0;0;0;0;0
2020-03-06 03:00:00;10;4;4;1;0;0;0;3;0;0;0;0;0
2020-03-06 03:15:00;10;5;4;2;0;0;0;6;0;0;0;0;0
2020-03-06 03:30:00;9;3;3;1;0;0;0;4;0;0;0;0;0
2020-03-06 03:45:00;10;6;6;2;2;2;1;12;0;0;0;0;0
2020-03-06 04:00:00;9;4;6;3;1;1;2;9;0;0;0;0;0
2020-03-06 04:15:00;15;2;6;1;1;1;0;14;0;0;0;0;0
2020-03-06 04:30:00;7;1;2;2;3;2;1;15;0;0;0;0;0
2020-03-06 04:45:00;15;4;4;0;3;3;1;19;0;0;0;0;0
2020-03-06 05:00:00;20;8;12;9;2;2;2;19;0;0;0;0;0
2020-03-06 05:15:00;43;13;15;11;9;8;4;49;0;0;0;0;0
2020-03-06 05:30:00;48;10;14;8;7;6;4;98;0;0;0;0;0
2020-03-06 05:45:00;80;14;24;10;10;9;6;125;0;0;0;0;0
2020-03-06 06:00:00;67;16;22;11;3;6;8;99;0;0;0;0;0
2020-03-06 06:15:00;121;15;23;16;2;3;11;115;0;0;0;0;0
2020-03-06 06:30:00;102;13;18;12;14;14;8;159;1;0;0;0;0
2020-03-06 06:45:00;108;16;27;22;17;17;20;198;0;4;0;0;0
2020-03-06 07:00:00;151;22;23;17;15;12;17;214;0;4;0;0;0
2020-03-06 07:15:00;181;17;23;22;20;23;20;162;1;1;0;0;0
2020-03-06 07:30:00;240;20;22;16;34;38;32;207;3;2;0;0;0
2020-03-06 07:45:00;147;25;32;26;30;30;30;237;0;4;0;0;0
2020-03-06 08:00:00;168;20;30;24;25;28;28;212;3;0;0;0;0
2020-03-06 08:15:00;146;26;28;23;30;29;14;177;2;3;0;0;0
2020-03-06 08:30:00;209;25;30;20;18;22;15;148;3;0;0;0;0
2020-03-06 08:45:00;134;17;24;15;29;28;16;168;2;1;0;0;0
2020-03-06 09:00:00;133;22;30;18;23;24;16;204;3;0;0;0;0
2020-03-06 09:15:00;171;21;30;26;36;33;16;191;8;0;0;0;0
2020-03-06 09:30:00;150;22;23;17;27;28;25;188;1;1;0;0;0
2020-03-06 09:45:00;183;28;31;28;34;34;25;213;1;2;0;0;0
2020-03-06 10:00:00;163;27;32;26;32;43;25;220;4;1;0;0;0
2020-03-06 10:15:00;190;24;31;24;22;28;19;191;1;0;0;0;0
2020-03-06 10:30:00;181;19;24;17;25;27;25;200;5;1;0;0;0
2020-03-06 10:45:00;163;22;28;19;27;32;25;201;0;1;0;0;0
2020-03-06 11:00:00;163;35;37;33;29;33;14;213;3;0;0;0;0
2020-03-06 11:15:00;190;20;27;22;44;47;18;205;2;3;0;0;0
2020-03-06 11:30:00;176;29;34;20;37;39;14;176;6;0;0;0;0
2020-03-06 11:45:00;190;23;31;22;38;38;27;210;4;1;0;0;0
2020-03-06 12:00:00;169;27;29;24;34;38;10;160;3;2;0;0;0
2020-03-06 12:15:00;194;21;27;17;32;34;16;231;0;4;0;0;0
2020-03-06 12:30:00;212;24;31;15;26;28;20;246;1;2;0;0;0
2020-03-06 12:45:00;207;19;23;19;36;32;2;223;0;4;0;0;0
2020-03-06 13:00:00;203;28;32;26;33;37;6;240;0;5;0;0;0
2020-03-06 13:15:00;224;22;25;19;24;26;20;229;2;1;0;0;0
2020-03-06 13:30:00;183;21;27;19;38;45;25;212;3;2;0;0;0
2020-03-06 13:45:00;202;19;20;17;37;41;10;227;1;0;0;0;0
2020-03-06 14:00:00;198;24;27;23;38;39;23;210;1;3;0;0;0
2020-03-06 14:15:00;208;14;26;16;24;28;23;208;1;2;0;0;0
2020-03-06 14:30:00;209;18;24;21;42;40;18;186;0;1;0;0;0
2020-03-06 14:45:00;200;23;27;19;30;34;22;198;4;0;0;0;0
