DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-09-27 00:00:00;4;0;0;0;1;0;1;0;0;0;5
2019-09-27 00:15:00;8;1;0;0;0;0;0;0;0;0;1
2019-09-27 00:30:00;8;2;0;0;0;0;0;0;0;0;6
2019-09-27 00:45:00;1;0;0;0;0;0;0;0;0;0;4
2019-09-27 01:00:00;9;3;0;0;0;0;0;0;0;0;2
2019-09-27 01:15:00;4;0;0;0;0;0;0;0;1;0;5
2019-09-27 01:30:00;6;2;0;0;0;0;0;0;0;0;5
2019-09-27 01:45:00;2;1;0;0;0;0;0;0;0;0;6
2019-09-27 02:00:00;1;0;0;0;0;0;0;0;1;0;4
2019-09-27 02:15:00;3;0;0;0;0;0;0;0;0;0;5
2019-09-27 02:30:00;2;1;0;0;1;0;1;0;0;0;3
2019-09-27 02:45:00;2;0;1;1;0;0;0;0;0;0;5
2019-09-27 03:00:00;2;0;1;1;0;0;0;0;0;0;4
2019-09-27 03:15:00;1;0;0;0;0;0;0;0;0;0;3
2019-09-27 03:30:00;2;1;0;0;0;0;0;0;0;0;6
2019-09-27 03:45:00;8;2;0;0;0;0;0;0;0;0;3
2019-09-27 04:00:00;3;0;1;1;0;0;0;0;0;0;10
2019-09-27 04:15:00;6;3;0;0;0;0;0;0;0;0;3
2019-09-27 04:30:00;7;1;3;3;2;1;2;0;0;0;7
2019-09-27 04:45:00;18;0;8;8;0;1;0;0;1;0;22
2019-09-27 05:00:00;41;3;8;8;0;0;0;0;0;9;49
2019-09-27 05:15:00;103;2;27;27;0;4;0;0;2;7;93
2019-09-27 05:30:00;93;7;52;54;2;3;2;0;0;45;65
2019-09-27 05:45:00;108;10;78;79;10;7;9;7;14;83;71
2019-09-27 06:00:00;87;3;46;46;15;6;16;5;6;54;72
2019-09-27 06:15:00;53;3;53;50;8;1;9;0;2;37;36
2019-09-27 06:30:00;80;19;55;56;11;3;12;2;7;42;60
2019-09-27 06:45:00;63;9;36;35;5;2;6;2;5;25;43
2019-09-27 07:00:00;70;10;26;26;11;1;11;1;8;36;56
2019-09-27 07:15:00;59;20;26;26;5;1;5;0;6;23;45
2019-09-27 07:30:00;83;15;34;35;9;8;11;6;7;29;46
2019-09-27 07:45:00;58;9;15;15;7;4;8;3;7;27;55
2019-09-27 08:00:00;59;11;18;16;10;7;13;8;7;16;40
2019-09-27 08:15:00;63;9;16;16;9;5;11;6;8;19;37
2019-09-27 08:30:00;63;9;14;14;8;4;11;3;5;14;42
2019-09-27 08:45:00;53;1;10;10;6;2;6;2;3;9;35
2019-09-27 09:00:00;51;5;5;5;7;2;7;2;4;5;40
2019-09-27 09:15:00;70;11;11;11;9;4;11;4;9;3;38
2019-09-27 09:30:00;72;13;9;9;15;6;16;6;7;6;38
2019-09-27 09:45:00;66;3;5;5;10;2;10;1;8;4;29
2019-09-27 10:00:00;47;7;4;4;9;4;10;4;7;7;27
2019-09-27 10:15:00;56;7;4;4;9;4;9;5;11;9;44
2019-09-27 10:30:00;61;4;4;4;10;5;12;4;8;8;45
2019-09-27 10:45:00;56;7;9;9;10;2;11;2;6;10;49
2019-09-27 11:00:00;46;4;3;2;13;6;13;6;9;3;43
2019-09-27 11:15:00;52;6;4;4;13;6;14;5;19;5;43
2019-09-27 11:30:00;70;8;5;5;27;13;26;13;11;5;39
2019-09-27 11:45:00;42;3;6;6;12;10;13;10;20;5;46
2019-09-27 12:00:00;83;9;4;4;54;37;56;35;77;3;54
2019-09-27 12:15:00;52;5;2;2;30;18;32;19;31;3;59
2019-09-27 12:30:00;61;4;8;8;31;11;32;11;20;9;47
2019-09-27 12:45:00;67;13;5;6;31;14;32;14;20;8;54
2019-09-27 13:00:00;68;7;6;6;30;18;34;17;19;11;58
2019-09-27 13:15:00;91;14;5;5;26;16;27;16;18;8;69
2019-09-27 13:30:00;97;13;10;10;23;22;28;22;41;10;65
2019-09-27 13:45:00;121;18;9;9;36;33;36;32;65;15;109
2019-09-27 14:00:00;121;20;9;9;48;41;53;39;59;13;82
2019-09-27 14:15:00;144;47;3;3;45;49;45;50;44;5;106
