DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-10-20 00:00:00;3;0;2;2;2;6;8;1;1;3;1;0;2
2020-10-20 00:15:00;8;3;3;0;2;8;9;4;2;3;5;1;4
2020-10-20 00:30:00;1;2;0;3;2;4;7;1;0;1;0;0;0
2020-10-20 00:45:00;5;2;1;1;3;6;5;0;0;1;3;1;1
2020-10-20 01:00:00;10;2;0;2;3;9;8;3;3;2;1;0;0
2020-10-20 01:15:00;5;1;2;0;0;1;3;4;2;3;2;0;2
2020-10-20 01:30:00;3;2;0;0;0;6;6;1;0;0;1;0;0
2020-10-20 01:45:00;3;1;4;1;1;11;7;1;0;2;1;1;4
2020-10-20 02:00:00;5;3;1;1;2;7;7;0;0;1;1;0;1
2020-10-20 02:15:00;2;0;1;1;1;9;8;2;1;0;1;0;1
2020-10-20 02:30:00;2;1;0;1;1;2;1;0;0;0;0;0;0
2020-10-20 02:45:00;5;1;0;2;3;6;4;1;1;3;3;0;1
2020-10-20 03:00:00;3;2;0;0;1;14;11;2;1;3;3;0;0
2020-10-20 03:15:00;4;1;1;2;0;6;5;1;1;3;3;0;1
2020-10-20 03:30:00;5;0;1;0;0;9;12;3;2;3;2;0;1
2020-10-20 03:45:00;3;0;1;0;2;11;4;1;1;2;1;0;1
2020-10-20 04:00:00;11;2;1;0;3;17;1;2;2;0;2;0;0
2020-10-20 04:15:00;1;2;1;3;2;10;0;0;0;1;1;0;1
2020-10-20 04:30:00;6;1;1;5;5;13;4;5;3;2;0;0;1
2020-10-20 04:45:00;18;3;2;2;5;20;16;2;1;3;3;0;2
2020-10-20 05:00:00;24;13;2;6;11;24;24;8;3;5;5;0;2
2020-10-20 05:15:00;26;15;4;14;25;35;30;10;3;3;3;1;5
2020-10-20 05:30:00;38;9;7;23;28;39;28;12;7;5;2;1;6
2020-10-20 05:45:00;34;28;11;20;33;50;53;24;15;10;4;3;11
2020-10-20 06:00:00;36;22;10;24;26;63;60;16;12;11;5;0;7
2020-10-20 06:15:00;51;47;8;35;45;65;74;21;6;9;7;2;9
2020-10-20 06:30:00;43;44;19;43;49;77;81;35;28;14;7;2;15
2020-10-20 06:45:00;60;56;10;81;56;108;140;77;57;40;15;2;9
2020-10-20 07:00:00;63;71;18;46;61;89;78;49;43;26;15;5;17
2020-10-20 07:15:00;73;88;22;57;61;89;113;49;32;46;24;9;22
2020-10-20 07:30:00;71;65;23;71;62;107;107;64;50;32;26;9;19
2020-10-20 07:45:00;56;55;29;79;64;116;140;78;65;57;36;16;27
2020-10-20 08:00:00;60;55;19;66;58;99;111;71;46;43;31;13;18
2020-10-20 08:15:00;65;67;16;68;38;92;92;64;49;45;34;13;14
2020-10-20 08:30:00;69;47;16;54;37;71;84;50;44;43;24;9;16
2020-10-20 08:45:00;51;45;23;61;40;83;83;62;58;56;37;16;20
2020-10-20 09:00:00;60;46;19;56;33;75;73;45;27;45;29;17;20
2020-10-20 09:15:00;54;48;15;69;43;94;83;44;18;44;35;13;14
2020-10-20 09:30:00;66;67;22;58;31;79;75;48;39;47;30;12;23
2020-10-20 09:45:00;74;67;25;78;40;88;85;69;49;60;52;17;24
2020-10-20 10:00:00;74;55;17;71;23;72;85;58;37;48;43;13;16
2020-10-20 10:15:00;69;56;28;67;35;90;80;44;29;71;53;21;26
2020-10-20 10:30:00;72;64;24;69;25;93;77;54;37;77;48;29;22
2020-10-20 10:45:00;64;53;29;61;41;87;94;64;48;86;55;21;24
2020-10-20 11:00:00;63;53;26;56;36;76;75;48;38;68;51;22;27
2020-10-20 11:15:00;80;66;19;70;38;87;79;63;53;85;58;26;18
2020-10-20 11:30:00;74;67;20;76;46;89;87;55;41;81;70;23;19
2020-10-20 11:45:00;81;53;25;66;37;72;81;56;42;91;75;24;17
2020-10-20 12:00:00;87;64;24;65;35;88;73;56;44;81;66;29;21
2020-10-20 12:15:00;86;74;24;65;31;93;80;60;50;76;68;34;19
2020-10-20 12:30:00;69;52;13;44;38;64;79;54;41;76;54;28;12
2020-10-20 12:45:00;70;54;25;70;44;74;80;43;30;88;67;29;24
2020-10-20 13:00:00;71;54;21;55;34;85;81;52;34;68;57;22;20
2020-10-20 13:15:00;72;66;17;62;45;90;79;54;48;80;57;31;9
2020-10-20 13:30:00;75;69;25;65;45;90;90;60;52;92;57;22;25
2020-10-20 13:45:00;81;68;26;63;37;91;94;47;39;71;51;24;24
2020-10-20 14:00:00;72;67;15;76;33;102;75;54;45;73;59;20;16
2020-10-20 14:15:00;77;79;27;50;46;82;95;51;41;85;50;14;26
2020-10-20 14:30:00;70;51;24;65;48;87;83;53;27;84;51;18;18
2020-10-20 14:45:00;64;78;26;58;34;102;104;54;36;84;58;26;25
2020-10-20 15:00:00;81;70;22;72;41;116;96;52;42;79;57;24;16
2020-10-20 15:15:00;90;101;20;62;42;106;108;59;40;92;73;25;22
2020-10-20 15:30:00;92;102;20;72;40;98;103;44;47;103;69;16;20
2020-10-20 15:45:00;82;77;24;62;44;93;96;61;46;94;73;29;23
2020-10-20 16:00:00;89;95;28;59;40;108;99;54;46;105;84;26;26
2020-10-20 16:15:00;88;93;28;84;36;120;99;56;57;109;85;25;29
2020-10-20 16:30:00;85;98;36;70;31;92;106;64;44;104;82;27;32
2020-10-20 16:45:00;97;97;42;68;31;107;99;62;36;111;93;26;25
2020-10-20 17:00:00;96;116;33;70;32;112;85;53;39;118;87;37;34
2020-10-20 17:15:00;95;97;27;81;39;101;101;66;48;111;67;30;23
2020-10-20 17:30:00;89;71;26;52;41;92;82;62;46;107;71;32;26
2020-10-20 17:45:00;92;86;31;59;42;81;70;52;45;123;75;38;28
2020-10-20 18:00:00;76;57;28;55;31;96;75;55;37;114;94;26;26
2020-10-20 18:15:00;59;63;21;50;34;68;51;55;48;101;75;26;20
2020-10-20 18:30:00;44;32;18;40;27;61;50;38;30;80;76;26;17
2020-10-20 18:45:00;43;31;11;47;24;63;50;39;29;101;74;24;13
2020-10-20 19:00:00;49;33;8;41;29;57;43;37;34;81;80;22;8
2020-10-20 19:15:00;49;26;12;20;24;43;40;26;21;70;74;16;11
2020-10-20 19:30:00;33;24;9;25;26;44;31;23;18;62;40;20;9
2020-10-20 19:45:00;25;14;9;13;24;34;31;18;10;47;41;10;10
2020-10-20 20:00:00;37;13;4;17;21;24;33;17;6;55;38;9;4
