DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-11-16 00:00:00;2;3;0;5;2;0;0;0;0;0
2020-11-16 00:15:00;2;0;1;0;3;1;1;0;0;0
2020-11-16 00:30:00;3;2;0;5;3;7;2;0;0;0
2020-11-16 00:45:00;4;0;1;2;1;2;2;0;0;0
2020-11-16 01:00:00;2;1;0;0;1;0;1;0;0;0
2020-11-16 01:15:00;1;0;0;0;2;0;0;0;0;0
2020-11-16 01:30:00;2;1;0;0;1;0;1;0;0;0
2020-11-16 01:45:00;2;0;0;1;0;0;1;0;0;0
2020-11-16 02:00:00;0;0;0;0;1;1;1;0;0;0
2020-11-16 02:15:00;1;1;1;0;0;1;1;0;0;0
2020-11-16 02:30:00;1;0;0;0;1;5;0;0;0;0
2020-11-16 02:45:00;2;2;1;0;3;1;0;0;0;0
2020-11-16 03:00:00;1;0;0;2;0;2;0;0;0;0
2020-11-16 03:15:00;2;4;0;0;0;8;1;0;0;0
2020-11-16 03:30:00;2;1;0;1;0;3;2;0;0;0
2020-11-16 03:45:00;4;0;0;2;2;5;2;0;0;0
2020-11-16 04:00:00;4;6;4;1;3;0;0;0;0;0
2020-11-16 04:15:00;1;2;2;0;1;4;6;0;0;0
2020-11-16 04:30:00;5;4;2;3;2;5;7;0;0;0
2020-11-16 04:45:00;10;24;21;8;4;26;13;0;0;0
2020-11-16 05:00:00;24;20;43;10;2;27;29;0;0;0
2020-11-16 05:15:00;39;86;101;48;12;21;37;0;0;0
2020-11-16 05:30:00;63;62;87;48;21;10;28;0;0;2
2020-11-16 05:45:00;54;34;47;60;17;48;35;0;0;1
2020-11-16 06:00:00;49;36;39;54;12;35;28;0;0;1
2020-11-16 06:15:00;40;29;51;38;11;27;33;0;0;0
2020-11-16 06:30:00;51;47;83;56;11;27;32;0;1;2
2020-11-16 06:45:00;93;46;60;58;18;41;26;0;0;0
2020-11-16 07:00:00;101;46;70;45;16;58;37;0;0;3
2020-11-16 07:15:00;123;79;82;54;16;34;39;0;0;3
2020-11-16 07:30:00;111;43;54;55;12;41;41;0;0;2
2020-11-16 07:45:00;121;41;48;67;19;36;53;0;0;1
2020-11-16 08:00:00;105;33;41;77;17;38;52;0;0;0
2020-11-16 08:15:00;108;43;48;57;22;37;50;0;0;3
2020-11-16 08:30:00;78;29;40;37;16;34;39;0;0;1
2020-11-16 08:45:00;98;16;34;42;8;39;39;0;0;2
2020-11-16 09:00:00;108;34;31;30;19;32;44;0;0;1
2020-11-16 09:15:00;101;25;30;38;15;27;26;0;1;1
2020-11-16 09:30:00;108;28;34;23;18;32;37;0;0;1
2020-11-16 09:45:00;92;24;25;28;15;34;48;0;0;1
2020-11-16 10:00:00;90;12;25;33;25;29;54;0;0;1
2020-11-16 10:15:00;103;24;22;45;22;43;64;0;0;1
2020-11-16 10:30:00;88;17;28;37;20;40;42;0;0;1
2020-11-16 10:45:00;79;16;27;50;20;43;57;0;0;0
2020-11-16 11:00:00;86;16;18;49;15;31;52;0;0;1
2020-11-16 11:15:00;87;16;19;48;19;39;54;0;0;0
2020-11-16 11:30:00;74;25;24;48;16;32;53;0;0;1
2020-11-16 11:45:00;67;22;29;51;15;35;46;0;0;2
2020-11-16 12:00:00;86;16;22;56;23;40;64;0;0;1
2020-11-16 12:15:00;66;25;31;54;15;40;54;0;0;1
