DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-11-23 00:00:00;1;1;1;1;1;2;2;0;0;0
2020-11-23 00:15:00;5;1;1;5;3;3;2;0;0;0
2020-11-23 00:30:00;4;2;0;0;2;1;0;0;0;0
2020-11-23 00:45:00;5;2;1;0;1;0;0;0;0;0
2020-11-23 01:00:00;1;0;0;1;2;3;0;0;0;0
2020-11-23 01:15:00;3;1;0;1;1;0;2;0;0;0
2020-11-23 01:30:00;1;1;0;0;1;0;1;0;0;0
2020-11-23 01:45:00;0;0;0;0;0;4;1;0;0;0
2020-11-23 02:00:00;1;1;0;0;0;2;3;0;0;0
2020-11-23 02:15:00;2;1;0;0;2;2;2;0;0;0
2020-11-23 02:30:00;3;1;0;2;0;2;1;0;0;0
2020-11-23 02:45:00;2;2;0;0;2;1;0;0;0;0
2020-11-23 03:00:00;0;0;0;2;1;0;0;0;0;0
2020-11-23 03:15:00;1;1;1;1;0;1;1;0;0;0
2020-11-23 03:30:00;3;0;0;0;1;2;0;0;0;0
2020-11-23 03:45:00;4;1;0;1;1;3;0;0;0;0
2020-11-23 04:00:00;3;2;0;1;0;4;5;0;0;0
2020-11-23 04:15:00;7;4;2;0;5;3;2;0;0;0
2020-11-23 04:30:00;3;6;4;5;2;3;3;0;0;0
2020-11-23 04:45:00;10;12;13;10;2;17;6;0;0;0
2020-11-23 05:00:00;23;18;41;10;3;36;16;0;0;0
2020-11-23 05:15:00;36;52;70;47;11;39;43;0;0;1
2020-11-23 05:30:00;58;55;64;34;3;70;66;2;0;2
2020-11-23 05:45:00;38;37;35;51;8;42;41;0;0;1
2020-11-23 06:00:00;41;28;36;44;11;51;43;0;0;2
2020-11-23 06:15:00;52;32;54;31;13;43;33;0;0;1
2020-11-23 06:30:00;67;60;70;54;9;48;34;0;0;1
2020-11-23 06:45:00;87;55;59;53;12;48;22;0;0;1
2020-11-23 07:00:00;83;48;75;46;20;41;31;0;0;2
2020-11-23 07:15:00;101;69;72;50;16;31;44;0;0;4
2020-11-23 07:30:00;126;71;70;56;11;43;57;0;0;1
2020-11-23 07:45:00;129;55;60;65;18;37;63;0;0;4
2020-11-23 08:00:00;104;28;34;58;16;42;49;0;0;1
2020-11-23 08:15:00;85;39;50;62;14;42;51;0;0;1
2020-11-23 08:30:00;80;28;31;52;14;40;54;0;0;2
2020-11-23 08:45:00;83;39;32;36;15;33;45;0;0;2
2020-11-23 09:00:00;118;27;26;37;18;42;28;0;0;1
