DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-01-21 00:00:00;3;2;7;4;0;0;0;0;0;0;0;0
2020-01-21 00:15:00;13;5;6;5;0;0;0;0;0;0;0;0
2020-01-21 00:30:00;8;3;3;5;0;0;0;0;0;0;0;0
2020-01-21 00:45:00;7;0;4;3;0;0;0;0;0;0;0;0
2020-01-21 01:00:00;4;2;5;4;0;0;0;0;0;0;0;0
2020-01-21 01:15:00;7;2;1;5;0;0;0;0;0;0;0;0
2020-01-21 01:30:00;4;0;6;4;0;0;0;0;0;0;0;0
2020-01-21 01:45:00;5;2;1;0;0;0;0;0;0;0;0;0
2020-01-21 02:00:00;4;0;7;2;0;0;0;0;0;0;0;0
2020-01-21 02:15:00;5;0;5;3;0;0;0;0;0;0;0;0
2020-01-21 02:30:00;8;2;5;4;0;0;0;0;0;0;0;0
2020-01-21 02:45:00;2;2;2;0;0;0;0;0;0;0;0;0
2020-01-21 03:00:00;2;0;3;3;0;0;0;0;0;0;0;0
2020-01-21 03:15:00;8;1;3;3;0;0;0;0;0;0;0;0
2020-01-21 03:30:00;8;0;1;2;0;0;0;0;0;0;0;0
2020-01-21 03:45:00;8;2;8;2;0;0;0;0;0;0;0;0
2020-01-21 04:00:00;11;0;6;2;0;0;0;0;0;0;0;0
2020-01-21 04:15:00;8;5;8;2;0;0;0;0;0;0;0;0
2020-01-21 04:30:00;14;5;9;7;0;0;0;0;0;0;0;0
2020-01-21 04:45:00;17;9;14;11;0;0;0;0;0;0;0;0
2020-01-21 05:00:00;22;5;17;17;0;0;0;0;0;0;0;0
2020-01-21 05:15:00;28;12;32;21;0;0;0;0;0;0;0;0
2020-01-21 05:30:00;57;21;33;33;0;0;0;0;0;0;0;0
2020-01-21 05:45:00;99;39;53;54;0;0;0;0;0;0;0;0
2020-01-21 06:00:00;79;50;54;67;0;0;0;0;3;0;0;0
2020-01-21 06:15:00;101;42;60;85;0;3;0;0;0;0;0;0
2020-01-21 06:30:00;104;52;69;88;2;6;0;0;0;4;0;0
2020-01-21 06:45:00;137;60;81;114;1;9;0;0;9;5;1;0
2020-01-21 07:00:00;148;57;61;98;0;5;0;0;0;4;0;0
2020-01-21 07:15:00;132;69;82;119;0;75;0;0;13;0;0;0
2020-01-21 07:30:00;153;92;88;142;6;14;0;0;22;8;0;0
2020-01-21 07:45:00;140;86;108;138;66;6;2;0;8;2;0;0
2020-01-21 08:00:00;140;80;100;111;1;3;0;0;4;5;0;0
2020-01-21 08:15:00;150;77;89;108;4;10;0;0;9;11;0;0
2020-01-21 08:30:00;139;86;77;78;10;55;0;0;12;7;0;0
2020-01-21 08:45:00;135;90;80;80;4;0;0;0;7;5;0;0
2020-01-21 09:00:00;110;65;68;59;9;1;0;0;16;1;0;0
2020-01-21 09:15:00;119;65;73;81;1;5;0;0;7;2;0;2
2020-01-21 09:30:00;122;75;73;72;0;3;0;1;4;4;0;1
2020-01-21 09:45:00;125;74;72;91;15;0;1;0;13;5;0;0
2020-01-21 10:00:00;115;77;76;57;4;0;1;0;0;20;0;4
2020-01-21 10:15:00;105;64;70;90;6;3;0;0;20;4;0;0
2020-01-21 10:30:00;122;64;80;83;20;5;2;0;7;20;0;0
2020-01-21 10:45:00;111;57;76;84;3;5;0;0;3;10;0;0
2020-01-21 11:00:00;101;62;77;91;0;4;0;0;2;0;0;0
2020-01-21 11:15:00;102;57;78;86;4;9;1;0;3;9;0;0
2020-01-21 11:30:00;121;77;85;103;8;3;0;1;5;24;0;0
2020-01-21 11:45:00;121;71;90;96;3;3;0;0;6;0;0;0
2020-01-21 12:00:00;96;66;74;99;15;4;0;0;2;17;0;0
2020-01-21 12:15:00;91;65;103;126;5;2;0;0;15;9;1;0
2020-01-21 12:30:00;104;56;85;87;12;0;0;0;0;32;0;0
2020-01-21 12:45:00;121;79;77;98;14;0;2;0;11;17;0;1
2020-01-21 13:00:00;118;60;99;126;5;3;0;0;0;5;0;4
2020-01-21 13:15:00;115;71;92;109;22;11;1;0;23;44;0;0
2020-01-21 13:30:00;113;74;96;102;21;11;0;0;8;4;0;0
2020-01-21 13:45:00;132;75;79;98;17;13;1;0;1;6;4;0
2020-01-21 14:00:00;132;80;79;91;16;7;0;1;7;10;0;1
2020-01-21 14:15:00;128;81;94;115;2;5;0;0;4;92;2;0
2020-01-21 14:30:00;129;105;104;134;10;25;0;2;19;9;0;0
2020-01-21 14:45:00;123;99;96;110;18;7;9;2;16;37;1;0
2020-01-21 15:00:00;137;85;106;150;24;1;3;0;5;59;0;5
2020-01-21 15:15:00;124;95;105;159;6;1;2;10;6;7;0;1
2020-01-21 15:30:00;152;118;125;161;13;0;0;0;6;6;0;0
2020-01-21 15:45:00;126;105;133;171;51;0;4;0;8;24;0;1
2020-01-21 16:00:00;
2020-01-21 16:15:00;
2020-01-21 16:30:00;117;92;139;167;8;9;0;0;30;12;0;0
2020-01-21 16:45:00;159;129;128;157;16;4;0;2;4;25;0;0
2020-01-21 17:00:00;150;101;116;133;17;1;0;0;5;55;0;2
2020-01-21 17:15:00;146;121;114;143;1;34;0;1;41;36;1;3
2020-01-21 17:30:00;144;112;114;148;51;1;0;0;1;20;0;0
2020-01-21 17:45:00;149;98;127;147;13;3;0;0;1;3;0;0
2020-01-21 18:00:00;133;116;108;149;6;14;0;0;6;9;0;0
2020-01-21 18:15:00;122;91;108;136;0;13;0;0;32;5;0;0
2020-01-21 18:30:00;132;74;97;116;18;10;0;0;11;26;0;0
2020-01-21 18:45:00;107;83;85;106;24;0;0;0;1;6;0;0
2020-01-21 19:00:00;86;54;79;101;6;1;0;0;3;8;0;3
2020-01-21 19:15:00;95;56;73;84;27;0;0;0;0;24;0;0
2020-01-21 19:30:00;60;45;64;75;4;0;0;0;0;3;0;0
2020-01-21 19:45:00;52;29;63;75;0;0;0;0;1;0;0;0
2020-01-21 20:00:00;58;26;69;77;3;6;0;4;0;10;0;0
2020-01-21 20:15:00;45;24;52;61;0;0;0;0;0;0;0;0
2020-01-21 20:30:00;41;29;52;48;0;0;0;0;0;0;0;0
