DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2019-09-26 00:00:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 00:15:00;1;2;2;1;1;1;1;0;1;0;0;0;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 00:45:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:15:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:15:00;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:30:00;2;2;0;0;0;0;0;2;0;2;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:00:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:00:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:45:00;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 05:00:00;3;3;3;1;0;0;0;1;0;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 05:15:00;0;0;0;2;0;0;1;0;1;0;1;2;2;0;2;2;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 05:30:00;0;0;1;3;1;1;0;0;0;0;0;1;4;1;3;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 05:45:00;2;4;8;5;0;0;1;0;1;0;3;8;11;3;6;6;8;11;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 06:00:00;5;7;8;1;0;0;0;0;0;0;0;5;7;4;2;2;4;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 06:15:00;5;8;7;5;1;1;0;0;0;0;3;14;9;5;4;4;12;11;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 06:30:00;11;12;15;3;0;0;2;1;1;2;1;26;13;6;6;6;26;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 06:45:00;10;22;33;7;1;1;1;0;1;0;3;28;29;7;6;7;24;31;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 07:00:00;9;11;15;6;2;2;0;0;0;1;1;22;30;10;5;5;22;32;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 07:15:00;12;14;11;10;2;2;0;0;0;0;3;35;26;13;9;10;30;31;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 07:30:00;3;3;12;8;6;7;0;2;0;2;5;29;27;11;8;8;33;29;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 07:45:00;8;9;12;7;6;6;0;0;0;0;2;33;33;13;8;9;31;33;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 08:00:00;6;9;9;9;6;7;0;6;0;6;3;32;37;5;9;8;30;39;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 08:15:00;12;13;20;10;13;13;2;4;2;4;6;22;25;22;12;12;20;27;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 08:30:00;10;11;13;12;21;21;1;2;1;3;7;19;27;11;14;13;25;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 08:45:00;5;5;10;8;18;18;0;1;0;1;12;21;17;5;9;9;30;23;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 09:00:00;3;5;16;6;4;4;3;5;3;5;3;9;12;16;13;12;12;14;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 09:15:00;6;10;14;6;2;2;2;0;2;0;3;21;18;13;6;6;16;17;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 09:30:00;6;7;13;5;4;4;3;2;3;2;3;10;16;11;8;8;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 09:45:00;11;14;19;8;4;4;1;1;1;1;4;15;17;15;11;10;17;14;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 10:00:00;10;10;16;4;4;4;5;4;5;4;2;15;23;16;6;6;13;26;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 10:15:00;7;9;14;10;4;4;7;2;7;1;6;22;8;9;10;10;20;10;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1
2019-09-26 10:30:00;7;8;18;3;5;5;8;4;6;3;2;22;7;18;7;7;22;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 10:45:00;6;6;21;7;2;2;2;2;2;2;2;11;14;19;10;10;12;11;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 11:00:00;5;8;19;15;6;6;2;0;2;0;2;22;12;17;17;16;21;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 11:15:00;5;8;32;15;4;4;2;3;1;3;5;25;13;27;19;19;22;13;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 11:30:00;11;12;21;8;3;3;2;3;2;3;2;14;12;27;9;8;15;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 11:45:00;7;9;19;12;1;1;1;6;3;5;8;15;11;17;15;13;19;11;2;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 12:00:00;6;8;22;15;5;3;9;2;10;2;1;11;9;21;17;19;9;12;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 12:15:00;9;12;31;16;4;4;5;4;5;3;3;14;16;27;17;16;11;16;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 12:30:00;8;9;32;7;3;3;16;11;16;8;3;13;16;34;13;12;13;18;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 12:45:00;10;10;20;10;3;3;4;1;4;1;3;11;17;21;12;12;10;19;2;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 13:00:00;7;8;20;6;2;2;5;1;5;1;3;10;8;23;8;9;12;8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 13:15:00;8;10;29;15;2;2;3;2;3;2;5;18;19;27;16;16;18;21;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 13:30:00;3;5;18;8;2;2;4;3;3;3;1;10;11;17;11;11;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 13:45:00;9;10;26;13;6;6;1;4;2;4;8;17;12;28;14;14;20;13;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 14:00:00;13;15;24;10;8;8;3;0;3;0;3;20;12;27;13;14;20;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 14:15:00;7;8;20;7;5;5;1;6;2;5;8;10;11;22;14;11;14;11;2;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 14:30:00;12;14;23;14;4;4;2;4;2;4;6;19;19;23;16;16;21;18;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 14:45:00;6;7;29;11;2;3;7;6;6;7;8;15;19;19;19;19;19;18;2;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 15:00:00;6;8;20;16;8;8;5;2;5;3;4;19;20;17;18;18;21;22;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 15:15:00;11;12;23;11;4;4;15;6;12;8;9;17;18;26;17;16;18;18;3;3;2;2;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 15:30:00;4;5;28;10;8;8;5;10;5;11;14;19;19;29;19;19;28;21;1;1;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 15:45:00;15;18;31;26;5;5;11;9;11;7;7;25;29;31;34;33;26;30;1;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 16:00:00;14;14;30;15;3;3;5;4;5;4;3;21;26;36;19;18;18;29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 16:15:00;16;17;37;24;3;3;4;9;4;9;5;22;11;42;35;32;21;12;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 16:30:00;18;18;49;32;5;5;8;10;9;8;3;20;11;48;42;43;24;15;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 16:45:00;11;13;42;27;2;2;7;4;7;3;8;20;14;42;31;33;21;15;3;3;0;3;4;4;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 17:00:00;12;13;47;26;5;5;18;11;18;9;8;23;25;52;34;34;29;24;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 17:15:00;13;14;34;29;8;8;16;13;16;12;18;24;17;41;40;39;30;19;3;3;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0
