DATUM;1(TAFGA);2(MP0701);3(MP0702);4(MP0703);5(MP0704);6(MP0705);7(MP0706);8(MP0707);9(MP0708)
2019-10-04 00:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 00:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 00:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 00:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 01:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 01:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 01:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 01:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 02:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 02:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 02:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 02:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 03:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 03:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 03:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 03:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 04:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 04:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 04:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 04:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 05:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 05:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 05:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 05:45:00;0;0;0;0;0;0;0;0;0
2019-10-04 06:00:00;0;0;0;0;0;0;0;0;0
2019-10-04 06:15:00;0;0;0;0;0;0;0;0;0
2019-10-04 06:30:00;0;0;0;0;0;0;0;0;0
2019-10-04 06:45:00;6;0;0;0;0;0;0;0;0
2019-10-04 07:00:00;22;0;0;0;0;0;0;0;0
2019-10-04 07:15:00;108;20;0;0;0;0;0;0;0
2019-10-04 07:30:00;52;23;0;0;0;0;0;0;0
2019-10-04 07:45:00;71;5;0;0;0;0;0;0;0
2019-10-04 08:00:00;7;2;0;0;0;0;0;0;0
2019-10-04 08:15:00;1;0;0;0;0;0;0;0;0
