DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-08-07 00:00:00;5;8;0;2;1;1;0;2;7;0;0;0;0;0
2019-08-07 00:15:00;3;4;0;0;2;1;0;3;8;0;0;0;0;0
2019-08-07 00:30:00;259;5;0;3;1;0;0;2;5;0;0;0;0;0
2019-08-07 00:45:00;3;3;0;0;1;0;0;1;3;0;0;0;0;0
2019-08-07 01:00:00;6;7;4;1;0;0;0;2;6;0;0;0;0;0
2019-08-07 01:15:00;6;4;0;0;0;0;0;7;15;0;0;0;0;0
2019-08-07 01:30:00;279;1;0;1;0;0;0;2;2;0;0;0;0;0
2019-08-07 01:45:00;0;2;0;6;1;4;0;1;5;0;0;0;0;0
2019-08-07 02:00:00;1;2;1;1;0;0;0;2;4;0;0;0;0;0
2019-08-07 02:15:00;3;5;0;0;0;0;0;3;7;0;0;0;0;0
2019-08-07 02:30:00;261;1;1;2;0;0;0;1;3;0;0;0;0;0
2019-08-07 02:45:00;2;6;0;1;0;0;0;1;2;0;0;0;0;0
2019-08-07 03:00:00;4;2;0;0;0;0;0;1;2;0;0;0;0;0
2019-08-07 03:15:00;8;3;1;2;0;0;0;0;1;0;0;0;0;0
2019-08-07 03:30:00;270;10;1;2;1;0;0;1;2;0;0;0;0;0
2019-08-07 03:45:00;8;0;0;0;0;0;0;2;1;0;0;0;0;0
2019-08-07 04:00:00;3;4;1;6;0;0;0;4;9;0;0;0;0;0
2019-08-07 04:15:00;6;9;1;3;1;0;0;2;6;0;0;0;0;0
2019-08-07 04:30:00;7;5;1;1;0;0;0;3;12;0;0;0;0;0
2019-08-07 04:45:00;4;4;4;6;3;0;0;6;18;0;0;0;0;0
2019-08-07 05:00:00;266;7;5;3;9;0;0;27;45;0;0;0;1;0
2019-08-07 05:15:00;260;15;16;23;20;0;1;59;130;0;0;0;1;0
2019-08-07 05:30:00;20;31;9;16;9;0;0;41;78;0;0;0;2;2
2019-08-07 05:45:00;291;115;20;21;13;6;13;54;107;0;0;0;1;3
2019-08-07 06:00:00;43;96;18;18;7;3;3;41;49;0;0;0;2;0
2019-08-07 06:15:00;19;27;12;17;3;0;0;36;48;0;0;0;0;0
2019-08-07 06:30:00;12;16;28;28;7;2;0;58;58;0;0;0;0;0
2019-08-07 06:45:00;8;15;24;22;7;2;0;70;73;0;0;0;1;0
2019-08-07 07:00:00;15;20;19;16;11;2;1;68;67;1;0;0;2;0
2019-08-07 07:15:00;14;23;23;31;10;2;0;89;65;0;0;0;4;0
2019-08-07 07:30:00;13;21;27;31;13;2;1;93;52;0;0;0;1;1
2019-08-07 07:45:00;21;24;24;30;12;5;4;97;62;0;0;0;4;2
2019-08-07 08:00:00;25;20;36;33;11;3;2;72;52;0;0;0;1;0
2019-08-07 08:15:00;26;22;26;28;12;4;2;86;44;1;0;0;6;2
2019-08-07 08:30:00;276;37;24;28;6;4;0;70;49;0;0;0;6;0
2019-08-07 08:45:00;3;29;17;23;8;7;2;73;59;1;0;0;2;3
2019-08-07 09:00:00;22;33;18;20;9;1;2;61;53;0;0;0;5;0
2019-08-07 09:15:00;527;36;19;20;9;8;0;52;38;0;0;0;0;0
2019-08-07 09:30:00;267;27;16;17;7;3;3;36;31;0;0;0;0;0
2019-08-07 09:45:00;274;32;17;19;10;3;0;43;40;0;0;0;1;0
2019-08-07 10:00:00;32;36;13;14;10;5;2;38;35;24;0;2;1;0
2019-08-07 10:15:00;25;40;14;18;9;6;1;42;43;0;0;0;1;0
2019-08-07 10:30:00;35;30;10;15;12;10;3;35;30;3;0;0;2;1
2019-08-07 10:45:00;32;30;15;17;16;9;3;37;41;0;0;0;3;9
2019-08-07 11:00:00;33;64;15;17;16;4;2;29;20;0;0;1;5;4
2019-08-07 11:15:00;285;37;11;15;11;6;1;28;37;0;0;0;1;0
2019-08-07 11:30:00;42;38;17;18;10;9;3;37;32;0;0;0;3;0
2019-08-07 11:45:00;291;38;11;15;14;8;1;34;26;0;0;0;1;1
2019-08-07 12:00:00;35;43;14;18;14;5;4;31;34;0;0;0;3;3
2019-08-07 12:15:00;25;36;10;13;9;10;4;25;27;1;0;0;2;23
2019-08-07 12:30:00;38;31;17;19;21;6;2;26;24;0;0;0;8;14
2019-08-07 12:45:00;38;43;13;19;19;12;5;42;39;0;1;0;5;1
2019-08-07 13:00:00;30;43;25;22;29;8;4;34;41;0;0;1;1;0
2019-08-07 13:15:00;38;43;22;23;16;13;1;47;76;0;0;2;3;2
2019-08-07 13:30:00;45;48;33;29;27;7;3;72;75;1;0;0;4;0
2019-08-07 13:45:00;40;68;16;24;27;10;5;51;78;9;0;0;5;5
2019-08-07 14:00:00;83;105;18;24;18;17;6;43;60;4;0;0;4;0
2019-08-07 14:15:00;110;126;31;33;27;24;15;32;39;2;8;0;3;16
2019-08-07 14:30:00;67;68;36;38;15;29;14;39;37;0;0;0;4;1
2019-08-07 14:45:00;41;68;20;23;16;27;16;33;24;1;0;0;3;0
2019-08-07 15:00:00;59;80;18;22;16;29;7;23;27;0;3;0;2;0
2019-08-07 15:15:00;41;63;14;15;24;14;8;28;31;0;0;0;5;0
2019-08-07 15:30:00;288;69;19;24;33;30;15;37;36;0;2;0;1;0
2019-08-07 15:45:00;293;91;18;18;25;28;21;29;32;1;0;0;6;8
2019-08-07 16:00:00;47;68;23;21;25;51;31;18;31;1;0;0;1;0
2019-08-07 16:15:00;35;45;16;18;37;45;30;22;24;2;0;0;1;0
2019-08-07 16:30:00;36;64;14;12;37;38;19;18;26;0;1;0;3;4
2019-08-07 16:45:00;55;85;11;15;34;41;18;55;32;0;0;0;3;7
2019-08-07 17:00:00;40;58;16;19;21;28;13;22;21;1;0;3;6;5
2019-08-07 17:15:00;58;85;24;27;32;43;28;31;68;0;7;0;13;25
2019-08-07 17:30:00;41;49;4;8;15;19;11;18;28;0;0;0;4;0
2019-08-07 17:45:00;262;70;26;24;13;27;16;25;34;1;0;0;3;1
2019-08-07 18:00:00;294;52;13;12;15;23;7;13;29;0;0;0;2;3
2019-08-07 18:15:00;265;37;9;12;14;21;11;20;31;0;0;0;5;0
2019-08-07 18:30:00;258;42;10;10;17;19;3;12;29;0;0;2;2;0
2019-08-07 18:45:00;261;25;11;8;7;5;5;16;22;0;0;0;0;0
2019-08-07 19:00:00;265;31;12;19;9;6;3;13;26;0;0;0;4;0
2019-08-07 19:15:00;535;29;6;7;6;6;1;12;12;0;0;0;0;0
2019-08-07 19:30:00;27;26;6;5;5;4;1;21;18;0;0;0;2;0
2019-08-07 19:45:00;259;22;10;10;4;2;2;10;31;0;0;0;4;1
2019-08-07 20:00:00;25;20;5;5;6;8;0;10;17;0;0;0;1;0
2019-08-07 20:15:00;256;24;5;8;2;1;1;10;28;0;0;0;3;0
2019-08-07 20:30:00;259;17;3;4;2;2;0;11;15;3;0;0;0;0
2019-08-07 20:45:00;262;10;3;5;6;1;0;13;27;0;0;0;1;0
2019-08-07 21:00:00;266;13;6;8;9;3;1;23;63;0;0;0;1;0
2019-08-07 21:15:00;8;11;7;14;16;2;0;31;53;0;0;0;1;1
2019-08-07 21:30:00;259;34;11;13;14;5;2;26;37;0;0;0;0;0
2019-08-07 21:45:00;254;82;12;12;17;12;6;15;17;1;0;0;0;0
2019-08-07 22:00:00;280;122;27;31;11;3;5;16;21;0;0;0;3;7
2019-08-07 22:15:00;264;52;9;8;4;0;0;7;8;0;0;0;0;0
2019-08-07 22:30:00;3;20;4;4;1;0;1;5;9;0;0;0;0;0
2019-08-07 22:45:00;9;8;2;4;4;5;0;1;9;0;0;0;2;2
2019-08-07 23:00:00;6;10;2;3;1;0;0;7;16;0;0;0;0;0
2019-08-07 23:15:00;10;9;0;1;1;2;1;1;10;0;0;0;0;0
2019-08-07 23:30:00;6;3;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-07 23:45:00;9;7;1;2;2;2;0;8;14;0;0;0;0;0
