DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-08-27 00:00:00;0;0;0;0;0;0;0;0
2019-08-27 00:15:00;1;1;2;1;0;0;0;0
2019-08-27 00:30:00;0;0;0;0;1;0;0;0
2019-08-27 00:45:00;0;0;4;2;0;0;0;0
2019-08-27 01:00:00;0;1;0;0;0;0;0;0
2019-08-27 01:15:00;0;0;1;0;0;0;0;0
2019-08-27 01:30:00;0;0;0;0;0;0;0;0
2019-08-27 01:45:00;0;1;0;0;0;0;0;0
2019-08-27 02:00:00;0;0;0;0;0;0;0;0
2019-08-27 02:15:00;0;0;0;0;0;0;0;0
2019-08-27 02:30:00;0;1;0;0;0;0;0;0
2019-08-27 02:45:00;0;0;0;0;0;0;0;0
2019-08-27 03:00:00;0;4;0;0;0;0;0;0
2019-08-27 03:15:00;0;5;3;3;0;0;0;0
2019-08-27 03:30:00;0;1;1;0;0;0;0;0
2019-08-27 03:45:00;0;2;0;0;0;0;0;0
2019-08-27 04:00:00;0;1;0;0;0;0;0;0
2019-08-27 04:15:00;0;2;0;0;0;0;0;0
2019-08-27 04:30:00;0;0;0;0;0;0;0;0
2019-08-27 04:45:00;0;2;4;1;0;0;0;0
2019-08-27 05:00:00;1;5;10;0;1;0;0;0
2019-08-27 05:15:00;1;12;19;4;0;0;0;0
2019-08-27 05:30:00;3;7;15;6;3;0;0;0
2019-08-27 05:45:00;3;12;32;4;2;0;0;0
2019-08-27 06:00:00;2;7;31;2;8;0;0;0
2019-08-27 06:15:00;0;6;36;1;1;0;1;0
2019-08-27 06:30:00;8;23;91;4;7;0;0;0
2019-08-27 06:45:00;10;18;93;7;11;0;0;0
2019-08-27 07:00:00;3;22;55;7;10;0;1;0
2019-08-27 07:15:00;5;14;70;7;7;0;0;0
2019-08-27 07:30:00;7;10;62;9;5;0;0;0
2019-08-27 07:45:00;6;17;79;14;14;0;0;0
2019-08-27 08:00:00;8;21;77;6;2;0;3;0
2019-08-27 08:15:00;5;33;59;5;10;0;1;0
2019-08-27 08:30:00;9;25;46;14;9;0;0;0
2019-08-27 08:45:00;3;16;49;10;7;0;0;0
2019-08-27 09:00:00;3;21;28;12;11;0;1;0
2019-08-27 09:15:00;3;18;26;5;11;0;0;0
2019-08-27 09:30:00;4;15;19;4;10;0;4;1
2019-08-27 09:45:00;4;22;11;5;2;1;7;2
2019-08-27 10:00:00;4;13;20;9;8;0;2;0
2019-08-27 10:15:00;1;13;11;7;8;0;0;0
2019-08-27 10:30:00;2;18;11;2;12;0;1;0
2019-08-27 10:45:00;4;14;12;3;19;0;1;0
2019-08-27 11:00:00;5;14;17;4;3;0;0;0
2019-08-27 11:15:00;3;16;11;1;8;0;0;0
2019-08-27 11:30:00;2;22;19;3;5;0;0;1
2019-08-27 11:45:00;4;30;17;3;7;0;3;0
2019-08-27 12:00:00;1;34;22;3;4;0;0;0
2019-08-27 12:15:00;7;18;16;5;9;0;1;0
2019-08-27 12:30:00;3;20;10;6;11;0;3;7
2019-08-27 12:45:00;5;26;19;8;7;1;1;0
2019-08-27 13:00:00;3;23;22;11;9;0;1;0
2019-08-27 13:15:00;3;25;18;6;3;0;3;0
