DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-10-24 00:00:00;2;4;3;1;0;6;3;1;6;1;1;1;0;0;0;0;0
2019-10-24 00:15:00;1;12;6;3;1;21;2;1;22;1;0;1;0;0;0;0;0
2019-10-24 00:30:00;3;9;9;0;1;6;0;1;8;0;0;0;0;0;0;0;0
2019-10-24 00:45:00;0;10;1;1;0;12;1;0;10;2;0;0;0;0;0;0;0
2019-10-24 01:00:00;0;6;1;0;0;5;1;0;5;1;2;1;0;0;0;0;0
2019-10-24 01:15:00;2;5;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-10-24 01:30:00;0;3;0;0;0;4;0;0;4;0;0;2;0;0;0;0;0
2019-10-24 01:45:00;2;4;0;0;0;3;0;0;2;0;1;1;0;0;0;0;0
2019-10-24 02:00:00;2;4;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-10-24 02:15:00;0;5;0;3;7;2;2;0;3;0;0;0;0;0;0;0;0
2019-10-24 02:30:00;3;4;1;0;0;2;1;0;3;1;0;0;0;0;0;0;0
2019-10-24 02:45:00;3;5;2;1;0;1;1;0;2;1;0;0;0;0;0;0;0
2019-10-24 03:00:00;2;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-24 03:15:00;2;3;1;0;0;4;0;0;4;0;0;1;0;0;0;0;0
2019-10-24 03:30:00;1;2;0;0;0;3;0;0;2;0;1;2;0;0;0;0;0
2019-10-24 03:45:00;2;3;0;1;1;1;1;2;3;2;0;0;0;0;0;0;0
2019-10-24 04:00:00;0;4;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0
2019-10-24 04:15:00;0;3;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0
2019-10-24 04:30:00;2;9;3;0;0;13;0;0;12;1;0;1;0;0;0;0;0
2019-10-24 04:45:00;2;12;3;0;0;8;0;0;8;1;0;0;0;0;0;0;0
2019-10-24 05:00:00;0;8;1;1;0;10;1;0;11;1;0;1;0;0;0;0;0
2019-10-24 05:15:00;4;21;5;0;0;13;0;0;13;0;0;1;0;0;0;0;0
2019-10-24 05:30:00;4;25;11;2;2;22;1;1;22;3;2;2;0;0;0;0;0
2019-10-24 05:45:00;9;26;15;4;3;53;3;2;49;4;1;2;0;0;0;0;0
2019-10-24 06:00:00;9;38;21;3;2;42;2;2;39;5;2;5;1;0;0;0;0
2019-10-24 06:15:00;7;36;15;3;1;84;3;1;85;1;1;3;0;0;0;0;0
