DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-22 00:00:00;7;7;1;2;3;8;14;4
2020-05-22 00:15:00;6;10;3;3;1;7;16;7
2020-05-22 00:30:00;4;8;3;5;5;10;8;4
2020-05-22 00:45:00;8;7;3;4;3;7;5;4
2020-05-22 01:00:00;2;2;3;0;0;2;5;4
2020-05-22 01:15:00;4;3;2;5;3;6;2;4
2020-05-22 01:30:00;2;2;2;2;2;4;3;1
2020-05-22 01:45:00;9;4;4;1;0;2;5;3
2020-05-22 02:00:00;3;4;2;3;3;3;6;0
2020-05-22 02:15:00;6;6;1;3;1;3;3;5
2020-05-22 02:30:00;5;2;2;4;3;3;3;0
2020-05-22 02:45:00;5;3;3;4;4;5;3;3
2020-05-22 03:00:00;5;0;1;2;2;2;2;2
2020-05-22 03:15:00;6;2;2;2;0;5;4;3
2020-05-22 03:30:00;4;2;2;0;0;0;6;0
2020-05-22 03:45:00;6;1;1;3;1;3;9;5
2020-05-22 04:00:00;3;2;2;4;3;4;5;3
2020-05-22 04:15:00;6;7;2;3;1;5;9;2
2020-05-22 04:30:00;14;3;3;4;2;7;8;1
2020-05-22 04:45:00;10;7;7;7;8;11;8;2
2020-05-22 05:00:00;13;9;10;10;7;14;13;4
2020-05-22 05:15:00;18;11;6;11;8;17;20;10
2020-05-22 05:30:00;17;21;11;9;7;17;11;7
2020-05-22 05:45:00;22;21;17;16;16;37;18;11
2020-05-22 06:00:00;22;12;16;11;9;23;15;15
2020-05-22 06:15:00;18;21;13;22;20;38;21;25
2020-05-22 06:30:00;30;22;18;51;25;49;20;12
2020-05-22 06:45:00;24;20;12;36;30;51;20;33
2020-05-22 07:00:00;40;31;27;152;42;85;47;53
2020-05-22 07:15:00;35;41;30;52;45;95;52;58
2020-05-22 07:30:00;50;32;27;75;46;99;43;59
2020-05-22 07:45:00;39;61;26;103;52;108;57;46
2020-05-22 08:00:00;54;53;29;66;41;80;47;46
2020-05-22 08:15:00;44;41;34;39;45;101;50;58
2020-05-22 08:30:00;58;56;31;45;51;121;54;47
2020-05-22 08:45:00;62;46;28;51;62;129;74;65
2020-05-22 09:00:00;72;70;32;48;62;115;59;60
2020-05-22 09:15:00;86;66;42;50;73;132;74;73
2020-05-22 09:30:00;92;96;29;53;67;132;78;83
2020-05-22 09:45:00;90;96;26;68;76;152;78;93
2020-05-22 10:00:00;72;96;37;61;81;143;68;73
2020-05-22 10:15:00;88;103;30;73;64;124;76;97
2020-05-22 10:30:00;88;100;47;83;71;141;95;96
2020-05-22 10:45:00;107;95;35;113;119;148;80;114
2020-05-22 11:00:00;110;114;27;93;101;135;83;133
2020-05-22 11:15:00;104;114;45;82;66;126;83;111
2020-05-22 11:30:00;95;105;43;152;69;136;83;100
2020-05-22 11:45:00;97;85;31;111;73;112;97;112
2020-05-22 12:00:00;110;104;47;73;68;129;84;116
2020-05-22 12:15:00;114;105;46;42;65;128;98;117
2020-05-22 12:30:00;77;87;48;53;59;133;110;118
2020-05-22 12:45:00;96;104;49;50;70;130;99;111
2020-05-22 13:00:00;101;111;47;55;70;140;93;109
2020-05-22 13:15:00;97;106;44;56;77;136;102;100
2020-05-22 13:30:00;92;112;56;65;71;138;85;113
2020-05-22 13:45:00;103;92;48;47;61;121;95;106
2020-05-22 14:00:00;104;107;42;52;72;151;73;109
2020-05-22 14:15:00;106;88;56;62;85;158;108;116
2020-05-22 14:30:00;86;92;60;62;72;134;97;114
2020-05-22 14:45:00;87;103;42;98;69;128;82;97
2020-05-22 15:00:00;100;108;35;69;66;125;100;103
2020-05-22 15:15:00;101;102;57;65;60;125;94;108
2020-05-22 15:30:00;101;90;37;75;68;144;99;90
2020-05-22 15:45:00;95;98;46;86;102;136;81;95
2020-05-22 16:00:00;94;84;47;77;59;107;79;106
2020-05-22 16:15:00;92;98;48;141;64;129;84;92
2020-05-22 16:30:00;77;91;49;44;75;127;77;101
2020-05-22 16:45:00;81;79;38;33;49;105;99;105
2020-05-22 17:00:00;78;92;45;42;57;120;106;106
2020-05-22 17:15:00;84;84;41;43;54;120;93;97
2020-05-22 17:30:00;73;72;42;36;50;104;83;96
2020-05-22 17:45:00;73;77;30;37;35;98;68;97
2020-05-22 18:00:00;75;68;32;41;47;107;79;94
2020-05-22 18:15:00;57;51;29;28;31;86;70;75
2020-05-22 18:30:00;45;57;31;29;36;79;71;71
2020-05-22 18:45:00;62;69;41;31;26;74;72;66
2020-05-22 19:00:00;40;37;25;36;25;57;70;65
2020-05-22 19:15:00;34;34;19;27;36;63;53;45
2020-05-22 19:30:00;33;42;22;46;21;56;47;49
2020-05-22 19:45:00;33;38;14;31;19;58;58;58
2020-05-22 20:00:00;34;36;20;18;20;45;48;32
2020-05-22 20:15:00;31;37;27;12;17;35;56;39
2020-05-22 20:30:00;17;33;12;58;14;39;37;31
2020-05-22 20:45:00;19;29;14;11;14;35;37;31
2020-05-22 21:00:00;22;24;14;10;9;35;29;24
2020-05-22 21:15:00;20;19;8;14;11;31;31;21
2020-05-22 21:30:00;18;16;9;7;11;25;24;20
2020-05-22 21:45:00;17;24;15;6;7;16;23;19
2020-05-22 22:00:00;18;19;13;8;11;23;26;23
2020-05-22 22:15:00;9;11;11;10;9;24;16;16
2020-05-22 22:30:00;19;20;3;8;8;29;13;21
2020-05-22 22:45:00;9;16;4;3;3;11;17;10
2020-05-22 23:00:00;18;13;3;6;6;14;17;5
2020-05-22 23:15:00;14;14;6;7;6;16;14;13
2020-05-22 23:30:00;7;17;11;9;10;18;7;10
2020-05-22 23:45:00;11;12;6;2;2;8;19;19
