DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-28 00:00:00;10;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-28 00:15:00;10;1;0;1;16;0;0;0;0;0;0;0;0
2019-10-28 00:30:00;4;0;1;1;12;0;0;0;0;0;0;0;0
2019-10-28 00:45:00;5;0;0;0;11;0;0;0;0;0;0;0;0
2019-10-28 01:00:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-28 01:15:00;11;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-28 01:30:00;4;0;0;0;2;0;0;0;0;0;0;0;0
2019-10-28 01:45:00;9;0;0;0;3;0;0;0;0;0;0;0;0
2019-10-28 02:00:00;9;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-28 02:15:00;3;0;0;0;3;0;0;0;0;0;0;0;0
2019-10-28 02:30:00;4;1;0;0;7;0;0;0;0;0;0;0;0
2019-10-28 02:45:00;8;0;0;0;2;0;0;0;0;0;0;0;0
2019-10-28 03:00:00;5;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-28 03:15:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-28 03:30:00;4;0;0;0;9;1;0;0;0;0;0;0;0
2019-10-28 03:45:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-28 04:00:00;15;0;0;1;10;0;0;0;0;0;0;0;0
2019-10-28 04:15:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-28 04:30:00;9;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-28 04:45:00;13;1;0;1;15;0;0;0;0;0;0;0;0
2019-10-28 05:00:00;32;1;0;3;18;0;0;0;0;0;0;0;0
2019-10-28 05:15:00;39;0;0;5;38;0;0;0;0;0;0;0;0
2019-10-28 05:30:00;64;0;1;6;52;0;0;0;0;0;0;0;0
2019-10-28 05:45:00;79;1;3;2;71;0;0;0;0;0;0;0;0
2019-10-28 06:00:00;86;4;5;2;84;0;0;0;0;0;0;0;0
2019-10-28 06:15:00;109;5;2;7;84;0;0;0;0;0;0;0;0
2019-10-28 06:30:00;133;1;3;3;131;1;0;2;0;0;0;0;0
2019-10-28 06:45:00;124;8;8;9;125;0;0;7;4;0;0;0;0
2019-10-28 07:00:00;152;7;7;12;124;0;0;0;21;0;0;0;0
2019-10-28 07:15:00;153;11;5;11;127;1;0;0;6;0;0;0;0
2019-10-28 07:30:00;176;8;8;10;128;0;0;0;46;0;0;0;0
2019-10-28 07:45:00;160;14;5;16;147;0;0;0;1;0;0;0;0
2019-10-28 08:00:00;147;7;7;9;108;1;0;1;31;0;0;0;0
2019-10-28 08:15:00;177;8;7;11;128;1;0;0;3;0;0;0;0
2019-10-28 08:30:00;133;7;13;10;110;0;1;3;4;0;0;0;0
2019-10-28 08:45:00;144;13;5;7;120;0;0;1;2;0;0;0;0
2019-10-28 09:00:00;129;13;10;16;124;4;2;0;6;0;0;0;0
2019-10-28 09:15:00;158;11;11;9;113;5;1;4;9;0;0;0;0
2019-10-28 09:30:00;187;7;10;14;130;2;2;0;3;0;0;0;0
2019-10-28 09:45:00;176;14;11;11;123;3;6;0;6;0;0;0;0
