DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-02-17 00:00:00;0;1;6;1;0;8;1;0;9;0;0;0;0;0;0;0;0
2020-02-17 00:15:00;1;8;2;0;1;3;0;1;4;1;1;1;0;0;0;0;0
2020-02-17 00:30:00;2;9;4;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-02-17 00:45:00;0;10;5;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-02-17 01:00:00;1;2;1;0;0;8;0;0;8;1;0;0;0;0;0;0;0
2020-02-17 01:15:00;0;6;1;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-02-17 01:30:00;0;5;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-02-17 01:45:00;0;5;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-02-17 02:00:00;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-02-17 02:15:00;0;3;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-02-17 02:30:00;3;6;3;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;1;1;1;1;0;5;1;0;5;3;0;0;0;0;0;0;0
2020-02-17 03:00:00;0;4;1;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-02-17 03:15:00;2;10;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-02-17 03:30:00;0;3;1;0;0;8;0;0;7;2;0;0;0;0;0;0;0
2020-02-17 03:45:00;0;1;3;2;3;3;2;0;4;3;0;0;0;0;0;0;0
2020-02-17 04:00:00;0;4;0;0;0;3;0;0;3;1;1;4;0;0;0;0;0
2020-02-17 04:15:00;0;10;4;0;0;2;0;0;1;0;0;2;0;0;0;0;0
2020-02-17 04:30:00;2;9;3;0;0;8;0;0;8;2;0;0;0;0;0;0;0
2020-02-17 04:45:00;0;10;1;0;0;9;0;0;10;0;0;1;0;0;0;0;0
2020-02-17 05:00:00;1;20;8;1;0;6;1;0;8;1;1;1;0;0;0;0;0
2020-02-17 05:15:00;2;17;16;1;1;15;1;1;15;2;1;5;0;0;0;0;0
2020-02-17 05:30:00;3;35;14;1;0;37;2;0;36;3;1;3;0;0;0;0;0
2020-02-17 05:45:00;14;51;17;5;0;55;6;0;55;6;2;6;0;0;0;0;0
2020-02-17 06:00:00;7;36;11;3;1;63;3;0;63;6;1;2;0;0;0;0;0
2020-02-17 06:15:00;7;44;29;2;2;72;2;1;70;2;3;3;0;0;0;0;0
2020-02-17 06:30:00;3;49;32;7;3;126;8;2;127;7;4;6;0;0;0;0;0
2020-02-17 06:45:00;15;66;27;12;4;152;15;3;155;18;7;3;0;0;0;0;0
2020-02-17 07:00:00;9;67;45;10;3;144;11;2;143;12;2;4;0;0;0;0;0
2020-02-17 07:15:00;9;76;47;7;4;185;7;4;181;15;3;8;0;0;0;0;0
2020-02-17 07:30:00;15;80;52;13;6;181;16;4;177;16;5;5;0;0;0;0;0
2020-02-17 07:45:00;10;67;56;20;13;167;23;12;154;33;9;13;0;0;0;0;0
2020-02-17 08:00:00;9;63;50;13;5;155;16;5;162;18;6;10;0;0;0;0;0
2020-02-17 08:15:00;6;67;42;10;2;149;9;1;153;10;9;6;2;0;0;0;0
2020-02-17 08:30:00;6;51;35;5;6;132;7;3;134;6;7;7;0;0;0;0;0
2020-02-17 08:45:00;1;52;39;4;2;115;6;2;117;7;5;6;0;0;0;0;0
2020-02-17 09:00:00;5;64;36;4;3;113;6;3;116;7;3;5;0;0;0;0;0
2020-02-17 09:15:00;9;66;43;3;1;79;5;0;78;3;6;9;0;0;0;0;0
2020-02-17 09:30:00;5;60;31;6;4;72;8;2;71;8;4;8;0;0;0;0;0
2020-02-17 09:45:00;9;62;35;4;3;89;6;2;90;5;3;8;0;0;0;0;0
2020-02-17 10:00:00;9;65;36;4;2;61;7;0;63;3;3;9;0;0;0;0;0
2020-02-17 10:15:00;8;65;31;5;5;61;7;2;67;5;6;6;0;0;0;0;0
2020-02-17 10:30:00;11;64;40;4;1;50;6;1;56;4;7;7;0;0;0;0;0
2020-02-17 10:45:00;11;66;48;4;1;55;8;1;57;4;2;7;0;0;0;0;0
2020-02-17 11:00:00;15;62;35;2;0;49;3;1;54;3;7;6;0;0;0;0;0
2020-02-17 11:15:00;7;82;42;2;1;54;2;1;54;2;7;8;1;0;0;0;0
2020-02-17 11:30:00;6;76;59;5;5;59;7;2;60;5;4;6;2;0;0;0;0
2020-02-17 11:45:00;14;73;34;3;3;68;7;3;67;5;7;5;0;0;0;0;0
2020-02-17 12:00:00;9;89;40;2;2;55;4;2;57;3;7;5;0;0;0;0;0
2020-02-17 12:15:00;11;80;53;6;1;48;5;1;51;4;3;9;2;0;0;0;0
2020-02-17 12:30:00;13;76;47;4;3;65;5;1;70;1;4;6;0;0;0;0;0
2020-02-17 12:45:00;13;76;48;4;2;61;4;1;66;2;5;3;2;0;0;0;0
2020-02-17 13:00:00;7;83;41;3;0;37;4;0;42;2;5;5;0;0;0;0;0
