DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-21 00:00:00;6;19;5;1;1;10;7
2020-07-21 00:15:00;8;13;5;3;1;5;11
2020-07-21 00:30:00;5;20;7;2;4;5;8
2020-07-21 00:45:00;2;11;2;1;2;7;4
2020-07-21 01:00:00;10;19;4;1;4;3;8
2020-07-21 01:15:00;4;5;2;0;12;3;5
2020-07-21 01:30:00;3;8;3;4;9;8;9
2020-07-21 01:45:00;5;10;1;3;0;11;3
2020-07-21 02:00:00;1;4;0;0;2;7;6
2020-07-21 02:15:00;2;7;2;0;11;4;8
2020-07-21 02:30:00;4;7;1;0;53;0;5
2020-07-21 02:45:00;1;10;1;0;92;5;4
2020-07-21 03:00:00;1;3;1;0;4;5;9
2020-07-21 03:15:00;0;3;1;0;0;3;1
2020-07-21 03:30:00;5;3;1;0;0;3;4
2020-07-21 03:45:00;1;6;1;14;1;2;4
2020-07-21 04:00:00;4;10;1;5;1;5;3
2020-07-21 04:15:00;7;12;0;5;0;8;10
2020-07-21 04:30:00;5;14;2;2;0;7;7
2020-07-21 04:45:00;13;18;3;3;5;11;7
2020-07-21 05:00:00;32;50;2;11;3;19;23
2020-07-21 05:15:00;77;118;10;14;9;22;21
2020-07-21 05:30:00;85;126;24;0;11;26;37
2020-07-21 05:45:00;68;111;15;40;23;52;72
2020-07-21 06:00:00;46;93;12;41;19;62;90
2020-07-21 06:15:00;79;128;33;70;27;73;89
2020-07-21 06:30:00;116;185;41;71;27;64;70
2020-07-21 06:45:00;97;179;38;75;27;67;81
2020-07-21 07:00:00;109;172;50;107;38;72;84
2020-07-21 07:15:00;122;199;61;83;28;83;113
2020-07-21 07:30:00;141;200;77;96;70;87;118
2020-07-21 07:45:00;132;191;75;96;44;93;96
2020-07-21 08:00:00;141;198;67;86;38;74;111
2020-07-21 08:15:00;98;172;57;88;35;97;108
2020-07-21 08:30:00;82;185;64;91;33;86;107
2020-07-21 08:45:00;87;180;63;86;30;76;98
2020-07-21 09:00:00;83;190;70;68;37;79;114
2020-07-21 09:15:00;77;168;51;80;18;82;109
2020-07-21 09:30:00;58;164;49;79;22;93;103
2020-07-21 09:45:00;71;170;69;78;16;87;91
2020-07-21 10:00:00;82;206;69;69;21;92;98
2020-07-21 10:15:00;81;186;57;76;25;108;111
2020-07-21 10:30:00;75;169;63;71;24;105;124
2020-07-21 10:45:00;76;170;63;75;23;81;104
2020-07-21 11:00:00;81;183;70;85;20;103;106
2020-07-21 11:15:00;80;204;66;65;34;96;116
2020-07-21 11:30:00;66;188;64;69;24;101;110
2020-07-21 11:45:00;68;160;62;62;30;100;113
2020-07-21 12:00:00;72;170;62;64;25;109;116
2020-07-21 12:15:00;80;174;67;0;20;95;108
2020-07-21 12:30:00;73;160;60;0;21;106;99
2020-07-21 12:45:00;87;194;59;0;23;88;111
2020-07-21 13:00:00;112;200;79;0;14;101;122
2020-07-21 13:15:00;120;197;61;0;23;107;120
2020-07-21 13:30:00;117;180;71;0;24;105;104
2020-07-21 13:45:00;99;178;62;0;16;109;130
2020-07-21 14:00:00;81;141;67;0;23;90;101
2020-07-21 14:15:00;
2020-07-21 14:30:00;
2020-07-21 14:45:00;
2020-07-21 15:00:00;
2020-07-21 15:15:00;12;23;11;18;5;19;19
2020-07-21 15:30:00;82;201;61;87;24;127;114
2020-07-21 15:45:00;75;179;83;85;28;123;153
2020-07-21 16:00:00;110;199;93;101;20;135;138
2020-07-21 16:15:00;104;192;99;77;19;138;144
2020-07-21 16:30:00;105;200;86;89;39;147;138
2020-07-21 16:45:00;96;186;90;82;15;132;154
2020-07-21 17:00:00;142;218;92;84;23;142;147
2020-07-21 17:15:00;97;190;81;86;16;130;150
2020-07-21 17:30:00;92;211;94;95;30;134;136
2020-07-21 17:45:00;100;194;82;72;21;128;147
2020-07-21 18:00:00;92;175;87;71;12;126;135
2020-07-21 18:15:00;89;213;82;72;24;108;125
2020-07-21 18:30:00;82;166;55;59;19;112;117
2020-07-21 18:45:00;62;151;67;54;9;95;104
2020-07-21 19:00:00;68;151;57;61;20;81;83
2020-07-21 19:15:00;66;151;57;46;18;106;101
2020-07-21 19:30:00;52;151;62;58;12;69;89
2020-07-21 19:45:00;48;117;47;35;12;69;85
2020-07-21 20:00:00;56;130;54;33;13;79;82
2020-07-21 20:15:00;46;87;30;33;10;73;72
2020-07-21 20:30:00;53;112;32;28;10;59;56
2020-07-21 20:45:00;57;121;31;21;5;45;59
2020-07-21 21:00:00;71;116;17;33;7;52;62
2020-07-21 21:15:00;84;130;27;30;5;46;49
2020-07-21 21:30:00;55;103;24;25;9;45;50
2020-07-21 21:45:00;26;81;32;32;8;56;81
2020-07-21 22:00:00;26;80;22;32;6;76;101
2020-07-21 22:15:00;29;85;24;21;6;51;69
2020-07-21 22:30:00;27;74;26;22;5;35;42
2020-07-21 22:45:00;24;65;22;12;6;33;33
2020-07-21 23:00:00;15;58;20;13;4;19;18
2020-07-21 23:15:00;16;39;12;7;3;17;26
2020-07-21 23:30:00;10;37;13;4;1;13;27
