DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-12-17 00:00:00;5;9;2;4;2;12;3;3;0;2;2
2019-12-17 00:15:00;9;6;2;4;2;11;7;2;1;3;1
2019-12-17 00:30:00;4;3;2;3;1;12;9;1;1;4;0
2019-12-17 00:45:00;4;2;1;0;0;6;6;1;1;4;1
2019-12-17 01:00:00;7;3;0;1;0;7;4;0;2;2;0
2019-12-17 01:15:00;6;6;0;5;4;9;7;2;5;3;0
2019-12-17 01:30:00;2;1;0;0;0;1;1;0;3;3;0
2019-12-17 01:45:00;11;5;1;2;2;4;0;0;0;4;2
2019-12-17 02:00:00;7;8;1;0;0;6;5;3;1;1;0
2019-12-17 02:15:00;8;1;1;0;0;5;3;1;2;1;0
2019-12-17 02:30:00;4;3;0;0;1;7;4;0;1;2;1
2019-12-17 02:45:00;4;6;1;1;2;7;3;0;0;4;3
2019-12-17 03:00:00;6;4;0;1;0;6;7;1;0;0;0
2019-12-17 03:15:00;7;8;0;1;1;4;3;1;0;1;0
2019-12-17 03:30:00;3;3;1;2;1;7;6;1;0;1;1
2019-12-17 03:45:00;11;10;4;1;0;11;2;0;0;2;1
2019-12-17 04:00:00;13;9;1;1;2;4;6;2;2;2;1
2019-12-17 04:15:00;6;7;1;4;3;9;4;2;2;4;0
2019-12-17 04:30:00;13;10;2;3;6;16;4;0;1;1;1
2019-12-17 04:45:00;23;11;2;8;8;33;18;5;3;6;5
2019-12-17 05:00:00;26;22;5;9;4;51;41;2;2;5;3
2019-12-17 05:15:00;25;26;5;12;7;86;86;3;7;12;3
2019-12-17 05:30:00;41;48;12;35;20;99;107;2;3;21;8
2019-12-17 05:45:00;68;76;26;26;19;103;120;7;14;23;9
2019-12-17 06:00:00;85;91;17;37;11;107;144;2;7;23;8
2019-12-17 06:15:00;69;77;14;46;24;109;128;7;12;25;9
2019-12-17 06:30:00;81;73;22;56;28;104;139;12;23;37;13
2019-12-17 06:45:00;65;75;23;62;17;112;134;18;19;38;9
2019-12-17 07:00:00;67;65;15;77;14;126;148;24;14;32;12
2019-12-17 07:15:00;82;77;21;131;22;121;146;26;21;42;10
2019-12-17 07:30:00;74;83;22;100;21;120;138;44;34;45;18
2019-12-17 07:45:00;76;101;27;85;24;100;114;32;44;40;11
2019-12-17 08:00:00;70;89;22;88;18;115;132;28;39;43;17
2019-12-17 08:15:00;76;79;19;74;29;113;143;27;31;51;18
2019-12-17 08:30:00;82;79;20;79;23;92;118;20;34;39;16
2019-12-17 08:45:00;79;77;21;66;18;97;127;24;29;44;20
2019-12-17 09:00:00;74;87;26;53;18;77;104;20;24;36;13
2019-12-17 09:15:00;79;68;20;76;23;94;115;35;24;58;35
2019-12-17 09:30:00;88;88;29;108;27;89;105;24;18;42;18
2019-12-17 09:45:00;63;85;22;63;24;77;96;15;31;59;31
2019-12-17 10:00:00;89;98;22;78;15;81;86;25;32;57;24
2019-12-17 10:15:00;86;99;34;60;15;74;102;14;30;54;27
2019-12-17 10:30:00;92;107;21;63;18;82;97;31;35;52;22
2019-12-17 10:45:00;92;108;24;57;19;97;88;31;32;61;28
2019-12-17 11:00:00;94;131;36;66;22;89;97;23;37;61;27
2019-12-17 11:15:00;100;102;26;68;20;87;86;19;39;69;37
2019-12-17 11:30:00;90;105;25;46;11;61;78;19;36;66;27
2019-12-17 11:45:00;99;131;27;52;17;78;99;16;26;59;28
2019-12-17 12:00:00;96;123;39;46;15;78;82;22;50;70;17
2019-12-17 12:15:00;94;114;31;44;14;91;85;24;30;58;21
2019-12-17 12:30:00;112;138;34;43;19;79;78;26;22;58;20
2019-12-17 12:45:00;106;124;26;32;51;82;92;24;35;53;19
2019-12-17 13:00:00;102;125;28;40;25;87;82;26;34;63;22
2019-12-17 13:15:00;104;123;35;59;17;98;113;16;42;76;28
2019-12-17 13:30:00;114;142;38;59;22;114;119;19;23;68;26
2019-12-17 13:45:00;122;133;26;48;12;87;93;26;37;62;20
2019-12-17 14:00:00;118;144;36;70;30;90;103;38;27;58;20
2019-12-17 14:15:00;172;198;28;57;16;95;91;25;27;58;13
2019-12-17 14:30:00;154;202;39;67;22;80;70;23;35;59;21
2019-12-17 14:45:00;141;182;33;74;20;77;77;28;31;78;30
2019-12-17 15:00:00;149;177;37;78;14;89;95;28;34;56;19
2019-12-17 15:15:00;159;191;34;81;11;84;87;27;57;73;32
2019-12-17 15:30:00;160;192;39;62;29;93;73;33;44;69;29
2019-12-17 15:45:00;179;204;29;62;18;98;100;31;59;58;26
2019-12-17 16:00:00;163;186;44;63;23;86;85;32;44;79;24
2019-12-17 16:15:00;176;184;30;75;17;94;98;28;58;94;32
2019-12-17 16:30:00;175;195;30;86;16;98;100;40;45;82;25
2019-12-17 16:45:00;159;170;41;73;27;101;90;36;45;72;19
2019-12-17 17:00:00;159;178;32;76;23;96;88;46;48;84;26
2019-12-17 17:15:00;159;169;46;71;15;116;102;44;32;69;25
2019-12-17 17:30:00;170;178;38;64;23;86;101;41;42;65;23
2019-12-17 17:45:00;126;139;22;65;29;90;79;33;41;72;32
2019-12-17 18:00:00;104;136;33;58;18;81;81;27;26;69;28
2019-12-17 18:15:00;125;130;17;60;14;79;56;31;24;75;28
2019-12-17 18:30:00;110;124;16;55;18;67;59;26;31;54;12
2019-12-17 18:45:00;97;102;22;42;8;68;62;13;30;54;15
2019-12-17 19:00:00;75;90;27;113;13;65;50;11;19;43;14
2019-12-17 19:15:00;86;85;26;34;8;58;52;19;20;51;13
2019-12-17 19:30:00;59;55;15;24;8;43;40;10;18;41;10
2019-12-17 19:45:00;65;61;25;14;14;36;31;17;16;43;18
2019-12-17 20:00:00;70;76;20;23;7;52;46;11;15;51;13
2019-12-17 20:15:00;63;65;28;26;1;42;31;10;15;33;11
2019-12-17 20:30:00;48;39;25;23;9;32;30;7;8;32;6
2019-12-17 20:45:00;40;25;17;18;5;38;33;7;14;25;6
2019-12-17 21:00:00;41;39;9;17;4;58;46;8;12;21;4
2019-12-17 21:15:00;44;42;11;18;3;40;40;8;7;23;10
2019-12-17 21:30:00;52;49;8;12;4;43;31;3;7;27;5
2019-12-17 21:45:00;68;73;22;14;4;42;20;5;8;28;4
2019-12-17 22:00:00;81;70;11;9;3;38;28;6;5;23;5
2019-12-17 22:15:00;51;38;12;13;5;33;22;9;6;27;7
2019-12-17 22:30:00;34;21;7;7;5;24;9;4;8;12;2
2019-12-17 22:45:00;23;19;8;5;3;16;13;8;3;11;1
2019-12-17 23:00:00;26;29;9;9;2;16;15;1;7;12;1
2019-12-17 23:15:00;26;14;4;6;1;21;11;2;4;15;6
2019-12-17 23:30:00;18;13;1;4;2;14;12;2;3;5;3
