DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-12-20 00:00:00;0;0;0;0;0
2020-12-20 00:15:00;2;2;3;8;0
2020-12-20 00:30:00;0;0;0;0;0
2020-12-20 00:45:00;0;0;0;0;0
2020-12-20 01:00:00;0;0;0;1;0
2020-12-20 01:15:00;0;0;0;0;0
2020-12-20 01:30:00;0;0;0;1;0
2020-12-20 01:45:00;0;0;0;0;0
2020-12-20 02:00:00;0;0;0;0;1
2020-12-20 02:15:00;0;0;0;0;0
2020-12-20 02:30:00;0;0;0;0;0
2020-12-20 02:45:00;0;0;0;0;0
2020-12-20 03:00:00;0;0;0;0;0
2020-12-20 03:15:00;0;0;0;0;0
2020-12-20 03:30:00;0;0;0;0;0
2020-12-20 03:45:00;0;0;0;0;0
2020-12-20 04:00:00;0;0;0;0;0
2020-12-20 04:15:00;3;2;2;3;1
2020-12-20 04:30:00;0;0;0;0;0
2020-12-20 04:45:00;1;0;0;0;0
2020-12-20 05:00:00;0;1;0;2;0
2020-12-20 05:15:00;2;2;2;1;4
2020-12-20 05:30:00;0;0;1;1;1
2020-12-20 05:45:00;0;0;0;2;3
2020-12-20 06:00:00;2;0;0;1;4
2020-12-20 06:15:00;1;2;2;2;4
2020-12-20 06:30:00;1;0;1;4;4
2020-12-20 06:45:00;0;0;0;3;1
2020-12-20 07:00:00;1;1;1;5;0
2020-12-20 07:15:00;1;1;2;3;1
2020-12-20 07:30:00;0;1;0;2;2
2020-12-20 07:45:00;3;1;1;1;3
2020-12-20 08:00:00;2;1;0;2;2
2020-12-20 08:15:00;0;0;1;2;5
2020-12-20 08:30:00;2;2;0;2;8
2020-12-20 08:45:00;5;0;0;2;10
2020-12-20 09:00:00;6;1;2;7;8
2020-12-20 09:15:00;5;4;2;6;7
2020-12-20 09:30:00;7;2;1;8;9
2020-12-20 09:45:00;8;1;4;8;17
2020-12-20 10:00:00;6;2;3;5;10
2020-12-20 10:15:00;11;6;1;7;19
2020-12-20 10:30:00;10;4;2;7;23
2020-12-20 10:45:00;13;1;3;8;26
2020-12-20 11:00:00;8;3;3;13;25
2020-12-20 11:15:00;20;2;1;8;7
2020-12-20 11:30:00;12;3;4;6;19
2020-12-20 11:45:00;23;6;4;8;22
2020-12-20 12:00:00;26;5;5;14;21
2020-12-20 12:15:00;9;4;9;8;19
2020-12-20 12:30:00;22;5;7;13;28
2020-12-20 12:45:00;11;5;3;6;32
2020-12-20 13:00:00;11;6;3;11;31
2020-12-20 13:15:00;12;4;3;5;29
2020-12-20 13:30:00;21;4;2;11;24
2020-12-20 13:45:00;33;2;5;17;40
2020-12-20 14:00:00;18;2;4;11;36
2020-12-20 14:15:00;16;2;5;16;32
2020-12-20 14:30:00;24;9;8;9;44
2020-12-20 14:45:00;16;2;3;9;37
2020-12-20 15:00:00;17;4;2;9;31
2020-12-20 15:15:00;14;1;4;8;27
2020-12-20 15:30:00;19;2;5;14;34
2020-12-20 15:45:00;23;3;6;11;36
2020-12-20 16:00:00;22;3;8;11;38
2020-12-20 16:15:00;18;3;5;11;23
2020-12-20 16:30:00;27;7;3;10;24
2020-12-20 16:45:00;24;2;6;13;19
2020-12-20 17:00:00;18;3;4;10;38
2020-12-20 17:15:00;18;2;5;18;30
2020-12-20 17:30:00;14;6;4;12;30
2020-12-20 17:45:00;13;2;5;9;22
2020-12-20 18:00:00;8;1;6;14;27
2020-12-20 18:15:00;12;2;4;7;11
2020-12-20 18:30:00;14;9;3;8;18
2020-12-20 18:45:00;6;1;6;10;15
2020-12-20 19:00:00;12;3;2;10;18
2020-12-20 19:15:00;12;6;2;8;13
2020-12-20 19:30:00;9;5;5;7;8
2020-12-20 19:45:00;10;1;1;11;20
2020-12-20 20:00:00;4;2;3;8;11
2020-12-20 20:15:00;5;1;2;5;13
2020-12-20 20:30:00;13;1;2;7;14
2020-12-20 20:45:00;14;3;1;11;15
2020-12-20 21:00:00;3;2;3;7;8
2020-12-20 21:15:00;3;0;1;3;2
2020-12-20 21:30:00;4;0;1;2;2
2020-12-20 21:45:00;1;1;0;0;6
2020-12-20 22:00:00;4;3;2;4;2
2020-12-20 22:15:00;1;0;0;3;2
2020-12-20 22:30:00;0;0;0;4;1
2020-12-20 22:45:00;0;0;0;0;1
2020-12-20 23:00:00;4;2;2;1;1
2020-12-20 23:15:00;0;0;0;0;2
2020-12-20 23:30:00;1;0;0;2;0
2020-12-20 23:45:00;0;0;0;0;0
