DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-25 00:00:00;19;13;10;4;2;18;8;2;4
2020-07-25 00:15:00;20;12;16;4;4;16;21;0;1
2020-07-25 00:30:00;11;11;9;3;3;16;9;0;1
2020-07-25 00:45:00;27;14;8;5;3;20;5;0;2
2020-07-25 01:00:00;13;9;15;6;3;25;12;1;4
2020-07-25 01:15:00;16;8;14;0;0;14;6;1;1
2020-07-25 01:30:00;7;9;9;3;2;8;5;2;4
2020-07-25 01:45:00;5;7;7;2;1;9;5;2;2
2020-07-25 02:00:00;6;5;6;4;5;11;11;1;1
2020-07-25 02:15:00;7;10;10;4;2;5;7;2;3
2020-07-25 02:30:00;2;6;3;1;1;7;4;0;0
2020-07-25 02:45:00;4;7;6;2;2;6;2;1;2
2020-07-25 03:00:00;9;5;1;0;0;7;4;0;1
2020-07-25 03:15:00;10;8;9;4;1;9;9;2;4
2020-07-25 03:30:00;3;2;4;2;1;1;2;0;0
2020-07-25 03:45:00;6;9;6;2;2;3;3;1;1
2020-07-25 04:00:00;5;5;2;2;2;11;3;0;1
2020-07-25 04:15:00;3;5;5;3;0;5;13;1;2
2020-07-25 04:30:00;3;2;4;3;0;6;4;0;0
2020-07-25 04:45:00;6;8;5;3;2;6;3;0;0
2020-07-25 05:00:00;7;4;6;0;0;6;4;0;0
2020-07-25 05:15:00;10;9;13;1;0;9;9;1;3
2020-07-25 05:30:00;13;11;16;10;1;14;14;2;1
2020-07-25 05:45:00;13;10;15;3;1;26;14;2;1
2020-07-25 06:00:00;12;7;17;3;1;30;18;0;4
2020-07-25 06:15:00;18;12;16;4;10;32;24;1;1
2020-07-25 06:30:00;15;10;12;3;0;21;12;2;3
2020-07-25 06:45:00;31;9;12;2;1;22;12;0;3
2020-07-25 07:00:00;16;5;15;7;8;36;14;5;7
2020-07-25 07:15:00;23;19;21;4;7;26;23;6;4
2020-07-25 07:30:00;26;26;26;1;6;34;27;4;6
2020-07-25 07:45:00;37;33;31;8;9;32;17;4;6
2020-07-25 08:00:00;21;14;27;2;5;46;32;6;8
2020-07-25 08:15:00;31;30;26;8;9;53;26;4;10
2020-07-25 08:30:00;46;28;46;10;10;66;33;5;12
2020-07-25 08:45:00;52;57;72;19;11;78;48;16;15
2020-07-25 09:00:00;57;62;50;14;17;70;43;14;16
2020-07-25 09:15:00;47;51;56;16;16;78;58;13;16
2020-07-25 09:30:00;71;44;51;8;16;87;56;12;16
2020-07-25 09:45:00;68;64;60;14;12;69;61;12;18
2020-07-25 10:00:00;56;57;59;17;12;92;54;10;17
2020-07-25 10:15:00;63;77;74;21;11;81;71;14;13
2020-07-25 10:30:00;84;88;80;24;12;89;68;9;24
2020-07-25 10:45:00;81;82;72;20;16;94;79;15;27
2020-07-25 11:00:00;84;89;88;13;12;107;79;15;21
2020-07-25 11:15:00;97;81;80;28;8;99;66;14;20
2020-07-25 11:30:00;94;107;78;30;13;93;68;16;19
2020-07-25 11:45:00;93;92;79;22;13;95;111;14;24
2020-07-25 12:00:00;97;67;76;18;10;100;74;12;17
2020-07-25 12:15:00;86;79;79;19;10;108;91;10;26
2020-07-25 12:30:00;70;91;62;21;18;104;75;16;22
2020-07-25 12:45:00;97;91;74;26;15;93;76;9;15
2020-07-25 13:00:00;107;83;73;20;8;83;81;11;16
2020-07-25 13:15:00;62;86;89;15;14;76;150;10;15
2020-07-25 13:30:00;77;79;69;13;22;78;78;8;19
2020-07-25 13:45:00;75;97;87;19;12;104;85;15;22
2020-07-25 14:00:00;112;108;108;18;13;102;101;19;23
2020-07-25 14:15:00;76;78;67;17;12;109;77;9;14
2020-07-25 14:30:00;76;89;70;25;9;99;59;9;21
2020-07-25 14:45:00;91;98;77;23;14;92;71;17;18
2020-07-25 15:00:00;71;85;76;15;15;95;72;9;17
2020-07-25 15:15:00;85;84;74;22;11;107;77;12;12
2020-07-25 15:30:00;87;96;87;27;16;109;78;16;17
2020-07-25 15:45:00;73;103;63;20;14;90;65;7;8
2020-07-25 16:00:00;74;103;63;11;12;88;58;54;20
2020-07-25 16:15:00;84;92;67;20;13;77;66;15;20
2020-07-25 16:30:00;89;90;71;17;12;85;69;10;18
2020-07-25 16:45:00;83;86;52;20;12;89;58;18;20
2020-07-25 17:00:00;78;86;56;19;20;95;72;29;33
2020-07-25 17:15:00;92;104;76;18;12;91;55;9;13
2020-07-25 17:30:00;79;85;55;21;12;83;68;20;25
2020-07-25 17:45:00;87;94;55;20;15;74;60;15;15
2020-07-25 18:00:00;74;79;52;15;12;82;48;14;27
2020-07-25 18:15:00;67;84;61;19;15;78;58;11;15
2020-07-25 18:30:00;76;67;53;16;16;63;50;16;22
2020-07-25 18:45:00;86;69;47;18;15;76;33;18;22
2020-07-25 19:00:00;72;81;50;19;12;74;28;13;17
2020-07-25 19:15:00;62;49;39;14;13;66;25;5;30
2020-07-25 19:30:00;65;67;47;26;15;63;35;7;21
2020-07-25 19:45:00;61;92;61;25;21;62;42;6;10
2020-07-25 20:00:00;51;54;42;14;14;66;27;9;10
2020-07-25 20:15:00;55;46;38;14;16;43;22;12;14
2020-07-25 20:30:00;28;45;60;11;14;48;30;6;10
2020-07-25 20:45:00;46;59;35;11;17;42;19;5;10
2020-07-25 21:00:00;43;40;28;12;7;39;32;9;8
2020-07-25 21:15:00;37;44;34;17;10;40;27;4;8
2020-07-25 21:30:00;39;41;28;6;4;42;24;7;11
2020-07-25 21:45:00;43;47;31;15;13;39;17;5;11
2020-07-25 22:00:00;33;45;27;12;6;43;19;5;9
2020-07-25 22:15:00;33;41;36;16;11;53;26;4;6
2020-07-25 22:30:00;28;30;23;14;9;36;26;5;8
2020-07-25 22:45:00;24;28;24;7;8;22;21;1;5
2020-07-25 23:00:00;29;27;38;12;4;43;24;3;7
2020-07-25 23:15:00;26;32;35;9;9;35;27;4;3
2020-07-25 23:30:00;30;26;14;5;1;29;14;2;5
2020-07-25 23:45:00;30;18;16;5;3;24;17;4;4
