DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2019-11-01 00:00:00;12;0;10;9;0;0;0;0;0;0;0;0
2019-11-01 00:15:00;8;0;13;9;0;0;0;0;0;0;0;0
2019-11-01 00:30:00;16;0;8;7;0;0;0;0;0;0;0;0
2019-11-01 00:45:00;21;0;11;3;0;0;0;0;0;0;0;0
2019-11-01 01:00:00;10;0;14;5;0;0;0;0;0;0;0;0
2019-11-01 01:15:00;5;0;7;4;0;0;0;0;0;0;0;0
2019-11-01 01:30:00;5;0;10;5;0;0;0;0;0;0;0;0
2019-11-01 01:45:00;7;0;7;5;0;0;0;0;0;0;0;0
2019-11-01 02:00:00;12;0;8;5;0;0;0;0;0;0;0;0
2019-11-01 02:15:00;8;0;2;1;0;0;0;0;0;0;0;0
2019-11-01 02:30:00;8;0;11;7;0;0;0;0;0;0;0;0
2019-11-01 02:45:00;7;0;7;3;0;0;0;0;0;0;0;0
2019-11-01 03:00:00;3;0;5;3;0;0;0;0;0;0;0;0
2019-11-01 03:15:00;10;0;5;0;0;0;0;0;0;0;0;0
2019-11-01 03:30:00;9;0;7;4;0;0;0;0;0;0;0;0
2019-11-01 03:45:00;4;0;4;3;0;0;0;0;0;0;0;0
2019-11-01 04:00:00;8;0;3;1;0;0;0;0;0;0;0;0
2019-11-01 04:15:00;7;0;3;3;0;0;0;0;0;0;0;0
2019-11-01 04:30:00;7;0;3;6;0;0;0;0;0;0;0;0
2019-11-01 04:45:00;5;0;8;0;0;0;0;0;0;0;0;0
2019-11-01 05:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2019-11-01 05:15:00;6;0;9;3;0;0;0;0;0;0;0;0
2019-11-01 05:30:00;9;0;10;2;0;0;0;0;0;0;0;0
2019-11-01 05:45:00;10;0;9;2;0;0;0;0;0;0;0;0
2019-11-01 06:00:00;18;0;6;2;0;0;1;0;0;0;0;0
2019-11-01 06:15:00;15;0;8;3;0;0;0;0;0;0;0;0
2019-11-01 06:30:00;8;0;3;4;0;0;0;0;0;0;0;0
2019-11-01 06:45:00;7;0;7;2;0;0;6;0;0;0;0;0
