DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-12-24 00:00:00;6;2;0;0;0;0;0
2020-12-24 00:15:00;3;3;0;0;0;0;0
2020-12-24 00:30:00;4;5;0;0;0;0;0
2020-12-24 00:45:00;3;1;0;0;0;0;0
2020-12-24 01:00:00;4;0;0;0;0;0;0
2020-12-24 01:15:00;8;3;1;1;0;0;0
2020-12-24 01:30:00;4;6;0;0;0;0;0
2020-12-24 01:45:00;4;3;0;0;0;0;0
2020-12-24 02:00:00;5;3;0;0;0;0;0
2020-12-24 02:15:00;2;5;0;0;0;0;0
2020-12-24 02:30:00;3;6;0;0;0;0;0
2020-12-24 02:45:00;4;6;0;0;0;0;0
2020-12-24 03:00:00;7;3;0;0;0;0;0
2020-12-24 03:15:00;2;5;0;0;0;0;0
2020-12-24 03:30:00;2;10;0;0;0;0;0
2020-12-24 03:45:00;7;6;0;0;0;0;0
2020-12-24 04:00:00;4;5;0;0;0;0;0
2020-12-24 04:15:00;4;6;0;0;0;0;0
2020-12-24 04:30:00;5;7;0;0;0;0;0
2020-12-24 04:45:00;4;7;0;0;0;0;0
2020-12-24 05:00:00;9;13;0;0;0;0;0
2020-12-24 05:15:00;9;10;0;0;0;0;0
2020-12-24 05:30:00;45;24;0;0;0;0;0
2020-12-24 05:45:00;33;11;1;1;0;0;0
2020-12-24 06:00:00;31;15;0;0;0;0;0
2020-12-24 06:15:00;18;15;1;1;0;0;0
2020-12-24 06:30:00;34;35;2;2;0;0;0
2020-12-24 06:45:00;41;35;1;1;0;0;0
2020-12-24 07:00:00;25;24;3;3;1;0;0
2020-12-24 07:15:00;33;35;4;4;0;0;0
2020-12-24 07:30:00;50;32;2;2;0;0;0
2020-12-24 07:45:00;48;35;4;4;0;0;0
2020-12-24 08:00:00;48;35;5;5;1;0;0
2020-12-24 08:15:00;40;48;3;3;1;0;0
2020-12-24 08:30:00;48;46;4;4;0;0;0
2020-12-24 08:45:00;65;57;7;7;2;0;0
2020-12-24 09:00:00;58;62;10;10;3;0;0
2020-12-24 09:15:00;82;66;4;4;1;0;0
2020-12-24 09:30:00;92;73;4;4;1;0;0
2020-12-24 09:45:00;96;83;9;9;2;0;0
2020-12-24 10:00:00;103;95;10;10;0;0;0
2020-12-24 10:15:00;95;109;4;4;6;0;0
2020-12-24 10:30:00;126;108;14;14;5;0;0
2020-12-24 10:45:00;123;110;13;13;20;0;0
2020-12-24 11:00:00;129;113;8;8;6;0;0
2020-12-24 11:15:00;112;105;8;8;5;0;0
2020-12-24 11:30:00;130;94;14;14;9;0;0
2020-12-24 11:45:00;122;129;11;11;4;0;0
2020-12-24 12:00:00;106;110;9;9;17;0;0
2020-12-24 12:15:00;119;117;8;8;9;0;0
2020-12-24 12:30:00;116;117;8;8;9;0;0
2020-12-24 12:45:00;114;112;11;11;9;0;0
2020-12-24 13:00:00;106;98;6;6;1;0;0
2020-12-24 13:15:00;113;100;9;9;2;0;0
2020-12-24 13:30:00;110;111;9;9;1;0;0
2020-12-24 13:45:00;103;88;9;9;0;0;0
2020-12-24 14:00:00;94;111;5;5;0;0;0
2020-12-24 14:15:00;94;101;4;4;0;0;0
2020-12-24 14:30:00;104;100;11;11;3;0;0
2020-12-24 14:45:00;99;110;8;8;1;0;0
2020-12-24 15:00:00;101;97;8;8;1;0;0
2020-12-24 15:15:00;81;92;11;11;1;0;0
2020-12-24 15:30:00;89;89;5;5;0;0;0
2020-12-24 15:45:00;93;70;5;5;3;0;0
2020-12-24 16:00:00;108;64;5;5;3;0;0
2020-12-24 16:15:00;81;62;3;3;1;0;0
2020-12-24 16:30:00;58;70;6;6;1;0;0
2020-12-24 16:45:00;62;67;7;7;3;0;0
2020-12-24 17:00:00;75;56;4;4;8;0;0
2020-12-24 17:15:00;67;73;7;7;0;0;0
2020-12-24 17:30:00;50;43;7;7;0;0;0
2020-12-24 17:45:00;48;34;2;2;0;0;0
2020-12-24 18:00:00;38;27;3;3;0;0;0
2020-12-24 18:15:00;41;31;0;0;0;0;0
2020-12-24 18:30:00;34;33;1;1;0;0;0
2020-12-24 18:45:00;31;25;1;1;0;0;0
2020-12-24 19:00:00;30;37;3;3;0;0;0
2020-12-24 19:15:00;36;34;0;0;0;0;0
2020-12-24 19:30:00;39;30;2;2;0;0;0
2020-12-24 19:45:00;52;51;2;2;0;0;0
2020-12-24 20:00:00;52;70;2;2;0;0;0
2020-12-24 20:15:00;68;84;4;4;0;0;0
2020-12-24 20:30:00;97;101;10;10;0;0;0
2020-12-24 20:45:00;105;119;10;10;0;0;0
2020-12-24 21:00:00;28;32;3;3;0;0;0
2020-12-24 21:15:00;15;12;0;0;0;0;0
2020-12-24 21:30:00;7;7;1;1;0;0;0
2020-12-24 21:45:00;9;11;0;0;0;0;0
2020-12-24 22:00:00;5;6;0;0;0;0;0
2020-12-24 22:15:00;3;4;0;0;0;0;0
2020-12-24 22:30:00;2;8;0;0;0;0;0
2020-12-24 22:45:00;7;4;1;1;0;0;0
2020-12-24 23:00:00;2;3;0;0;0;0;0
2020-12-24 23:15:00;3;4;0;0;0;0;0
2020-12-24 23:30:00;4;4;0;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
