DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-14 00:00:00;2;0;3;6;0;0;0;0
2019-11-14 00:15:00;1;0;1;8;0;0;0;0
2019-11-14 00:30:00;1;0;0;6;0;0;0;0
2019-11-14 00:45:00;1;1;0;5;1;0;0;0
2019-11-14 01:00:00;0;0;0;1;0;0;0;0
2019-11-14 01:15:00;3;2;1;1;0;0;0;0
2019-11-14 01:30:00;0;0;0;2;0;0;0;0
2019-11-14 01:45:00;1;0;1;1;0;0;0;0
2019-11-14 02:00:00;1;1;0;3;0;0;0;0
2019-11-14 02:15:00;1;0;0;1;0;0;0;0
2019-11-14 02:30:00;1;0;0;1;0;0;0;0
2019-11-14 02:45:00;1;1;0;3;0;0;0;0
2019-11-14 03:00:00;1;2;1;1;0;0;0;0
2019-11-14 03:15:00;1;0;0;2;0;0;0;0
2019-11-14 03:30:00;5;2;1;2;1;0;0;0
2019-11-14 03:45:00;2;0;0;2;1;0;0;0
2019-11-14 04:00:00;5;1;1;3;0;0;0;0
2019-11-14 04:15:00;12;1;0;1;0;0;0;0
2019-11-14 04:30:00;7;0;0;2;0;0;0;0
2019-11-14 04:45:00;10;1;0;4;0;0;0;0
2019-11-14 05:00:00;20;2;0;10;1;0;0;0
2019-11-14 05:15:00;32;9;3;16;1;0;0;0
2019-11-14 05:30:00;58;7;3;25;1;0;0;0
2019-11-14 05:45:00;56;8;2;26;7;0;0;0
2019-11-14 06:00:00;77;5;10;19;4;0;0;0
2019-11-14 06:15:00;101;9;12;32;3;0;0;0
2019-11-14 06:30:00;140;13;3;77;6;14;0;0
2019-11-14 06:45:00;163;18;10;80;17;5;0;0
2019-11-14 07:00:00;194;21;15;96;21;13;0;0
2019-11-14 07:15:00;237;24;21;100;26;29;0;0
2019-11-14 07:30:00;220;36;32;107;48;23;0;0
2019-11-14 07:45:00;205;40;42;126;53;9;0;0
2019-11-14 08:00:00;170;30;36;116;40;7;0;0
2019-11-14 08:15:00;141;35;38;120;31;11;0;0
2019-11-14 08:30:00;159;15;42;88;20;4;0;0
2019-11-14 08:45:00;114;23;35;75;22;6;0;0
2019-11-14 09:00:00;99;18;27;73;32;3;0;0
2019-11-14 09:15:00;111;22;27;72;25;9;0;0
2019-11-14 09:30:00;97;15;32;82;14;2;0;0
2019-11-14 09:45:00;82;13;32;82;14;0;0;0
2019-11-14 10:00:00;94;14;37;86;16;4;0;0
2019-11-14 10:15:00;87;17;32;91;19;0;0;0
