DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-07 00:00:00;3;0;0;11;0;0;0;0
2019-11-07 00:15:00;4;1;0;1;0;0;0;0
2019-11-07 00:30:00;6;0;1;4;1;0;0;0
2019-11-07 00:45:00;0;0;0;3;1;0;0;0
2019-11-07 01:00:00;2;0;0;1;0;0;0;0
2019-11-07 01:15:00;0;0;0;3;1;0;0;0
2019-11-07 01:30:00;2;2;0;2;1;0;0;0
2019-11-07 01:45:00;0;0;0;1;0;0;0;0
2019-11-07 02:00:00;0;1;0;1;0;0;0;0
2019-11-07 02:15:00;1;2;1;3;0;0;0;0
2019-11-07 02:30:00;2;0;0;1;0;0;0;0
2019-11-07 02:45:00;3;0;0;1;0;0;0;0
2019-11-07 03:00:00;1;0;0;0;0;0;0;0
2019-11-07 03:15:00;1;1;0;1;1;0;0;0
2019-11-07 03:30:00;2;2;1;2;0;0;0;0
2019-11-07 03:45:00;1;0;0;2;0;0;0;0
2019-11-07 04:00:00;3;1;0;1;0;0;0;0
2019-11-07 04:15:00;8;0;1;0;0;0;0;0
2019-11-07 04:30:00;3;1;0;2;0;0;0;0
2019-11-07 04:45:00;14;3;1;1;0;0;0;0
2019-11-07 05:00:00;16;4;1;3;4;0;0;0
2019-11-07 05:15:00;38;5;4;14;3;0;0;0
2019-11-07 05:30:00;57;10;2;24;2;0;0;0
2019-11-07 05:45:00;73;9;3;38;5;0;0;0
2019-11-07 06:00:00;69;6;9;21;5;0;0;0
2019-11-07 06:15:00;101;10;11;48;2;0;0;0
2019-11-07 06:30:00;143;18;6;60;8;10;0;0
2019-11-07 06:45:00;155;20;18;85;15;5;0;0
2019-11-07 07:00:00;177;16;14;84;33;12;0;0
2019-11-07 07:15:00;235;33;24;114;36;33;0;0
2019-11-07 07:30:00;229;30;30;119;53;4;0;0
2019-11-07 07:45:00;211;31;53;141;51;5;0;0
2019-11-07 08:00:00;169;33;40;107;51;6;0;0
