DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-03-15 00:00:00;9;3;1;8;9;17;12;5;5;6;4;1;1
2020-03-15 00:15:00;8;5;1;1;7;15;10;5;5;6;9;1;1
2020-03-15 00:30:00;13;0;1;2;5;14;9;10;6;12;10;1;1
2020-03-15 00:45:00;11;2;3;2;5;10;13;5;2;8;8;4;2
2020-03-15 01:00:00;6;1;3;6;11;8;8;5;3;5;5;1;2
2020-03-15 01:15:00;7;1;1;8;7;9;10;6;5;12;9;1;1
2020-03-15 01:30:00;4;4;5;3;1;7;3;2;2;10;6;0;5
2020-03-15 01:45:00;10;2;3;2;2;8;7;6;4;6;3;0;3
2020-03-15 02:00:00;7;3;0;2;2;7;4;4;3;4;4;2;0
2020-03-15 02:15:00;10;3;2;2;2;7;9;5;2;4;3;3;1
2020-03-15 02:30:00;6;1;0;1;0;5;7;4;0;5;7;1;0
2020-03-15 02:45:00;6;0;0;1;2;5;6;5;2;5;3;2;0
2020-03-15 03:00:00;7;3;2;2;1;3;7;4;1;3;7;3;2
2020-03-15 03:15:00;7;3;2;0;0;5;3;3;3;6;3;0;2
2020-03-15 03:30:00;1;1;0;0;1;4;4;0;0;2;3;1;0
2020-03-15 03:45:00;5;2;1;1;4;9;9;2;2;2;3;2;1
2020-03-15 04:00:00;6;0;6;0;1;4;5;3;1;1;2;1;5
2020-03-15 04:15:00;6;1;3;1;2;4;3;0;1;1;1;1;3
2020-03-15 04:30:00;0;0;0;4;0;3;3;1;0;1;1;0;0
2020-03-15 04:45:00;2;0;1;1;3;7;4;0;0;0;0;0;1
2020-03-15 05:00:00;2;1;3;3;2;6;5;1;0;0;0;0;3
2020-03-15 05:15:00;2;1;0;6;3;6;10;4;1;1;3;0;0
2020-03-15 05:30:00;5;2;1;3;1;4;2;2;2;2;0;0;1
2020-03-15 05:45:00;7;2;1;0;2;12;11;1;0;2;3;2;1
2020-03-15 06:00:00;3;4;2;3;1;7;3;1;1;2;3;0;2
2020-03-15 06:15:00;6;3;1;5;1;7;9;2;1;0;1;0;1
2020-03-15 06:30:00;2;2;2;2;4;9;6;2;0;2;3;2;2
2020-03-15 06:45:00;10;2;6;5;7;15;10;5;2;3;3;0;6
2020-03-15 07:00:00;9;4;7;4;7;13;7;3;2;2;5;2;7
2020-03-15 07:15:00;6;1;4;5;3;11;12;2;0;1;1;1;4
2020-03-15 07:30:00;7;4;4;7;7;17;15;3;2;2;5;1;3
2020-03-15 07:45:00;17;3;7;11;8;23;16;3;3;1;2;0;6
2020-03-15 08:00:00;9;2;7;12;12;18;8;2;3;4;10;3;7
2020-03-15 08:15:00;20;6;5;9;12;23;21;5;4;6;4;3;5
2020-03-15 08:30:00;18;8;4;17;17;27;23;15;7;11;14;4;4
2020-03-15 08:45:00;18;7;7;23;12;36;32;12;9;4;9;2;7
2020-03-15 09:00:00;22;4;11;26;18;33;24;11;9;10;13;6;11
2020-03-15 09:15:00;24;6;11;19;16;26;19;11;6;13;13;3;11
2020-03-15 09:30:00;24;7;10;25;25;32;30;13;7;6;15;4;9
2020-03-15 09:45:00;30;19;16;28;22;58;52;19;13;20;21;5;16
2020-03-15 10:00:00;23;13;8;22;28;72;59;16;6;13;17;4;7
2020-03-15 10:15:00;32;13;12;19;21;46;40;11;6;18;17;9;12
2020-03-15 10:30:00;20;14;11;25;19;52;40;12;11;24;15;3;12
2020-03-15 10:45:00;34;16;10;35;19;46;37;14;10;16;14;3;10
2020-03-15 11:00:00;26;18;8;27;20;50;27;13;10;16;14;3;8
2020-03-15 11:15:00;33;19;11;31;25;51;41;17;10;20;20;7;10
2020-03-15 11:30:00;28;13;8;25;24;48;36;24;18;20;15;6;8
2020-03-15 11:45:00;31;12;11;32;22;51;39;12;9;15;18;10;10
2020-03-15 12:00:00;23;8;4;25;25;56;35;13;12;14;20;5;6
2020-03-15 12:15:00;26;14;4;19;20;34;27;14;10;21;22;5;4
2020-03-15 12:30:00;34;9;5;16;18;46;27;16;16;19;16;8;5
2020-03-15 12:45:00;32;14;8;34;27;33;25;14;16;23;19;9;8
2020-03-15 13:00:00;27;11;7;11;23;44;34;12;7;13;17;5;7
2020-03-15 13:15:00;35;19;9;19;22;44;39;14;13;25;16;5;10
2020-03-15 13:30:00;29;13;5;30;40;57;46;17;15;21;15;6;6
2020-03-15 13:45:00;43;21;9;27;21;60;51;22;14;23;18;6;9
2020-03-15 14:00:00;37;22;8;24;16;43;33;11;12;23;13;3;10
2020-03-15 14:15:00;40;23;9;27;26;54;39;16;15;27;9;6;8
2020-03-15 14:30:00;42;20;13;31;26;44;32;20;19;30;25;9;14
2020-03-15 14:45:00;33;22;7;21;26;48;38;19;12;24;18;6;7
2020-03-15 15:00:00;33;15;6;18;19;53;38;23;16;27;16;13;3
2020-03-15 15:15:00;37;18;8;20;27;52;35;16;13;32;29;11;11
2020-03-15 15:30:00;38;18;9;21;20;53;39;14;17;24;21;7;10
2020-03-15 15:45:00;38;21;5;20;21;47;37;15;15;32;24;7;7
2020-03-15 16:00:00;37;19;6;27;26;35;31;12;14;26;26;7;6
2020-03-15 16:15:00;31;20;12;23;19;46;37;21;23;36;24;12;12
2020-03-15 16:30:00;37;20;19;23;23;48;39;23;22;32;21;7;21
2020-03-15 16:45:00;42;22;19;19;24;66;42;18;15;31;30;14;15
2020-03-15 17:00:00;25;15;8;24;26;53;45;22;22;31;19;5;10
2020-03-15 17:15:00;32;14;9;23;20;58;43;13;11;19;18;5;9
2020-03-15 17:30:00;38;19;12;30;21;48;29;19;14;27;22;7;12
2020-03-15 17:45:00;35;16;8;24;25;52;35;29;26;48;30;9;8
2020-03-15 18:00:00;34;24;5;18;14;48;30;12;13;30;27;15;5
2020-03-15 18:15:00;32;15;8;17;17;45;30;22;23;35;23;7;8
2020-03-15 18:30:00;33;19;10;22;22;47;32;24;22;31;22;10;10
2020-03-15 18:45:00;35;22;10;18;18;50;39;13;15;31;23;5;11
2020-03-15 19:00:00;24;15;11;7;21;40;26;8;11;27;17;4;11
2020-03-15 19:15:00;22;12;9;22;15;36;32;18;16;34;24;13;8
2020-03-15 19:30:00;21;11;4;13;15;30;30;22;18;20;12;10;4
2020-03-15 19:45:00;24;12;7;16;12;40;31;10;7;22;11;4;7
2020-03-15 20:00:00;21;15;5;10;13;33;22;22;25;27;13;5;4
2020-03-15 20:15:00;20;12;4;8;5;21;15;15;20;28;14;3;4
2020-03-15 20:30:00;25;12;4;12;11;26;21;12;11;16;15;7;4
2020-03-15 20:45:00;17;6;8;8;10;19;15;15;14;19;13;5;8
2020-03-15 21:00:00;19;9;1;11;7;26;19;16;14;21;13;4;1
2020-03-15 21:15:00;18;2;4;6;15;27;12;10;8;16;9;5;4
2020-03-15 21:30:00;11;3;8;4;11;21;13;9;9;18;11;6;8
2020-03-15 21:45:00;14;5;1;5;8;18;19;12;9;13;14;5;1
2020-03-15 22:00:00;9;4;6;9;6;12;13;6;4;18;11;2;6
2020-03-15 22:15:00;13;3;6;4;8;15;11;7;9;11;6;3;6
2020-03-15 22:30:00;12;7;2;4;4;17;14;6;5;13;11;3;2
2020-03-15 22:45:00;6;5;2;3;12;9;12;2;6;13;7;0;2
2020-03-15 23:00:00;11;1;1;6;3;6;5;5;4;11;7;1;1
2020-03-15 23:15:00;9;5;0;6;3;3;5;3;3;5;10;2;0
2020-03-15 23:30:00;6;4;0;3;3;13;12;4;6;9;5;0;0
2020-03-15 23:45:00;12;2;0;3;5;8;8;3;3;6;7;2;0
