DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-06-08 00:00:00;6;1;1;0;8;0;0;2;0;0;0;0;0;0;0
2020-06-08 00:15:00;2;1;3;8;7;1;6;10;0;0;0;0;0;0;0
2020-06-08 00:30:00;6;1;2;5;9;1;5;8;0;0;0;0;0;0;0
2020-06-08 00:45:00;11;3;5;4;5;1;2;7;0;0;0;0;0;0;0
2020-06-08 01:00:00;4;1;6;2;4;0;3;10;0;0;0;0;0;0;0
2020-06-08 01:15:00;4;1;1;6;4;0;4;5;0;0;0;0;0;0;0
2020-06-08 01:30:00;1;1;5;2;4;2;4;8;0;0;0;0;0;0;0
2020-06-08 01:45:00;4;3;8;3;6;0;3;11;0;0;1;0;0;0;0
2020-06-08 02:00:00;1;0;2;4;6;3;2;7;0;0;0;0;0;0;0
2020-06-08 02:15:00;4;0;4;2;5;0;2;4;0;0;0;0;0;0;0
2020-06-08 02:30:00;6;3;5;3;3;0;2;9;0;0;0;0;0;0;0
2020-06-08 02:45:00;7;0;3;2;4;1;2;6;0;0;0;0;0;0;0
2020-06-08 03:00:00;4;0;4;2;2;1;4;6;0;0;0;0;0;0;0
2020-06-08 03:15:00;1;0;2;1;3;1;0;3;0;0;0;0;0;0;0
2020-06-08 03:30:00;3;3;4;9;2;1;3;11;0;0;0;0;0;0;0
2020-06-08 03:45:00;5;3;1;3;1;0;2;7;0;0;3;0;0;0;0
2020-06-08 04:00:00;3;4;6;9;3;1;1;13;0;0;0;0;0;0;0
2020-06-08 04:15:00;6;1;3;3;4;1;5;9;0;0;0;0;0;0;0
2020-06-08 04:30:00;7;2;2;7;3;0;3;4;0;0;0;0;0;0;0
2020-06-08 04:45:00;12;3;4;8;13;1;8;11;0;0;0;0;0;0;0
2020-06-08 05:00:00;22;4;7;6;15;0;3;12;0;1;0;0;0;3;0
2020-06-08 05:15:00;35;4;6;9;15;0;12;9;0;0;2;0;0;0;0
2020-06-08 05:30:00;63;14;14;25;25;2;18;29;0;0;0;0;0;0;0
2020-06-08 05:45:00;88;27;19;35;18;1;27;34;0;0;2;0;0;3;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;105;31;14;23;28;2;19;27;0;0;0;1;0;0;0
2020-06-08 06:30:00;100;25;18;56;36;6;26;33;0;0;0;0;0;0;0
2020-06-08 06:45:00;137;34;28;56;44;3;51;33;0;0;3;0;0;1;0
2020-06-08 07:00:00;144;25;31;39;27;2;39;34;0;0;1;0;0;0;0
2020-06-08 07:15:00;142;20;32;47;51;4;44;25;0;0;1;0;0;0;0
2020-06-08 07:30:00;133;26;38;39;50;8;23;31;0;0;0;0;0;0;0
2020-06-08 07:45:00;139;27;49;41;42;7;35;41;0;0;2;0;0;16;0
2020-06-08 08:00:00;108;13;33;30;40;4;28;34;0;1;0;2;0;0;1
2020-06-08 08:15:00;117;17;26;25;56;6;36;38;0;0;2;1;0;0;0
2020-06-08 08:30:00;123;20;47;37;40;7;41;33;0;0;0;0;0;0;1
2020-06-08 08:45:00;114;17;25;44;45;4;40;28;0;1;0;0;0;0;0
2020-06-08 09:00:00;101;13;34;35;62;9;41;40;0;1;1;0;0;13;0
2020-06-08 09:15:00;105;10;32;26;55;9;50;37;0;1;1;0;0;0;0
2020-06-08 09:30:00;138;12;41;41;68;11;53;47;0;0;0;1;0;0;0
2020-06-08 09:45:00;124;13;45;45;50;6;51;38;0;1;2;0;0;0;0
2020-06-08 10:00:00;127;18;39;37;69;13;36;44;0;0;0;0;0;0;0
2020-06-08 10:15:00;128;14;48;50;70;11;39;39;0;2;2;1;0;10;0
2020-06-08 10:30:00;118;14;44;36;85;8;44;44;0;1;1;0;0;1;0
2020-06-08 10:45:00;120;8;41;54;95;16;53;52;0;0;0;0;0;0;0
