DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-02-17 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 06:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 07:30:00;
2020-02-17 07:45:00;
2020-02-17 08:00:00;59;0;128;22;7;0;2;0;0;0;0;0
2020-02-17 08:15:00;70;0;116;23;6;0;6;1;0;0;0;0
2020-02-17 08:30:00;61;0;91;24;0;0;8;0;0;0;0;0
2020-02-17 08:45:00;62;0;82;24;0;0;7;1;0;0;0;0
2020-02-17 09:00:00;62;0;83;22;2;0;5;0;0;0;0;0
2020-02-17 09:15:00;72;0;74;21;0;0;0;0;0;0;0;0
2020-02-17 09:30:00;69;0;74;25;5;0;0;0;0;0;0;0
2020-02-17 09:45:00;57;0;70;15;5;0;9;0;0;0;0;0
2020-02-17 10:00:00;67;0;76;27;0;0;3;2;0;0;0;0
2020-02-17 10:15:00;48;0;70;21;3;0;2;1;0;0;0;0
2020-02-17 10:30:00;65;0;64;27;1;0;6;3;0;0;0;0
2020-02-17 10:45:00;76;0;70;24;0;0;0;1;0;0;0;0
2020-02-17 11:00:00;56;0;74;29;5;0;2;0;0;0;0;0
2020-02-17 11:15:00;85;0;61;25;0;0;0;0;0;0;0;0
2020-02-17 11:30:00;60;0;64;20;0;0;8;0;0;0;0;0
2020-02-17 11:45:00;60;0;62;22;5;0;2;0;0;0;0;0
2020-02-17 12:00:00;80;0;66;18;2;0;0;0;0;0;0;0
2020-02-17 12:15:00;64;0;60;21;0;0;2;0;0;0;0;0
2020-02-17 12:30:00;80;0;67;28;4;0;1;0;0;0;0;0
2020-02-17 12:45:00;72;0;78;24;4;1;4;0;0;0;0;0
