DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-07-06 00:00:00;10;7;11;6;3;4;3;0;0
2020-07-06 00:15:00;20;11;9;6;3;6;3;1;1
2020-07-06 00:30:00;11;16;12;5;5;13;6;0;1
2020-07-06 00:45:00;4;5;2;1;0;10;4;1;0
2020-07-06 01:00:00;6;4;6;2;1;1;4;0;0
2020-07-06 01:15:00;6;3;3;2;1;6;5;0;2
2020-07-06 01:30:00;11;6;4;3;1;5;3;0;3
2020-07-06 01:45:00;3;1;4;2;1;8;6;0;1
2020-07-06 02:00:00;1;3;3;0;0;10;8;0;2
2020-07-06 02:15:00;5;0;0;0;0;7;5;0;0
2020-07-06 02:30:00;5;5;4;2;1;3;5;0;0
2020-07-06 02:45:00;3;8;6;2;2;6;3;0;0
2020-07-06 03:00:00;2;3;4;1;2;3;3;0;0
2020-07-06 03:15:00;0;1;2;0;0;10;8;1;0
2020-07-06 03:30:00;4;5;4;3;4;4;1;0;0
2020-07-06 03:45:00;4;7;7;5;4;4;3;0;0
2020-07-06 04:00:00;6;3;4;2;2;8;3;0;1
2020-07-06 04:15:00;5;10;7;6;2;6;3;0;0
2020-07-06 04:30:00;13;4;8;3;4;21;8;1;1
2020-07-06 04:45:00;14;11;13;1;1;18;8;0;0
2020-07-06 05:00:00;19;9;12;5;0;19;13;2;2
2020-07-06 05:15:00;30;12;16;7;2;45;19;2;3
2020-07-06 05:30:00;43;22;34;6;2;61;33;2;5
2020-07-06 05:45:00;40;23;50;13;6;62;51;4;6
2020-07-06 06:00:00;31;31;54;14;2;51;42;3;6
2020-07-06 06:15:00;63;56;75;18;8;68;64;9;14
2020-07-06 06:30:00;66;57;70;10;9;73;77;138;18
2020-07-06 06:45:00;101;82;61;16;13;80;69;9;17
2020-07-06 07:00:00;99;123;75;15;11;68;61;13;18
2020-07-06 07:15:00;106;123;74;21;15;78;54;4;16
2020-07-06 07:30:00;101;134;93;28;16;99;97;9;17
2020-07-06 07:45:00;111;98;100;21;15;112;98;22;30
2020-07-06 08:00:00;89;102;79;21;13;98;79;14;20
2020-07-06 08:15:00;77;84;85;15;13;84;89;16;23
2020-07-06 08:30:00;84;64;65;13;8;80;72;6;14
2020-07-06 08:45:00;64;82;66;23;7;83;71;10;14
2020-07-06 09:00:00;63;66;58;15;11;99;69;12;17
2020-07-06 09:15:00;68;89;78;19;15;73;60;10;108
2020-07-06 09:30:00;76;80;71;14;12;93;58;13;7
2020-07-06 09:45:00;80;82;86;16;13;98;88;10;23
2020-07-06 10:00:00;87;84;87;19;13;96;73;8;15
2020-07-06 10:15:00;95;78;79;20;10;87;66;11;17
2020-07-06 10:30:00;83;91;76;27;17;91;68;11;14
2020-07-06 10:45:00;94;99;92;21;18;99;66;6;15
2020-07-06 11:00:00;75;76;76;21;9;108;71;10;24
2020-07-06 11:15:00;104;98;98;27;11;101;75;12;23
2020-07-06 11:30:00;95;102;79;20;11;95;64;16;23
2020-07-06 11:45:00;81;95;90;32;10;94;78;18;22
2020-07-06 12:00:00;86;105;75;22;13;105;60;7;10
2020-07-06 12:15:00;95;79;81;11;15;98;76;14;15
2020-07-06 12:30:00;87;95;75;11;7;115;58;10;17
2020-07-06 12:45:00;83;69;81;14;11;89;79;15;17
2020-07-06 13:00:00;90;100;67;20;9;95;78;9;16
2020-07-06 13:15:00;91;88;76;18;9;82;81;8;17
2020-07-06 13:30:00;96;96;94;13;7;90;87;8;15
2020-07-06 13:45:00;79;81;84;21;12;93;104;9;10
2020-07-06 14:00:00;84;89;72;19;12;112;81;14;31
2020-07-06 14:15:00;99;104;80;19;9;116;92;9;16
2020-07-06 14:30:00;84;110;100;30;17;109;95;21;32
2020-07-06 14:45:00;99;125;78;19;12;110;87;16;15
2020-07-06 15:00:00;72;95;119;26;16;103;98;19;25
2020-07-06 15:15:00;123;131;110;30;13;122;99;33;29
2020-07-06 15:30:00;99;106;94;28;17;119;87;12;20
2020-07-06 15:45:00;99;138;97;36;19;123;92;10;27
2020-07-06 16:00:00;85;111;97;28;20;117;90;21;32
2020-07-06 16:15:00;104;149;103;33;17;129;108;23;28
2020-07-06 16:30:00;117;146;99;36;13;108;100;21;21
2020-07-06 16:45:00;125;154;97;30;24;110;117;16;23
2020-07-06 17:00:00;109;156;83;32;19;117;98;21;27
2020-07-06 17:15:00;148;151;70;32;23;107;98;21;26
2020-07-06 17:30:00;78;91;55;19;11;88;73;10;15
2020-07-06 17:45:00;71;87;40;19;10;65;46;11;13
2020-07-06 18:00:00;104;120;85;25;14;96;75;11;26
2020-07-06 18:15:00;101;125;90;29;22;110;99;19;24
2020-07-06 18:30:00;82;107;85;23;16;93;75;14;23
2020-07-06 18:45:00;81;88;55;13;16;78;66;13;20
2020-07-06 19:00:00;64;73;58;23;19;72;59;13;24
2020-07-06 19:15:00;77;97;58;27;13;72;54;13;17
2020-07-06 19:30:00;62;52;55;17;15;54;41;11;22
2020-07-06 19:45:00;48;62;46;24;21;42;38;7;9
2020-07-06 20:00:00;54;54;45;21;13;68;37;54;10
2020-07-06 20:15:00;33;53;43;11;13;39;30;5;13
2020-07-06 20:30:00;37;34;37;9;11;41;36;10;16
2020-07-06 20:45:00;45;35;27;8;11;31;24;2;11
2020-07-06 21:00:00;50;34;26;10;7;54;24;5;9
2020-07-06 21:15:00;39;37;22;9;9;38;23;8;8
2020-07-06 21:30:00;25;19;24;4;3;39;25;8;13
2020-07-06 21:45:00;30;26;27;6;5;36;20;12;13
2020-07-06 22:00:00;26;30;33;14;14;32;24;4;9
2020-07-06 22:15:00;31;24;24;12;9;45;26;2;7
2020-07-06 22:30:00;25;31;27;9;6;34;27;9;9
2020-07-06 22:45:00;17;16;15;2;2;25;12;1;1
2020-07-06 23:00:00;19;22;15;6;3;14;5;2;2
2020-07-06 23:15:00;20;10;7;3;2;16;7;1;3
2020-07-06 23:30:00;19;13;11;7;3;17;9;0;2
2020-07-06 23:45:00;16;16;14;0;2;5;8;1;2
