DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-10-09 00:00:00;1;3;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-10-09 00:15:00;2;6;2;0;0;6;0;0;7;0;0;0;0;0;0;0;0
2020-10-09 00:30:00;1;4;4;1;1;6;1;0;6;1;0;0;0;0;0;0;0
2020-10-09 00:45:00;0;4;4;0;0;5;0;0;7;0;0;0;0;0;0;0;0
2020-10-09 01:00:00;1;4;3;1;0;4;1;0;5;1;0;0;0;0;0;0;0
2020-10-09 01:15:00;0;2;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-09 01:30:00;1;2;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
2020-10-09 01:45:00;0;1;1;0;0;3;0;0;2;0;0;1;0;0;0;0;0
2020-10-09 02:00:00;1;2;0;1;1;3;1;0;5;3;0;0;0;0;0;0;0
2020-10-09 02:15:00;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-09 02:30:00;1;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-10-09 02:45:00;1;6;1;0;0;4;0;0;5;1;0;1;0;0;0;0;0
2020-10-09 03:00:00;0;6;3;0;0;2;0;0;2;1;0;0;0;0;0;0;0
2020-10-09 03:15:00;2;8;3;0;1;1;0;1;1;1;0;0;0;0;0;0;0
2020-10-09 03:30:00;0;0;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-10-09 03:45:00;0;3;1;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-10-09 04:00:00;0;2;2;0;0;2;0;0;2;1;1;1;0;0;0;0;0
2020-10-09 04:15:00;1;5;0;0;0;4;0;0;4;0;0;2;0;0;0;0;0
2020-10-09 04:30:00;1;12;4;0;0;2;0;0;2;0;0;1;0;0;0;0;0
2020-10-09 04:45:00;3;8;4;0;0;4;0;0;4;0;0;1;0;0;0;0;0
2020-10-09 05:00:00;5;11;5;0;0;7;0;0;5;0;0;1;0;0;0;0;0
2020-10-09 05:15:00;1;18;11;1;0;9;1;0;11;1;0;3;0;0;0;0;0
2020-10-09 05:30:00;7;36;12;3;0;11;1;0;11;1;0;4;0;0;0;0;0
2020-10-09 05:45:00;15;33;22;3;2;31;3;0;31;8;1;8;0;0;0;0;0
2020-10-09 06:00:00;11;31;8;2;0;28;2;0;29;1;2;5;1;0;0;0;0
2020-10-09 06:15:00;5;37;21;0;0;34;0;0;32;1;1;4;0;0;0;0;0
2020-10-09 06:30:00;8;49;22;1;2;43;1;2;47;7;2;7;0;0;0;0;0
2020-10-09 06:45:00;9;54;38;3;0;59;3;0;56;3;4;6;0;0;0;0;0
2020-10-09 07:00:00;6;53;51;5;3;78;6;1;80;6;4;11;0;0;0;0;0
2020-10-09 07:15:00;9;59;56;4;0;101;4;0;95;5;4;8;0;0;0;0;0
2020-10-09 07:30:00;5;67;60;5;5;111;6;5;108;7;3;11;0;0;0;0;0
